当日链接,比赛详情链接,日期,开赛时间,联赛名,主队,客队,威廉希尔凯利胜,威廉希尔凯利平,威廉希尔凯利负,威廉希尔初盘返还率,威廉希尔终盘返还率,威廉希尔变化时间,伟德凯利胜,伟德凯利平,伟德凯利负,伟德初盘返还率,伟德终盘返还率,伟德变化时间,易胜博凯利胜,易胜博凯利平,易胜博凯利负,易胜博初盘返还率,易胜博终盘返还率,易胜博变化时间,interwetten凯利胜,interwetten凯利平,interwetten凯利负,interwetten初盘返还率,interwetten终盘返还率,interwetten变化时间,伟德主胜初赔,伟德主胜终赔,伟德平赔初赔,伟德平赔终赔,伟德客胜初赔,伟德客胜终赔,最终赛果,初盘亚盘（Crown）,终盘亚盘（Crown）,首先进球方
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838263.htm	,2020.01.31	,18:00	,以丙	,FC亚夫涅贝塔尔	,伊罗尼贝塔尔	,	,	,	,	,	,	,0.86	,0.90	,0.91	,89.06	,89.20	,	,1.66	,1.16	,0.67	,92.31	, 	,01-31 18:00	,	,	,	,	,	,	,2.75	,3.10	,3.40	,3.50	,2.15	,1.95	,1	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838266.htm	,2020.01.31	,19:00	,球会友谊	,佩特罗鲁	,布拉索夫	,0.86	,1.05	,1.45	,89.65	,91.36	,01-31 18:33	,0.86	,0.97	,1.11	,88.95	,89.00	,01-31 18:59	,0.86	,1.20	,0.94	,89.50	,90.84	,	,	,	,	,	,	,	,1.36	,1.12	,4.50	,6.50	,6.00	,13.00	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838779.htm	,2020.01.31	,19:00	,球会友谊	,SK迪尼普U21	,柔亚U21	,0.44	,0.99	,1.05	,90.00	,91.47	,01-31 18:56	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1818900.htm	,2020.01.31	,19:30	,伊朗超	,佩坎	,沙辛布什尔	,0.90	,0.90	,1.01	,89.98	,91.48	,01-31 19:26	,0.91	,0.93	,0.95	,91.61	,92.05	,	,0.91	,0.93	,0.80	,89.12	,89.18	,	,0.88	,0.94	,0.96	,91.32	,91.23	,	,1.73	,1.75	,3.30	,3.10	,4.75	,5.20	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1818902.htm	,2020.01.31	,19:45	,伊朗超	,特拉克托	,佐伯阿汉	,0.88	,0.92	,1.03	,90.11	,91.30	,01-31 19:42	,0.89	,0.95	,0.94	,92.05	,91.48	,	,0.91	,0.92	,0.81	,91.00	,89.27	,	,0.96	,0.87	,0.85	,91.28	,91.19	,	,1.70	,1.67	,3.25	,3.20	,5.25	,5.50	,3	,半球/一球	,半球/一球	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836657.htm	,2020.01.31	,20:00	,球会友谊	,松兹瓦尔	,索尔纳	,1.13	,0.98	,0.88	,92.20	,91.75	,01-31 19:38	,1.06	,0.93	,0.86	,89.55	,89.35	,01-31 19:59	,1.13	,1.01	,0.86	,90.00	,91.12	,01-31 19:39	,0.97	,0.93	,0.88	,90.98	,90.02	,	,5.00	,8.50	,4.00	,5.50	,1.50	,1.22	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838334.htm	,2020.01.31	,20:00	,阿后备	,拉普拉塔大学生后备队	,圣塔菲联后备队	,0.87	,0.88	,1.01	,89.79	,89.72	,01-31 19:34	,0.87	,0.86	,1.01	,89.35	,89.26	,01-31 19:32	,0.88	,0.91	,0.92	,89.91	,89.61	,	,	,	,	,	,	,	,1.73	,1.62	,3.30	,3.20	,4.20	,5.25	,0	,半球/一球	,半球/一球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838339.htm	,2020.01.31	,20:00	,阿后备	,河床后备队	,科尔多瓦中央SDE后备队	,0.86	,0.93	,1.10	,90.32	,90.16	,01-31 19:42	,0.88	,0.90	,0.90	,89.36	,89.13	,	,0.87	,0.86	,1.10	,89.36	, 	,01-31 20:00	,	,	,	,	,	,	,1.40	,1.33	,4.20	,4.40	,6.00	,7.00	,3	,一球/球半	,一球/球半	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838340.htm	,2020.01.31	,20:00	,阿后备	,沙士菲后备队	,艾度思维后备队	,0.88	,0.90	,1.04	,89.59	,89.96	,01-31 18:02	,0.90	,0.86	,0.91	,88.71	,89.13	,	,0.88	,0.84	,0.97	,88.55	, 	,	,	,	,	,	,	,	,1.36	,1.33	,4.20	,4.40	,6.50	,7.00	,3	,一球/球半	,一球/球半	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838331.htm	,2020.01.31	,20:10	,阿后备	,CA独立队后备队	,罗沙里奥中央后备队	,0.86	,0.90	,1.17	,89.76	,90.27	,01-31 19:07	,0.87	,0.90	,0.97	,89.07	,89.29	,	,0.89	,0.92	,0.86	,89.26	,89.23	,	,	,	,	,	,	,	,1.57	,1.45	,3.50	,3.70	,5.00	,6.25	,1	,一球	,一球	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1805012.htm	,2020.01.31	,20:25	,沙地乙	,朱拜勒	,渥治	,1.08	,0.99	,0.73	,63.41	,89.66	,01-31 18:44	,	,	,	,	,	,	,1.06	,0.97	,0.73	,88.89	,88.89	,01-31 20:25	,	,	,	,	,	,	,	,	,	,	,	,	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838748.htm	,2020.01.31	,20:45	,澳洲季前杯	,乔达路普市	,乔达路普联	,1.00	,0.85	,0.86	,88.72	,88.60	,01-31 20:07	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,1	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1796712.htm	,2020.01.31	,21:00	,希腊甲	,克基拉	,伊格特里斯	,1.56	,0.79	,0.91	,90.34	,90.82	,01-31 20:11	,1.56	,0.90	,0.90	,91.08	,91.37	,01-31 20:08	,1.30	,0.68	,0.92	,88.89	,89.27	,01-31 21:00	,0.95	,0.90	,0.91	,90.78	,90.82	,	,23.00	,41.00	,9.00	,8.50	,1.06	,1.05	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1837768.htm	,2020.01.31	,21:00	,沙地联	,艾伯哈	,希拉尔	,1.05	,0.94	,0.88	,90.32	,90.70	,01-31 20:55	,0.92	,0.90	,0.88	,89.05	,88.54	,	,0.85	,0.98	,0.90	,89.34	,90.90	,	,0.92	,0.93	,0.91	,91.65	,91.40	,	,5.25	,7.00	,4.20	,4.60	,1.44	,1.30	,0	,受让一球/球半	,受让球半	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836655.htm	,2020.01.31	,21:00	,球会友谊	,普罗夫迪夫博特夫	,特萨斯科塞洛	,0.89	,0.93	,0.96	,89.58	,91.43	,	,0.89	,0.90	,0.90	,89.13	,89.57	,	,0.88	,0.90	,1.00	,89.86	,90.63	,01-31 20:53	,	,	,	,	,	,	,1.75	,1.65	,3.40	,3.60	,3.90	,4.30	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1813874.htm	,2020.01.31	,21:10	,阿联酋甲	,富查伊拉	,奥鲁巴	,0.87	,0.93	,1.13	,89.76	,91.22	,01-31 21:07	,0.87	,0.93	,1.13	,91.30	,91.67	,01-31 21:02	,0.87	,0.95	,0.88	,89.39	,88.88	,	,0.87	,0.94	,0.98	,91.55	,89.74	,	,1.50	,1.36	,4.20	,4.50	,5.25	,7.50	,0	,一球	,一球/球半	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1813875.htm	,2020.01.31	,21:10	,阿联酋甲	,迪巴	,泰德	,0.90	,0.88	,0.99	,89.55	,90.97	,	,0.90	,0.88	,1.03	,90.72	,91.53	,01-31 20:42	,0.89	,0.88	,0.89	,89.19	,89.08	,	,0.91	,0.89	,0.91	,90.92	,90.35	,	,1.45	,1.44	,4.50	,4.20	,5.25	,6.25	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838279.htm	,2020.01.31	,21:15	,阿联U19	,阿尔艾因U19	,纳萨U19	,0.89	,0.85	,1.05	,90.13	,90.42	,01-31 21:10	,0.88	,0.93	,1.05	,90.35	,90.58	,01-31 21:08	,	,	,	,	,	,	,	,	,	,	,	,	,1.25	,1.22	,5.50	,6.00	,8.00	,8.50	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838280.htm	,2020.01.31	,21:15	,阿联U19	,阿拉比乌姆盖U19	,迪拜青年党U19	,1.32	,0.96	,0.87	,89.52	,89.60	,01-31 20:59	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1826913.htm	,2020.01.31	,21:35	,卡塔尔联	,威柯拉	,艾沙哈尼亚	,0.88	,0.93	,0.96	,89.58	,91.07	,	,0.90	,0.91	,1.01	,92.60	,92.83	,01-31 21:34	,0.91	,0.93	,0.86	,89.30	,90.21	,	,0.90	,0.90	,0.93	,90.21	,90.88	,	,1.83	,1.80	,3.80	,3.60	,3.70	,4.10	,3	,半球	,半球	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1796708.htm	,2020.01.31	,22:00	,希腊甲	,帕纳察奇	,阿波罗拉里萨斯	,0.79	,0.92	,1.00	,90.70	,90.95	,01-31 21:57	,0.85	,0.92	,0.94	,90.83	,90.57	,	,0.73	,0.92	,1.02	,91.15	,89.11	,01-31 22:00	,0.91	,0.91	,0.90	,90.75	,90.48	,	,3.80	,2.88	,3.30	,3.20	,1.87	,2.25	,3	,受让平手/半球	,平手	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836662.htm	,2020.01.31	,22:00	,球会友谊	,奥德格伦兰	,诺度顿	,0.90	,0.99	,1.15	,89.31	,91.77	,01-31 21:31	,0.90	,0.83	,0.91	,89.29	,88.82	,	,0.90	,0.97	,0.97	,89.30	,90.74	,	,0.91	,0.88	,0.91	,90.79	,90.85	,	,1.17	,1.08	,6.25	,7.50	,9.50	,15.00	,3	,球半/两球	,两球	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838240.htm	,2020.01.31	,22:00	,球会友谊	,洛斯查兰特	,列弗宁	,0.99	,0.93	,0.80	,89.79	,92.23	,	,0.93	,0.89	,0.83	,89.37	,89.36	,	,1.00	,0.85	,0.78	,89.96	,89.43	,01-31 22:00	,0.89	,0.95	,0.94	,91.63	,91.54	,	,1.73	,1.83	,3.80	,4.00	,3.60	,3.10	,3	,半球/一球	,半球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838729.htm	,2020.01.31	,23:00	,球会友谊	,布拉格斯巴达	,博多格林特	,0.85	,0.99	,1.13	,91.46	,91.83	,01-31 22:48	,0.87	,0.90	,1.04	,89.31	,89.94	,01-31 22:59	,0.84	,1.00	,1.04	,89.23	,90.07	,01-31 23:00	,	,	,	,	,	,	,1.53	,1.40	,4.10	,4.33	,4.50	,6.00	,0	,半球	,一球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836666.htm	,2020.01.31	,23:00	,球会友谊	,乌尼邱夫	,普罗斯捷约夫	,0.93	,0.87	,0.95	,90.00	,92.07	,	,0.98	,0.91	,0.84	,88.89	,89.27	,	,1.01	,0.84	,0.86	,89.68	,89.50	,01-31 23:00	,	,	,	,	,	,	,2.88	,3.50	,3.60	,3.90	,2.00	,1.73	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836663.htm	,2020.01.31	,23:00	,加纳超	,卡瑞拉联	,全明星队	,1.00	,0.91	,0.50	,90.00	,90.40	,01-31 22:55	,	,	,	,	,	,	,1.00	,0.93	,0.39	,87.68	,87.68	,01-31 21:01	,1.00	,0.96	,0.48	,91.16	, 	,01-31 12:16	,	,	,	,	,	,	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838743.htm	,2020.01.31	,23:15	,球会友谊	,格雷成伯格	,SV威尔登	,0.93	,0.87	,0.88	,90.79	,91.91	,	,0.91	,0.87	,0.75	,89.29	,89.24	,	,0.88	,1.05	,1.14	,91.91	,91.15	,01-31 22:57	,	,	,	,	,	,	,1.17	,1.15	,6.25	,7.50	,9.50	,8.50	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1837769.htm	,2020.01.31	,23:25	,沙地联	,阿勒汉斯	,塔亚文	,0.82	,0.91	,1.00	,90.51	,90.53	,01-31 23:24	,0.79	,0.88	,1.03	,89.09	,88.90	,01-31 23:23	,0.80	,0.88	,1.04	,88.80	,89.60	,01-31 23:25	,0.97	,0.93	,0.84	,90.81	,90.79	,	,3.90	,2.15	,3.60	,3.20	,1.70	,2.88	,1	,受让半球/一球	,平手	,1	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836669.htm	,2020.01.31	,23:30	,球会友谊	,布洛马波卡纳	,奥斯特桑斯	,1.03	,0.94	,0.87	,91.33	,91.76	,01-31 23:27	,1.03	,0.91	,0.84	,89.36	,89.27	,01-31 23:28	,1.01	,0.97	,0.83	,89.04	,89.58	,01-31 23:30	,0.92	,0.91	,0.90	,90.62	,90.47	,	,3.60	,4.80	,3.50	,3.75	,1.80	,1.55	,0	,受让半球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838243.htm	,2020.01.31	,23:59	,球会友谊	,奥勒松	,巴拉特威格	,0.88	,0.97	,1.27	,90.05	,91.50	,01-31 23:57	,0.88	,0.91	,1.12	,89.23	,89.49	,01-31 23:56	,0.91	,1.01	,0.63	,88.74	,89.04	,	,	,	,	,	,	,	,1.11	,1.09	,7.00	,7.50	,13.00	,15.00	,0	,两球	,两球/两球半	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836671.htm	,2020.01.31	,23:59	,葡U23	,本菲卡U23	,朴迪莫伦斯U23	,0.86	,0.99	,1.12	,89.74	,89.91	,01-31 23:46	,0.87	,0.95	,1.01	,89.17	,89.18	,01-31 23:56	,0.87	,0.97	,0.91	,88.97	,89.21	,	,0.90	,0.95	,0.91	,91.01	,90.52	,	,1.45	,1.18	,4.00	,5.75	,5.50	,10.00	,0	,一球/球半	,球半/两球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838737.htm	,2020.02.01	,01:00	,球会友谊	,第一维也纳	,维也纳迅速青年队	,0.81	,1.01	,1.05	,90.00	,91.93	,02-01 00:59	,0.86	,0.92	,0.93	,89.03	,89.46	,	,	,	,	,	,	,	,	,	,	,	,	,	,2.15	,1.85	,4.00	,4.10	,2.45	,3.00	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1836675.htm	,2020.02.01	,01:00	,球会友谊	,维兹	,拉夫尼茨	,1.04	,0.97	,0.89	,89.76	,91.54	,02-01 00:10	,0.98	,0.93	,0.87	,89.27	,89.40	,	,0.85	,0.93	,0.89	,89.06	,89.06	,	,0.90	,0.93	,0.90	,90.52	,90.84	,	,4.80	,9.00	,4.50	,6.25	,1.45	,1.18	,0	,受让球半/两球	,受让球半/两球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1837301.htm	,2020.02.01	,01:30	,芬兰杯	,SJK学院	,查路	,1.02	,0.95	,0.87	,91.68	,92.04	,01-31 23:32	,	,	,	,	,	,	,	,	,	,	,	,	,0.94	,0.93	,0.89	,91.05	,90.80	,	,	,	,	,	,	,	,1	,受让平手/半球	,受让一球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838755.htm	,2020.02.01	,01:30	,球会友谊	,FC哈德	,布雷根茨	,0.63	,0.73	,0.99	,89.53	, 	,	,1.26	,1.06	,0.84	,89.34	,89.34	,01-31 21:50	,0.58	,0.73	,1.05	,92.27	, 	,02-01 01:30	,	,	,	,	,	,	,13.00	,13.00	,8.00	,8.00	,1.09	,1.09	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1740354.htm	,2020.02.01	,02:00	,德丙	,哈雷斯彻	,维多利科隆	,0.94	,0.92	,0.89	,92.27	,92.40	,	,0.94	,0.95	,0.93	,94.54	,94.11	,	,1.00	,0.90	,0.82	,92.34	,92.67	,02-01 02:00	,0.94	,0.92	,0.89	,90.06	,92.40	,	,1.62	,1.80	,4.00	,3.80	,5.25	,4.10	,0	,半球/一球	,半球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1741800.htm	,2020.02.01	,02:00	,德地区	,SC维尔	,SV利比斯塔德	,0.90	,0.95	,1.05	,91.76	,91.93	,02-01 01:47	,0.90	,0.98	,1.10	,92.54	,93.27	,02-01 01:59	,0.90	,1.05	,0.92	,89.28	,92.33	,	,0.90	,0.89	,0.93	,91.10	,90.36	,	,1.45	,1.25	,4.33	,5.40	,6.25	,11.50	,3	,一球/球半	,球半	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1736138.htm	,2020.02.01	,02:00	,罗甲	,CS卡拉奥华大学	,加斯梅登	,0.91	,0.93	,0.95	,92.44	,92.52	,	,0.88	,0.96	,1.02	,93.43	,93.12	,02-01 01:47	,0.89	,0.96	,0.91	,89.12	,91.60	,	,0.91	,0.90	,0.92	,91.03	,91.08	,	,1.87	,1.75	,3.30	,3.40	,4.30	,4.80	,3	,半球	,半球/一球	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1795921.htm	,2020.02.01	,02:00	,摩洛超	,伊蒂哈德塔	,泽姆	,0.87	,0.95	,1.00	,90.02	,91.72	,02-01 01:57	,0.85	,0.95	,1.05	,91.53	,91.84	,02-01 01:17	,0.87	,0.88	,1.03	,90.70	,90.52	,02-01 01:59	,0.88	,0.91	,0.98	,90.94	,90.87	,	,2.30	,1.80	,2.75	,3.00	,3.40	,5.00	,1	,平手/半球	,半球	,1	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1838759.htm	,2020.02.01	,02:00	,球会友谊	,萨尔布吕肯	,罗赫林弗尔克林	,0.89	,0.93	,1.55	,90.68	,91.48	,02-01 01:50	,0.92	,0.74	,0.77	,89.19	,89.57	,	,0.91	,1.01	,0.96	,91.25	,92.07	,	,	,	,	,	,	,	,1.11	,1.05	,7.50	,9.50	,11.50	,17.00	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1724435.htm	,2020.02.01	,03:00	,法乙	,特鲁瓦	,格勒诺布尔	,0.94	,0.95	,0.94	,94.02	,94.28	,	,0.94	,0.92	,1.01	,95.07	,94.74	,02-01 02:59	,0.96	,0.95	,0.94	,93.45	,95.38	,	,0.94	,0.92	,0.91	,92.91	,92.57	,	,1.85	,2.00	,3.30	,3.00	,4.80	,4.50	,0	,半球	,半球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1724436.htm	,2020.02.01	,03:00	,法乙	,查布莱	,卡昂	,0.98	,0.94	,0.91	,94.03	,94.04	,	,1.03	,0.94	,0.88	,95.24	,94.49	,02-01 02:59	,1.05	,0.94	,0.94	,92.03	,97.04	,02-01 03:00	,0.92	,0.92	,0.92	,92.57	,92.10	,	,2.63	,3.25	,2.88	,2.70	,3.10	,2.63	,0	,平手	,平手	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1724437.htm	,2020.02.01	,03:00	,法乙	,罗德兹	,瓦朗谢纳	,0.98	,0.93	,0.92	,94.03	,94.44	,	,1.00	,0.93	,0.92	,94.99	,95.12	,02-01 02:09	,1.00	,0.93	,0.92	,93.51	,95.12	,02-01 03:00	,0.94	,0.91	,0.91	,92.97	,92.07	,	,2.25	,2.60	,3.10	,3.00	,3.50	,3.00	,1	,平手/半球	,平手	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1724439.htm	,2020.02.01	,03:00	,法乙	,阿雅克肖	,沙托鲁	,0.91	,0.98	,1.04	,94.76	,94.37	,02-01 02:57	,0.93	,1.00	,0.89	,94.47	,94.34	,	,0.91	,1.00	,0.87	,92.90	,92.27	,	,0.92	,0.94	,0.95	,91.97	,92.99	,	,1.80	,1.57	,3.20	,3.90	,5.25	,6.00	,0	,半球/一球	,一球	,0	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1724440.htm	,2020.02.01	,03:00	,法乙	,克莱蒙	,奥兰斯	,0.94	,0.92	,1.00	,94.25	,94.69	,02-01 02:37	,0.94	,0.95	,0.96	,94.52	,94.59	,	,0.96	,0.89	,0.82	,91.98	,91.13	,	,0.91	,0.93	,0.94	,92.92	,92.41	,	,1.83	,1.75	,3.40	,3.50	,4.60	,5.00	,3	,半球	,半球/一球	,3	
http://bf.win007.com/football/Over_20200131.htm	,http://op1.win007.com/oddslist/1745103.htm	,2020.02.01	,03:00	,葡超	,本菲卡	,比兰尼塞斯	,0.93	,0.96	,1.10	,93.84	,94.30	,02-01 02:51	,0.93	,1.01	,0.88	,93.43	,93.17	,	,0.94	,0.91	,1.22	,92.74	,94.88	,02-01 03:00	,0.95	,0.87	,0.84	,94.06	,93.84	,	,1.09	,1.07	,9.50	,10.50	,21.00	,23.00	,3	,两球半	,两球半	,3	
