当日链接,比赛详情链接,日期,开赛时间,联赛名,主队,客队,威廉希尔凯利胜,威廉希尔凯利平,威廉希尔凯利负,威廉希尔初盘返还率,威廉希尔终盘返还率,威廉希尔变化时间,伟德凯利胜,伟德凯利平,伟德凯利负,伟德初盘返还率,伟德终盘返还率,伟德变化时间,易胜博凯利胜,易胜博凯利平,易胜博凯利负,易胜博初盘返还率,易胜博终盘返还率,易胜博变化时间,interwetten凯利胜,interwetten凯利平,interwetten凯利负,interwetten初盘返还率,interwetten终盘返还率,interwetten变化时间,伟德主胜初赔,伟德主胜终赔,伟德平赔初赔,伟德平赔终赔,伟德客胜初赔,伟德客胜终赔,最终赛果,初盘亚盘（Crown）,终盘亚盘（Crown）,首先进球方
http://bf.win007.com/football/Over_20200426.htm	,http://op1.win007.com/oddslist/1867428.htm	,2020.04.27	,06:00	,尼拉U20	,祖云达斯马纳瓜U20	,埃斯特利U20	,1.14	,0.78	,0.91	,90.01	,91.10	,04-27 05:58	,0.95	,0.90	,0.87	,88.97	,89.04	,	,1.14	,0.78	,0.91	,91.05	,91.10	,04-27 06:00	,	,	,	,	,	,	,2.45	,5.00	,3.25	,3.90	,2.45	,1.50	,0	,受让半球	,受让一球	,0	
http://bf.win007.com/football/Over_20200426.htm	,http://op1.win007.com/oddslist/1867417.htm	,2020.04.27	,09:00	,尼拉甲	,法拉帝水流	,马纳瓜	,0.94	,0.92	,0.87	,88.56	,90.44	,	,0.89	,0.86	,0.92	,89.45	,89.42	,	,1.07	,0.98	,0.86	,93.85	,93.92	,04-27 09:00	,	,	,	,	,	,	,2.15	,3.50	,3.00	,2.90	,3.13	,2.05	,1	,平手/半球	,受让半球	,没有详细事件	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1866693.htm	,2020.04.25	,16:00	,中台女联	,台中蓝鲸女足	,台北熊赞女足	,0.89	,0.79	,1.15	,89.40	,89.15	,04-25 15:55	,0.87	,0.92	,1.02	,88.82	,88.82	,04-25 15:36	,0.89	,1.10	,0.88	,92.01	,91.15	,	,	,	,	,	,	,	,1.08	,1.08	,7.50	,7.50	,15.00	,15.00	,0	,两球	,两球半	,0	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1866835.htm	,2020.04.25	,19:00	,白俄后备	,伊斯洛奇明斯克后备队	,维特布斯克后备队	,0.88	,0.90	,0.97	,89.77	,89.72	,	,0.89	,0.90	,0.90	,89.38	,89.32	,	,0.88	,0.83	,1.11	,90.50	,89.72	,04-25 19:00	,	,	,	,	,	,	,1.65	,1.29	,3.90	,5.25	,3.90	,6.50	,3	,一球	,球半	,3	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1865756.htm	,2020.04.25	,19:30	,塔吉克联	,费兹康	,伊斯塔拉夫山	,0.90	,1.06	,0.71	,89.89	,89.72	,	,0.85	,0.97	,0.94	,87.53	,87.71	,	,0.83	,1.06	,1.00	,91.29	,88.36	,04-25 19:30	,	,	,	,	,	,	,1.73	,1.20	,3.40	,5.50	,3.70	,8.00	,3	,半球	,球半/两球	,0	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1865758.htm	,2020.04.25	,20:00	,塔吉克联	,伊提洛尔	,库克涛斯	,0.87	,0.98	,1.23	,90.52	,89.91	,04-25 19:26	,0.85	,0.98	,1.16	,87.99	,88.27	,04-25 19:57	,0.88	,1.22	,0.97	,91.87	,91.53	,	,	,	,	,	,	,	,1.17	,1.05	,5.50	,8.00	,10.00	,18.00	,3	,两球	,两球	,3	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1867099.htm	,2020.04.25	,21:10	,白俄乙	,斯腾勒斯平斯克	,柴卡塞瓦	,0.86	,1.00	,1.29	,89.19	,89.07	,04-25 19:59	,0.87	,0.94	,1.15	,89.35	,89.41	,04-25 19:54	,0.90	,1.06	,0.88	,90.80	,91.15	,	,	,	,	,	,	,	,1.22	,1.07	,5.50	,8.00	,8.50	,17.00	,3	,球半/两球	,两球半	,3	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1861140.htm	,2020.04.25	,22:00	,白俄超	,戈洛迪亚	,鲍里索夫巴特	,1.00	,0.92	,0.90	,92.10	,91.78	,04-25 22:00	,1.00	,0.87	,0.94	,91.19	,92.76	,04-25 21:53	,0.92	,0.97	,0.94	,91.32	,94.14	,	,	,	,	,	,	,	,5.75	,6.00	,3.50	,3.40	,1.57	,1.62	,0	,受让半球/一球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1866840.htm	,2020.04.25	,22:00	,白俄后备	,FC鱼雷后备队	,鲁赫布雷斯特后备队	,0.92	,0.90	,0.89	,90.23	,90.01	,	,0.86	,0.85	,0.94	,89.37	,88.95	,	,1.00	,0.97	,0.89	,91.23	,94.19	,04-25 22:00	,	,	,	,	,	,	,4.80	,3.00	,4.10	,3.30	,1.50	,2.05	,3	,受让平手/半球	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1867100.htm	,2020.04.25	,23:00	,白俄乙	,BGU明斯克	,波斯雷吉安	,0.81	,0.94	,1.06	,88.93	,89.33	,04-25 22:57	,0.82	,0.91	,1.06	,89.53	,89.40	,04-25 22:41	,0.78	,1.08	,1.21	,91.09	,92.24	,04-25 23:00	,	,	,	,	,	,	,2.20	,1.62	,3.60	,3.80	,2.60	,4.20	,3	,平手/半球	,一球	,3	
http://bf.win007.com/football/Over_20200425.htm	,http://op1.win007.com/oddslist/1867426.htm	,2020.04.26	,06:00	,尼拉U20	,马德里斯U20	,马纳瓜U20	,0.71	,0.90	,1.05	,90.07	,90.11	,04-26 05:59	,0.82	,0.90	,0.93	,89.38	,89.25	,	,0.85	,0.95	,0.91	,90.18	,90.18	,	,	,	,	,	,	,	,4.75	,3.10	,3.80	,3.80	,1.55	,1.87	,3	,受让半球/一球	,受让半球	,3	
http://bf.win007.com/football/Over_20200424.htm	,http://op1.win007.com/oddslist/1866834.htm	,2020.04.24	,18:00	,白俄后备	,戈洛迪亚后备队	,鲍里索夫巴特后备队	,0.92	,0.88	,0.90	,90.13	,89.97	,	,0.94	,0.90	,0.87	,89.36	,89.14	,	,1.05	,0.92	,0.86	,89.35	,91.39	,04-24 18:00	,	,	,	,	,	,	,3.00	,3.75	,3.50	,3.90	,2.00	,1.67	,0	,受让半球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20200424.htm	,http://op1.win007.com/oddslist/1866833.htm	,2020.04.24	,18:00	,白俄后备	,比斯特迪纳摩后备队	,沙克迪奥后备队	,0.77	,0.90	,0.99	,89.93	,89.96	,	,0.72	,0.87	,1.04	,89.43	,89.54	,04-24 17:58	,0.80	,0.90	,0.97	,90.46	,90.15	,	,	,	,	,	,	,	,5.25	,2.70	,4.20	,3.70	,1.45	,2.10	,0	,受让一球/球半	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200424.htm	,http://op1.win007.com/oddslist/1867411.htm	,2020.04.24	,19:00	,土库曼青联	,科佩达格青年队	,阿哈尔青年队	,1.20	,0.89	,0.57	,89.88	,89.88	,04-23 23:28	,1.15	,0.81	,0.63	,89.31	,89.19	,04-24 18:30	,	,	,	,	,	,	,	,	,	,	,	,	,2.40	,2.20	,3.30	,3.30	,2.50	,2.75	,0	,平手	,半球	,0	
http://bf.win007.com/football/Over_20200424.htm	,http://op1.win007.com/oddslist/1784101.htm	,2020.08.02	,17:30	,澳洲甲	,新城堡联队	,西部联	,0.93	,0.92	,0.91	,92.21	,92.49	,	,0.91	,0.98	,0.98	,95.27	,94.70	,	,0.92	,0.98	,1.04	,95.66	,96.33	,08-02 17:30	,0.91	,0.90	,0.95	,92.62	,91.89	,	,2.25	,2.00	,3.50	,3.70	,3.13	,3.50	,3	,平手/半球	,半球	,3	
http://bf.win007.com/football/Over_20200424.htm	,http://op1.win007.com/oddslist/1825843.htm	,2020.08.10	,23:59	,伊朗超	,沙辛布什尔	,特拉克托	,1.00	,0.95	,0.88	,90.56	,90.76	,08-10 23:59	,1.12	,0.95	,0.89	,91.77	,92.14	,08-10 23:59	,0.95	,0.90	,0.88	,89.16	,89.16	,	,0.95	,0.92	,0.91	,91.40	,91.88	,	,4.75	,10.00	,3.25	,4.00	,1.75	,1.36	,1	,受让半球/一球	,受让一球/球半	,没有详细事件	
http://bf.win007.com/football/Over_20200424.htm	,http://op1.win007.com/oddslist/1825844.htm	,2020.08.10	,23:15	,伊朗超	,马奇尼沙治	,帕尔斯布什尔	,0.89	,0.98	,0.85	,91.48	,91.06	,	,0.90	,0.98	,0.85	,91.77	,91.43	,	,1.03	,0.90	,0.77	,88.78	,89.26	,08-10 23:15	,0.91	,0.90	,0.89	,90.75	,89.97	,	,2.50	,2.63	,2.90	,2.63	,2.90	,3.00	,1	,平手	,平手	,3	
http://bf.win007.com/football/Over_20200423.htm	,http://op1.win007.com/oddslist/1866836.htm	,2020.04.23	,19:00	,白俄后备	,利文哥特奴后备队	,埃涅尔格提克BGU后备队	,0.86	,0.92	,1.06	,90.06	,89.76	,04-23 19:00	,0.90	,0.84	,0.90	,89.73	,89.02	,	,0.89	,0.92	,0.87	,91.71	,89.15	,	,	,	,	,	,	,	,2.15	,1.40	,3.50	,4.40	,2.75	,5.50	,3	,半球	,一球/球半	,3	
http://bf.win007.com/football/Over_20200423.htm	,http://op1.win007.com/oddslist/1866839.htm	,2020.04.23	,20:00	,白俄后备	,斯莫列维奇后备队	,明斯克迪纳摩后备队	,1.04	,0.90	,0.88	,89.20	,90.00	,04-23 19:59	,0.92	,0.87	,0.90	,89.37	,89.40	,	,0.86	,0.98	,0.90	,86.88	,90.35	,	,	,	,	,	,	,	,3.60	,8.00	,3.80	,5.75	,1.73	,1.22	,0	,受让一球/球半	,受让两球	,0	
http://bf.win007.com/football/Over_20200423.htm	,http://op1.win007.com/oddslist/1867409.htm	,2020.04.24	,07:00	,尼拉U20	,祖云达斯马纳瓜U20	,幕尼西波尔哈拉帕U20	,0.85	,1.00	,1.16	,89.79	,90.00	,04-24 06:51	,0.86	,0.96	,1.04	,89.09	,89.40	,04-24 06:52	,0.92	,0.91	,0.91	,89.79	,91.91	,	,	,	,	,	,	,	,1.73	,1.22	,3.75	,5.75	,3.60	,8.00	,3	,半球/一球	,两球	,3	
http://bf.win007.com/football/Over_20200422.htm	,http://op1.win007.com/oddslist/1867408.htm	,2020.04.23	,06:00	,尼拉U20	,法拉帝水流U20	,马德里斯U20	,0.89	,0.92	,0.90	,88.79	,89.84	,	,0.85	,0.92	,1.08	,90.06	,89.58	,04-23 05:55	,0.86	,0.91	,0.86	,89.04	,86.92	,	,	,	,	,	,	,	,2.00	,1.33	,3.80	,5.25	,2.88	,5.75	,0	,半球/一球	,一球/球半	,0	
http://bf.win007.com/football/Over_20200422.htm	,http://op1.win007.com/oddslist/1867309.htm	,2020.04.23	,07:00	,尼拉甲	,迪利安格恩	,祖云达斯马纳瓜	,0.88	,0.94	,1.06	,89.26	,90.70	,04-23 07:00	,0.88	,0.88	,1.00	,89.05	,88.89	,04-23 07:00	,0.88	,0.84	,1.29	,90.52	,90.56	,04-23 07:00	,	,	,	,	,	,	,1.55	,1.30	,3.60	,4.20	,5.00	,8.50	,3	,半球/一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20200422.htm	,http://op1.win007.com/oddslist/1867310.htm	,2020.04.23	,09:00	,尼拉甲	,法拉帝水流	,幕尼西波尔哈拉帕	,0.90	,0.89	,0.98	,89.55	,90.70	,	,0.88	,0.91	,0.98	,88.98	,89.68	,	,0.87	,1.01	,1.03	,91.15	,91.03	,04-23 09:00	,	,	,	,	,	,	,1.50	,1.29	,3.75	,4.50	,5.25	,8.50	,3	,一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20200420.htm	,http://op1.win007.com/oddslist/1840849.htm	,2020.09.21	,23:00	,亚冠杯	,阿尔萨德	,艾纳斯	,0.90	,0.98	,1.09	,89.76	,93.66	,09-21 23:00	,0.87	,1.03	,1.09	,93.39	,92.75	,09-21 22:45	,0.86	,1.01	,0.99	,89.26	,90.82	,	,0.90	,0.99	,1.01	,91.48	,92.90	,09-21 22:48	,2.60	,1.36	,3.10	,5.00	,2.75	,7.00	,1	,平手/半球	,一球/球半	,0	
http://bf.win007.com/football/Over_20200419.htm	,http://op1.win007.com/oddslist/1866760.htm	,2020.04.19	,20:00	,土库曼超	,阿尔廷阿西尔	,科佩达格	,0.88	,0.88	,0.93	,89.17	,88.98	,	,0.88	,0.84	,1.00	,89.42	,88.89	,04-19 20:00	,0.91	,0.92	,0.87	,90.42	, 	,	,	,	,	,	,	,	,1.13	,1.25	,6.00	,5.00	,15.00	,8.00	,1	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200419.htm	,http://op1.win007.com/oddslist/1867324.htm	,2020.06.18	,02:30	,奥甲	,LASK林茨	,格拉茨风暴	,0.91	,0.97	,0.95	,93.20	,93.02	,	,0.93	,0.94	,1.00	,94.62	,94.62	,06-18 02:26	,0.95	,0.83	,0.87	,92.65	,90.29	,	,0.95	,0.94	,0.93	,94.18	,94.41	,	,1.57	,1.57	,4.20	,4.20	,5.50	,5.50	,3	,一球	,一球	,3	
http://bf.win007.com/football/Over_20200419.htm	,http://op1.win007.com/oddslist/1867322.htm	,2020.06.18	,00:30	,奥甲	,哈特堡格	,维也纳快速	,1.27	,1.12	,0.82	,93.53	,93.58	,06-18 00:29	,1.36	,1.02	,0.85	,94.42	,94.70	,06-18 00:18	,1.13	,1.00	,0.84	,92.37	,91.02	,06-18 00:30	,1.14	,1.05	,0.86	,94.18	,93.90	,06-18 00:17	,4.50	,7.50	,4.20	,4.80	,1.67	,1.40	,0	,受让半球/一球	,受让球半	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866904.htm	,2020.04.18	,18:00	,白俄乙	,比斯特戴拿模B队	,梅利特尔治科维迟	,0.92	,0.88	,0.84	,89.33	,89.33	,	,	,	,	,	,	,	,0.81	,0.86	,1.51	,90.85	, 	,04-18 18:00	,	,	,	,	,	,	,	,	,	,	,	,	,0	,半球/一球	,半球/一球	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1861130.htm	,2020.04.18	,19:00	,白俄超	,伊斯洛奇明斯克	,斯拉维亚莫兹里	,0.91	,0.95	,0.90	,91.78	,91.85	,	,0.91	,0.92	,0.97	,89.21	,92.66	,	,0.90	,0.95	,1.03	,88.40	,94.51	,04-18 19:00	,	,	,	,	,	,	,1.87	,2.00	,3.13	,3.20	,3.75	,3.75	,3	,半球	,平手/半球	,3	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866907.htm	,2020.04.18	,19:00	,白俄乙	,SMI奥托特兰斯	,萨克杜亚B队	,0.72	,0.75	,0.94	,88.77	,88.77	,	,	,	,	,	,	,	,2.62	,2.33	,0.80	,93.97	, 	,04-18 19:00	,	,	,	,	,	,	,	,	,	,	,	,	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866909.htm	,2020.04.18	,19:00	,白俄乙	,伊瓦采维奇	,奥斯特罗韦茨	,0.76	,1.03	,1.12	,88.82	,88.82	,04-18 18:09	,	,	,	,	,	,	,1.98	,0.90	,0.45	,92.41	, 	,04-18 19:00	,	,	,	,	,	,	,	,	,	,	,	,	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866903.htm	,2020.04.18	,19:00	,白俄乙	,斯托尔比	,波斯雷吉安	,0.86	,0.89	,1.00	,88.98	,88.88	,04-18 19:00	,0.89	,0.89	,0.95	,89.65	,89.81	,	,0.90	,0.87	,0.86	,89.17	,88.77	,	,	,	,	,	,	,	,1.53	,1.40	,4.33	,4.60	,4.33	,5.50	,1	,一球/球半	,一球/球半	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1865752.htm	,2020.04.18	,19:30	,塔吉克联	,塔吉克冶铝厂	,伊斯塔拉夫山	,0.87	,0.97	,1.03	,89.93	,90.44	,04-18 19:29	,0.90	,0.84	,0.79	,87.72	,87.48	,	,1.45	,0.52	,0.48	,91.82	, 	,04-18 19:30	,	,	,	,	,	,	,1.40	,1.30	,4.10	,5.00	,5.50	,5.75	,3	,一球/球半	,一球/球半	,3	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1865751.htm	,2020.04.18	,19:30	,塔吉克联	,FK杜尚别	,费兹康	,0.72	,1.01	,1.45	,89.83	,89.82	,04-18 17:55	,1.27	,0.80	,0.58	,87.70	,87.70	,04-18 16:32	,1.24	,0.78	,0.53	,86.24	,83.40	,04-18 19:30	,	,	,	,	,	,	,3.00	,2.50	,3.40	,3.50	,1.95	,2.20	,1	,受让平手/半球	,平手	,1	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866902.htm	,2020.04.18	,19:30	,塔吉克U21	,帕米尔中央陆军U21	,帕米尔卢科莫蒂夫U21	,0.39	,0.86	,1.01	,89.59	,89.59	,04-18 10:15	,0.32	,0.90	,1.01	,87.54	,87.54	,04-18 09:25	,0.39	,0.86	,1.01	,89.76	,89.76	,04-18 19:30	,	,	,	,	,	,	,5.25	,5.25	,5.00	,5.00	,1.33	,1.33	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866906.htm	,2020.04.18	,20:00	,白俄乙	,波罗斯克	,坎普罗姆	,0.82	,0.95	,1.02	,89.93	,89.29	,04-18 20:00	,0.83	,0.97	,0.97	,89.35	,89.35	,	,2.00	,0.97	,0.44	,92.76	, 	,04-18 20:00	,	,	,	,	,	,	,1.65	,1.65	,4.00	,4.00	,3.80	,3.80	,0	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866905.htm	,2020.04.18	,20:05	,土库曼青联	,阿尔廷阿西尔青年队	,科佩达格青年队	,0.91	,0.75	,0.86	,87.38	,87.38	,	,	,	,	,	,	,	,1.49	,0.57	,0.31	,93.35	, 	,04-18 20:05	,	,	,	,	,	,	,	,	,	,	,	,	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866880.htm	,2020.04.19	,01:55	,尼拉U20	,迪利安格恩U20	,马德里斯U20	,0.81	,0.91	,1.07	,88.95	,89.92	,04-19 01:55	,0.93	,0.87	,0.85	,89.19	,89.29	,	,0.84	,0.87	,1.10	,90.97	,91.24	,04-19 01:55	,	,	,	,	,	,	,2.15	,1.95	,3.50	,4.00	,2.70	,2.80	,3	,平手	,半球/一球	,3	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866881.htm	,2020.04.19	,02:00	,尼拉U20	,幕尼西波尔哈拉帕U20	,埃斯特利U20	,0.95	,0.90	,0.88	,88.74	,90.00	,	,0.85	,0.92	,0.90	,89.23	,89.21	,	,1.27	,0.84	,0.85	,89.93	,91.37	,04-19 02:00	,	,	,	,	,	,	,2.45	,4.00	,3.60	,4.60	,2.30	,1.53	,0	,受让半球/一球	,受让一球/球半	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866882.htm	,2020.04.19	,02:10	,尼拉U20	,拉斯萨巴纳斯U20	,祖云达斯马纳瓜U20	,1.16	,0.88	,0.87	,89.99	,90.11	,04-19 01:57	,0.82	,0.87	,0.92	,89.53	,89.62	,	,1.16	,0.91	,0.87	,89.91	,90.58	,04-19 02:00	,	,	,	,	,	,	,2.60	,6.00	,3.60	,5.75	,2.20	,1.29	,0	,受让两球	,受让两球半/三球	,1	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1866897.htm	,2020.04.19	,02:10	,尼拉U20	,赤纳德格U20	,奥科塔尔U20	,0.72	,0.80	,0.96	,89.89	,90.38	,	,	,	,	,	,	,	,0.67	,0.77	,1.00	,90.71	,91.70	,04-19 01:50	,	,	,	,	,	,	,	,	,	,	,	,	,3	,受让两球半/三球	,受让三球	,1	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1864370.htm	,2020.04.19	,05:00	,尼拉甲	,幕尼西波尔哈拉帕	,埃斯特利	,0.88	,0.81	,0.99	,90.48	,90.91	,	,0.82	,0.78	,1.02	,89.31	,89.42	,04-19 04:54	,0.77	,0.92	,1.01	,91.03	,91.97	,04-19 05:00	,	,	,	,	,	,	,3.70	,3.50	,3.30	,2.90	,1.83	,2.05	,0	,受让一球	,受让半球	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1864369.htm	,2020.04.19	,05:00	,尼拉甲	,赤纳德格	,奥科塔尔	,0.57	,1.02	,1.73	,90.60	,90.61	,04-19 04:59	,0.76	,0.91	,1.04	,89.33	,89.19	,04-19 04:33	,0.56	,1.12	,1.65	,90.95	,90.74	,04-19 04:48	,	,	,	,	,	,	,1.75	,2.15	,3.70	,3.50	,3.60	,2.70	,0	,受让半球	,平手	,0	
http://bf.win007.com/football/Over_20200418.htm	,http://op1.win007.com/oddslist/1864372.htm	,2020.04.19	,05:00	,尼拉甲	,迪利安格恩	,马德里斯	,0.83	,1.16	,1.72	,90.27	,90.94	,04-19 04:57	,0.84	,1.00	,1.40	,89.68	,89.42	,04-19 04:43	,0.85	,1.33	,1.07	,90.98	,92.01	,04-19 04:34	,	,	,	,	,	,	,1.29	,1.12	,4.50	,6.00	,8.50	,17.00	,3	,一球/球半	,球半/两球	,0	
http://bf.win007.com/football/Over_20200417.htm	,http://op1.win007.com/oddslist/1866830.htm	,2020.04.17	,18:30	,白俄后备	,伊斯洛奇明斯克后备队	,斯拉维亚莫兹里后备队	,0.85	,1.00	,1.00	,90.16	,90.28	,04-17 18:19	,0.88	,0.95	,0.91	,89.48	,89.66	,	,0.87	,0.94	,0.79	,91.14	,86.99	,	,	,	,	,	,	,	,1.62	,1.40	,4.10	,4.75	,3.90	,5.25	,3	,一球	,球半	,3	
