当日链接,比赛详情链接,日期,开赛时间,联赛名,主队,客队,威廉希尔凯利胜,威廉希尔凯利平,威廉希尔凯利负,威廉希尔初盘返还率,威廉希尔终盘返还率,威廉希尔变化时间,伟德凯利胜,伟德凯利平,伟德凯利负,伟德初盘返还率,伟德终盘返还率,伟德变化时间,易胜博凯利胜,易胜博凯利平,易胜博凯利负,易胜博初盘返还率,易胜博终盘返还率,易胜博变化时间,interwetten凯利胜,interwetten凯利平,interwetten凯利负,interwetten初盘返还率,interwetten终盘返还率,interwetten变化时间,伟德主胜初赔,伟德主胜终赔,伟德平赔初赔,伟德平赔终赔,伟德客胜初赔,伟德客胜终赔,最终赛果,初盘亚盘（Crown）,终盘亚盘（Crown）,首先进球方
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1963013.htm	,2021.01.31	,21:00	,阿曼联	,尼兹瓦	,迪赫弗	,1.07	,0.83	,0.92	,89.88	,91.53	,01-31 21:00	,0.97	,0.86	,0.89	,89.16	,89.16	,	,0.76	,0.87	,0.90	,87.98	,87.98	,	,0.97	,0.89	,0.90	,92.21	,90.70	,	,9.00	,9.00	,4.75	,4.75	,1.25	,1.25	,1	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1908191.htm	,2021.01.31	,21:30	,奥甲	,圣珀尔滕	,沃尔夫斯伯格	,1.03	,0.94	,0.89	,93.58	,93.24	,01-31 21:30	,1.03	,0.96	,0.90	,94.37	,94.38	,01-31 21:19	,0.96	,0.96	,0.90	,92.94	,93.06	,	,1.01	,0.96	,0.90	,94.31	,93.87	,01-31 21:30	,3.40	,4.20	,3.60	,4.00	,2.05	,1.75	,0	,受让半球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1944855.htm	,2021.01.31	,21:30	,南非超	,山丹斯	,茨普帕	,0.93	,0.84	,0.87	,90.03	,90.03	,	,0.90	,0.99	,1.10	,94.56	,94.09	,01-31 21:14	,0.91	,0.90	,0.69	,87.64	,87.68	,	,0.90	,0.90	,0.96	,90.75	,90.43	,	,1.44	,1.36	,4.20	,4.50	,8.00	,9.50	,3	,一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1904003.htm	,2021.01.31	,22:00	,英超	,莱切斯特城	,利兹联	,0.95	,0.92	,0.98	,94.90	,95.13	,	,0.95	,0.92	,0.98	,94.98	,95.13	,	,0.97	,0.96	,0.94	,96.31	,96.05	,	,0.95	,0.92	,1.01	,93.09	,95.63	,01-31 22:00	,1.83	,1.83	,4.00	,3.75	,3.90	,4.20	,0	,半球	,半球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1915461.htm	,2021.01.31	,22:00	,意甲	,卡利亚里	,森索罗	,0.93	,0.92	,0.98	,93.96	,94.39	,	,0.87	,0.94	,1.02	,93.45	,94.51	,01-31 22:00	,0.93	,1.00	,0.99	,96.09	,96.87	,	,0.89	,0.96	,1.00	,94.79	,95.05	,01-31 22:00	,3.10	,2.63	,3.30	,3.50	,2.25	,2.55	,1	,受让平手/半球	,平手	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1915459.htm	,2021.01.31	,22:00	,意甲	,亚特兰大	,拉齐奥	,0.96	,0.94	,0.92	,94.20	,94.30	,	,0.97	,0.91	,0.96	,93.15	,95.03	,	,1.00	,0.96	,0.91	,96.67	,96.53	,01-31 22:00	,0.98	,0.95	,0.91	,95.19	,95.26	,	,2.20	,1.93	,3.50	,3.60	,3.00	,3.90	,0	,半球/一球	,半球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1877423.htm	,2021.01.31	,22:00	,法甲	,洛里昂	,巴黎圣日尔曼	,0.97	,0.98	,0.93	,94.05	,94.21	,	,1.17	,0.92	,0.93	,93.29	,94.54	,01-31 22:00	,0.97	,1.00	,0.94	,92.72	,95.13	,	,0.84	,0.95	,0.96	,94.57	,94.98	,	,9.50	,18.00	,6.00	,8.00	,1.25	,1.14	,3	,受让两球/两球半	,受让两球/两球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1917343.htm	,2021.01.31	,22:00	,葡甲	,科英布拉大学	,维塞乌	,0.92	,0.94	,1.02	,93.63	,93.97	,01-31 22:00	,0.90	,0.94	,1.11	,94.47	,94.38	,01-31 21:52	,0.91	,0.89	,0.94	,89.84	,90.88	,	,0.92	,0.89	,1.02	,92.44	,92.37	,01-31 22:00	,1.80	,1.67	,3.30	,3.40	,5.00	,6.00	,3	,半球	,半球/一球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1914928.htm	,2021.01.31	,23:00	,西乙	,西班牙人	,巴列卡诺	,0.90	,0.94	,1.01	,93.88	,93.13	,01-31 23:00	,0.92	,0.95	,0.97	,92.86	,93.73	,	,0.94	,0.92	,0.91	,92.83	,92.61	,	,0.92	,0.94	,0.99	,93.12	,93.73	,	,1.90	,1.83	,3.20	,3.30	,4.20	,4.60	,0	,半球	,半球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1890238.htm	,2021.01.31	,23:00	,比甲	,威尔郡	,奥斯坦德	,0.86	,0.88	,1.01	,93.57	,93.15	,01-31 23:00	,0.89	,0.93	,1.01	,94.58	,95.47	,01-31 22:59	,0.80	,0.93	,1.02	,93.36	,92.60	,01-31 23:00	,0.86	,0.89	,1.01	,93.47	,93.50	,01-31 23:00	,2.70	,3.10	,3.70	,3.70	,2.40	,2.20	,3	,受让半球	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1918033.htm	,2021.01.31	,23:00	,葡超	,吉马雷斯	,马里迪莫	,0.97	,0.92	,0.90	,93.82	,93.82	,	,0.99	,0.90	,0.85	,93.68	,93.38	,	,1.02	,0.95	,0.76	,92.90	,92.93	,01-31 23:00	,0.98	,0.90	,0.89	,95.38	,93.59	,	,1.90	,2.00	,3.30	,3.25	,4.20	,3.80	,3	,半球/一球	,半球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1921624.htm	,2021.01.31	,23:00	,瑞士超	,年青人	,锡昂	,0.91	,0.92	,1.01	,93.62	,92.44	,01-31 23:00	,0.91	,0.96	,1.11	,93.53	,93.91	,01-31 22:52	,0.92	,0.92	,0.95	,92.37	,92.43	,	,0.95	,0.96	,0.96	,94.27	,95.38	,	,1.25	,1.25	,5.75	,5.75	,10.50	,11.00	,3	,球半/两球	,球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1917348.htm	,2021.01.31	,23:00	,葡甲	,波尔图B队	,华森	,0.89	,0.93	,1.02	,93.41	,93.48	,01-31 23:00	,0.89	,0.96	,1.01	,93.77	,93.95	,01-31 22:57	,0.88	,0.96	,0.92	,89.37	,91.47	,	,0.87	,0.96	,0.98	,92.70	,92.19	,	,2.00	,2.00	,3.10	,3.40	,4.10	,3.70	,0	,半球	,半球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1896233.htm	,2021.01.31	,23:00	,比乙	,瑟兰联	,布鲁日U23	,0.93	,0.85	,1.04	,93.01	,92.32	,01-31 23:00	,	,	,	,	,	,	,0.91	,0.89	,0.91	,90.21	,90.19	,	,0.93	,0.90	,0.94	,92.90	,92.36	,	,	,	,	,	,	,	,3	,球半	,一球/球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1961531.htm	,2021.01.31	,23:00	,突尼甲	,希望体育队	,非洲人	,0.89	,0.92	,1.12	,91.80	,91.65	,01-31 23:00	,0.89	,0.93	,1.07	,91.77	,91.60	,01-31 23:00	,0.91	,0.87	,0.82	,89.29	,89.35	,	,0.91	,0.89	,0.97	,91.49	,91.30	,	,1.45	,1.30	,3.75	,4.40	,7.50	,10.50	,3	,一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1913986.htm	,2021.01.31	,23:15	,西甲	,卡迪斯	,马德里竞技	,0.94	,0.94	,0.97	,95.34	,95.62	,	,0.81	,0.94	,1.00	,93.42	,95.13	,01-31 23:09	,0.85	,0.92	,1.03	,95.86	,96.69	,01-31 23:15	,0.91	,0.92	,0.97	,94.95	,94.72	,	,8.50	,6.00	,3.80	,3.50	,1.45	,1.67	,0	,受让一球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1962510.htm	,2021.01.31	,23:15	,希腊超	,帕斯基安尼纳	,阿特罗米托斯	,0.88	,0.93	,1.02	,93.68	,93.60	,01-31 23:15	,0.92	,0.96	,0.93	,93.48	,93.43	,	,0.88	,0.93	,0.99	,92.20	,92.78	,	,0.92	,0.93	,0.96	,93.26	,93.29	,	,2.50	,2.55	,2.88	,2.90	,3.10	,3.00	,0	,平手	,平手/半球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1962509.htm	,2021.01.31	,23:15	,希腊超	,塞萨洛尼基	,帕纳多里高斯	,0.92	,0.95	,1.11	,93.66	,93.22	,01-31 23:15	,0.92	,0.95	,1.05	,91.62	,92.97	,01-31 23:10	,0.94	,0.91	,0.88	,92.54	,92.77	,	,0.93	,0.91	,0.99	,93.92	,92.89	,	,1.13	,1.14	,6.50	,7.00	,19.00	,18.00	,3	,两球	,两球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1880271.htm	,2021.01.31	,23:15	,匈甲	,迪欧斯捷尔	,布达弗基MTE	,0.92	,0.92	,0.96	,93.05	,92.94	,	,0.92	,0.95	,0.97	,93.62	,93.94	,	,0.93	,0.92	,0.87	,90.09	,91.08	,	,0.86	,0.92	,1.00	,92.06	,91.10	,01-31 23:15	,2.20	,1.91	,3.40	,3.60	,3.13	,3.80	,1	,半球	,半球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1883996.htm	,2021.01.31	,23:45	,荷甲	,海牙	,鹿特丹斯巴达	,1.07	,0.93	,0.92	,94.26	,94.74	,01-31 23:45	,1.07	,0.93	,0.91	,93.79	,94.05	,01-31 23:37	,0.99	,0.93	,0.94	,92.78	,94.80	,	,0.95	,0.93	,0.94	,93.60	,93.76	,	,3.70	,5.50	,3.60	,3.90	,1.93	,1.60	,1	,受让半球/一球	,受让半球/一球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1883995.htm	,2021.01.31	,23:45	,荷甲	,艾克马亚	,阿贾克斯	,1.03	,0.94	,0.92	,94.15	,94.86	,01-31 23:45	,0.93	,0.94	,0.93	,93.17	,93.22	,	,0.93	,0.99	,0.96	,92.89	,95.60	,	,0.93	,0.94	,0.94	,93.42	,93.79	,	,3.25	,3.80	,3.60	,4.20	,2.05	,1.75	,0	,受让半球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1877422.htm	,2021.01.31	,23:59	,法甲	,里尔	,第戎	,0.94	,0.98	,0.99	,94.41	,95.07	,	,0.92	,0.98	,1.14	,93.06	,94.68	,01-31 23:55	,0.93	,0.98	,1.04	,95.09	,94.98	,01-31 23:59	,0.94	,0.92	,0.99	,93.51	,93.93	,	,1.40	,1.30	,4.60	,5.00	,7.00	,11.50	,3	,一球/球半	,球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1910772.htm	,2021.01.31	,23:59	,土超	,贝西克塔斯	,特拉布宗体育	,0.91	,0.93	,1.00	,93.33	,93.59	,01-31 23:59	,0.93	,0.95	,0.99	,94.63	,94.77	,	,0.95	,0.93	,0.89	,92.60	,93.11	,	,0.94	,0.94	,0.96	,94.36	,94.31	,	,1.80	,1.83	,3.70	,3.60	,4.33	,4.33	,0	,半球	,半球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1972373.htm	,2021.01.31	,23:59	,非国锦标	,摩洛哥	,赞比亚	,0.92	,0.89	,1.05	,93.40	,92.36	,01-31 23:59	,0.95	,0.94	,1.12	,95.05	,96.45	,01-31 23:51	,0.89	,0.86	,0.98	,89.96	,89.08	,	,0.93	,0.96	,0.95	,94.58	,93.92	,	,1.85	,1.60	,2.90	,3.40	,6.00	,8.50	,3	,半球	,半球/一球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1897868.htm	,2021.02.01	,00:05	,克亚甲	,里杰卡	,HNK哥里卡	,0.94	,0.95	,0.89	,93.18	,93.22	,	,0.89	,0.99	,1.00	,93.86	,93.76	,01-31 23:56	,0.92	,0.90	,0.76	,87.52	,87.43	,	,0.90	,0.92	,0.93	,91.10	,91.21	,	,1.67	,1.65	,3.75	,4.00	,5.00	,4.75	,0	,半球/一球	,半球/一球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1903995.htm	,2021.02.01	,00:30	,英超	,西汉姆联	,利物浦	,0.92	,0.97	,0.96	,95.08	,95.34	,	,0.90	,0.94	,0.99	,95.01	,95.04	,	,0.87	,0.94	,1.04	,96.81	,96.50	,02-01 00:30	,0.88	,0.92	,1.01	,93.09	,95.01	,02-01 00:30	,4.80	,3.40	,4.20	,3.70	,1.65	,2.05	,0	,受让半球/一球	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1888117.htm	,2021.02.01	,00:30	,波兰超	,保德比斯基	,华沙莱吉亚	,1.00	,0.93	,0.92	,93.33	,93.47	,02-01 00:30	,1.14	,1.00	,0.90	,94.81	,94.23	,02-01 00:26	,0.94	,0.98	,0.91	,91.30	,92.57	,	,1.00	,0.91	,0.92	,93.15	,93.03	,02-01 00:23	,5.75	,8.50	,4.40	,4.80	,1.53	,1.36	,3	,受让一球	,受让一球/球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1894720.htm	,2021.02.01	,01:00	,德甲	,沃尔夫斯堡	,弗赖堡	,0.96	,0.96	,0.93	,95.80	,95.42	,	,0.99	,0.96	,0.86	,94.15	,94.37	,	,1.01	,0.93	,0.93	,96.61	,96.67	,02-01 01:00	,0.99	,0.95	,0.89	,95.43	,95.13	,	,2.05	,2.05	,3.75	,3.60	,3.25	,3.40	,3	,半球	,半球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1915464.htm	,2021.02.01	,01:00	,意甲	,那不勒斯	,帕尔马	,0.94	,0.89	,1.12	,93.88	,94.33	,02-01 01:00	,0.93	,0.98	,1.07	,93.88	,95.03	,02-01 00:47	,0.97	,0.96	,0.91	,96.21	,95.80	,	,0.96	,0.98	,0.89	,95.62	,95.42	,	,1.25	,1.29	,5.50	,5.50	,12.00	,10.50	,3	,球半	,球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1962511.htm	,2021.02.01	,01:30	,希腊超	,亚波罗迈尼斯	,奥林匹亚科斯	,0.89	,0.90	,0.95	,93.69	,93.66	,	,0.75	,0.87	,0.97	,92.69	,92.79	,	,0.73	,0.85	,0.98	,92.40	,92.56	,	,0.65	,0.85	,1.02	,93.91	,93.95	,02-01 01:30	,17.00	,8.00	,7.00	,4.60	,1.14	,1.36	,0	,受让球半/两球	,受让一球/球半	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1893033.htm	,2021.02.01	,01:30	,捷甲	,布拉格斯拉维亚	,亚布洛内茨	,0.91	,0.94	,1.09	,93.14	,93.07	,02-01 01:30	,0.95	,0.94	,0.92	,92.95	,94.31	,	,0.92	,0.94	,0.80	,90.85	,90.87	,	,0.95	,0.90	,0.83	,92.32	,92.92	,	,1.40	,1.36	,4.10	,5.00	,8.50	,8.00	,3	,一球/球半	,球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1902433.htm	,2021.02.01	,02:15	,以超	,海法马卡比	,法萨巴夏普尔	,	,	,	,	,	,	,0.90	,0.96	,1.10	,92.31	,92.73	,02-01 02:02	,0.90	,0.87	,0.84	,89.31	,89.31	,	,0.96	,0.84	,0.80	,90.83	,92.35	,	,1.25	,1.22	,5.00	,5.50	,12.00	,13.00	,3	,球半	,球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1858906.htm	,2021.02.01	,03:00	,巴西甲	,塞阿拉	,巴拉纳竞技	,0.46	,1.20	,1.42	,93.17	,93.07	,02-01 02:41	,0.47	,1.20	,1.46	,94.75	,94.75	,02-01 02:48	,7.87	,4.14	,0.42	,92.68	,92.57	,02-01 04:52	,21.87	,3.10	,0.43	,93.13	,92.29	,02-01 04:54	,2.10	,2.15	,3.20	,3.20	,3.75	,3.60	,0	,半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1884890.htm	,2021.02.01	,03:00	,荷乙	,坎布尔	,马斯特里赫特	,0.92	,0.86	,1.17	,92.40	,92.55	,02-01 03:00	,0.92	,0.92	,1.30	,94.81	,93.82	,02-01 02:57	,0.91	,0.93	,0.77	,91.09	,90.54	,	,0.94	,0.92	,0.80	,91.26	,92.61	,	,1.17	,1.13	,7.50	,7.50	,15.00	,21.00	,3	,两球	,两球/两球半	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1915458.htm	,2021.02.01	,03:45	,意甲	,罗马	,维罗纳	,0.94	,0.91	,0.91	,94.03	,92.55	,	,0.94	,0.93	,1.00	,93.24	,94.74	,02-01 03:34	,0.97	,0.96	,0.95	,96.11	,96.05	,	,0.93	,0.96	,1.05	,94.66	,95.34	,02-01 03:45	,1.67	,1.62	,3.80	,3.90	,4.75	,5.50	,3	,一球	,半球/一球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1858902.htm	,2021.02.01	,04:00	,巴西甲	,米内罗竞技	,福塔雷萨	,0.93	,0.91	,0.96	,93.75	,92.99	,	,0.94	,0.91	,1.03	,94.38	,94.24	,02-01 03:46	,0.94	,0.93	,1.03	,92.50	,95.16	,02-01 04:00	,0.95	,0.91	,0.89	,94.45	,93.27	,	,1.50	,1.45	,4.00	,4.20	,7.00	,7.50	,3	,一球	,一球	,3	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1966177.htm	,2021.02.01	,04:30	,哥伦甲	,托利马体育	,拉伊奎达德	,0.93	,0.88	,1.04	,93.25	,93.18	,02-01 04:30	,0.91	,0.94	,1.03	,93.62	,93.74	,02-01 04:24	,0.92	,0.91	,0.81	,89.19	,89.25	,	,0.90	,0.98	,0.94	,92.48	,92.74	,	,1.87	,1.67	,3.00	,3.40	,5.00	,5.75	,3	,半球/一球	,半球/一球	,3	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1962247.htm	,2021.01.30	,11:30	,墨西联	,马萨特兰FC	,帕丘卡	,1.00	,0.90	,0.91	,93.64	,93.16	,01-30 11:30	,0.97	,0.94	,0.91	,93.33	,93.73	,	,0.97	,0.93	,0.91	,93.16	,93.12	,	,0.97	,0.90	,0.91	,92.68	,92.44	,	,2.38	,3.40	,3.40	,3.25	,2.80	,2.15	,3	,平手	,受让平手/半球	,3	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1898165.htm	,2021.01.30	,18:15	,罗甲	,加斯梅登	,塞林西尼学院	,0.81	,0.91	,1.11	,93.02	,92.54	,01-30 18:15	,0.81	,0.97	,1.08	,93.68	,93.74	,01-30 18:13	,0.79	,0.91	,1.07	,89.12	,91.04	,01-30 18:15	,0.81	,0.94	,1.04	,91.58	,91.68	,01-30 18:15	,2.50	,2.30	,3.10	,3.20	,2.90	,3.13	,1	,平手	,平手/半球	,0	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1910778.htm	,2021.01.30	,18:30	,土超	,卡斯帕萨	,开塞利体育	,0.92	,0.93	,0.97	,94.03	,93.33	,	,0.94	,0.93	,1.00	,94.74	,94.77	,01-30 18:16	,0.93	,0.90	,0.95	,93.60	,92.41	,	,0.94	,0.94	,0.99	,94.73	,94.97	,	,2.00	,1.83	,3.60	,3.60	,3.60	,4.33	,0	,半球	,半球	,0	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1911151.htm	,2021.01.30	,18:30	,土甲	,奥斯曼里士邦	,克斯欧仁古库	,0.98	,0.88	,0.91	,92.23	,91.65	,	,0.98	,0.93	,0.92	,94.04	,93.72	,	,0.91	,0.93	,0.90	,89.38	,91.16	,	,1.00	,0.88	,0.91	,92.30	,92.12	,01-30 18:30	,3.90	,4.20	,3.40	,3.40	,1.95	,1.87	,3	,受让半球	,受让半球	,3	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1955524.htm	,2021.01.30	,18:40	,澳洲甲	,布里斯班狮吼	,阿德莱德联	,0.88	,0.91	,1.05	,92.44	,92.94	,01-30 18:40	,0.90	,0.98	,1.03	,95.07	,95.26	,01-30 17:43	,0.91	,0.99	,1.01	,95.05	,95.37	,01-30 18:40	,0.87	,0.95	,1.02	,92.70	,93.09	,01-30 18:40	,2.20	,1.95	,3.60	,3.75	,3.13	,3.70	,3	,平手/半球	,半球	,3	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1917346.htm	,2021.01.30	,19:00	,葡甲	,查维斯	,费伦斯	,0.92	,0.88	,1.01	,93.09	,93.63	,01-30 19:00	,0.90	,0.95	,0.98	,94.48	,94.26	,	,0.87	,0.91	,0.95	,89.53	,90.92	,	,0.88	,0.87	,0.98	,91.43	,91.06	,	,2.63	,2.70	,2.90	,3.00	,3.00	,2.80	,0	,平手	,平手	,0	
