当日链接,比赛详情链接,日期,开赛时间,联赛名,主队,客队,威廉希尔凯利胜,威廉希尔凯利平,威廉希尔凯利负,威廉希尔初盘返还率,威廉希尔终盘返还率,威廉希尔变化时间,伟德凯利胜,伟德凯利平,伟德凯利负,伟德初盘返还率,伟德终盘返还率,伟德变化时间,易胜博凯利胜,易胜博凯利平,易胜博凯利负,易胜博初盘返还率,易胜博终盘返还率,易胜博变化时间,interwetten凯利胜,interwetten凯利平,interwetten凯利负,interwetten初盘返还率,interwetten终盘返还率,interwetten变化时间,伟德主胜初赔,伟德主胜终赔,伟德平赔初赔,伟德平赔终赔,伟德客胜初赔,伟德客胜终赔,最终赛果,初盘亚盘（Crown）,终盘亚盘（Crown）,首先进球方
http://bf.win007.com/football/Over_20200630.htm	,http://op1.win007.com/oddslist/1763685.htm	,2020.07.01	,03:45	,意甲	,热那亚	,尤文图斯	,1.09	,1.00	,0.91	,93.98	,94.13	,07-01 03:42	,1.20	,1.01	,0.91	,93.44	,95.14	,07-01 03:43	,1.10	,0.99	,0.91	,95.17	,94.51	,07-01 03:45	,0.93	,0.94	,0.95	,95.06	,94.86	,	,6.00	,11.00	,4.00	,4.80	,1.53	,1.33	,0	,受让一球	,受让一球/球半	,0	
http://bf.win007.com/football/Over_20200629.htm	,http://op1.win007.com/oddslist/1825791.htm	,2020.06.30	,00:15	,伊朗超	,塞帕汉	,高尔高赫	,0.88	,0.92	,1.08	,89.84	,90.75	,06-30 00:14	,0.88	,0.98	,1.02	,91.42	,91.70	,06-30 00:13	,0.87	,0.93	,1.08	,89.20	,90.14	,06-30 00:15	,0.91	,0.93	,0.89	,91.02	,91.08	,	,1.57	,1.36	,3.30	,4.00	,6.50	,9.50	,3	,半球/一球	,一球	,3	
http://bf.win007.com/football/Over_20200629.htm	,http://op1.win007.com/oddslist/1874356.htm	,2020.06.30	,00:30	,希腊超	,维洛斯NFC	,拉米亚	,0.83	,1.02	,0.83	,93.39	,89.98	,	,0.91	,0.62	,0.80	,92.37	,73.47	,	,1.33	,0.67	,1.27	,90.46	,92.67	,06-30 00:30	,1.05	,0.83	,1.07	,92.59	,94.41	,06-30 00:09	,2.55	,2.88	,3.00	,1.44	,2.80	,3.13	,1	,平手	,平手	,1	
http://bf.win007.com/football/Over_20200629.htm	,http://op1.win007.com/oddslist/1745191.htm	,2020.06.30	,01:00	,葡超	,马里迪莫	,本菲卡	,1.08	,0.95	,0.92	,94.13	,94.41	,06-30 00:54	,0.95	,0.97	,0.92	,93.43	,93.47	,	,0.80	,0.97	,0.94	,90.92	,92.57	,	,0.76	,0.92	,0.99	,94.28	,93.82	,	,8.50	,7.50	,4.60	,4.50	,1.36	,1.40	,3	,受让一球/球半	,受让一球/球半	,3	
http://bf.win007.com/football/Over_20200629.htm	,http://op1.win007.com/oddslist/1852243.htm	,2020.06.30	,01:00	,罗甲	,阿斯特拉	,布加勒斯特星队	,1.05	,1.01	,0.84	,92.13	,92.66	,06-30 01:00	,1.05	,1.02	,0.85	,93.98	,93.54	,06-30 00:52	,1.09	,1.04	,0.85	,87.82	,94.62	,06-30 01:00	,1.02	,1.01	,0.85	,92.97	,92.61	,06-30 00:52	,3.90	,4.33	,3.25	,3.75	,2.00	,1.75	,3	,受让平手/半球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20200629.htm	,http://op1.win007.com/oddslist/1721988.htm	,2020.06.30	,03:00	,英超	,水晶宫	,伯恩利	,0.90	,0.96	,1.05	,94.94	,94.92	,06-30 02:54	,0.92	,0.96	,1.05	,95.68	,96.03	,06-30 02:50	,0.92	,0.93	,1.07	,95.73	,95.60	,06-30 03:00	,0.90	,0.96	,1.04	,95.21	,94.77	,06-30 02:52	,2.38	,2.05	,3.20	,3.10	,3.20	,4.33	,0	,平手/半球	,半球	,0	
http://bf.win007.com/football/Over_20200629.htm	,http://op1.win007.com/oddslist/1743076.htm	,2020.06.30	,03:45	,西乙	,萨拉戈萨	,韦斯卡	,1.00	,0.94	,0.86	,93.34	,93.37	,06-30 03:44	,1.00	,0.98	,0.87	,95.08	,95.01	,06-30 03:34	,1.00	,0.94	,0.84	,92.18	,92.62	,06-30 03:45	,1.00	,0.97	,0.85	,94.46	,94.04	,06-30 03:44	,2.40	,2.50	,3.10	,3.25	,3.20	,2.90	,0	,平手/半球	,平手	,0	
http://bf.win007.com/football/Over_20200629.htm	,http://op1.win007.com/oddslist/1745194.htm	,2020.06.30	,04:15	,葡超	,费雷拉	,波尔图	,1.07	,0.96	,0.92	,94.08	,94.09	,06-30 03:54	,0.96	,0.98	,0.92	,93.14	,93.43	,	,0.98	,0.98	,0.94	,92.54	,95.08	,	,0.76	,0.85	,1.01	,93.88	,93.82	,06-29 17:01	,9.00	,8.50	,4.40	,4.60	,1.36	,1.36	,0	,受让一球/球半	,受让一球/球半	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1831376.htm	,2020.06.28	,17:00	,韩K联	,蔚山现代	,全北现代	,0.95	,0.93	,0.93	,93.16	,93.54	,	,0.96	,0.96	,0.95	,94.27	,95.22	,	,1.00	,0.96	,0.95	,92.29	,96.49	,06-28 17:00	,0.95	,0.93	,0.91	,92.16	,92.59	,	,2.75	,2.88	,3.20	,3.30	,2.60	,2.50	,0	,平手	,平手	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1843016.htm	,2020.06.28	,17:00	,韩K2联	,全南天龙	,水原城	,1.00	,0.92	,0.87	,91.54	,92.00	,06-28 17:00	,0.98	,0.93	,0.92	,89.47	,93.87	,	,0.88	,0.90	,0.90	,86.64	,89.43	,	,0.98	,0.92	,0.87	,91.33	,91.61	,	,2.70	,3.25	,3.20	,3.30	,2.30	,2.20	,0	,平手	,受让平手/半球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1842845.htm	,2020.06.28	,17:30	,日职乙	,FC琉球	,福冈黄蜂	,0.97	,0.91	,0.90	,92.46	,92.17	,	,1.00	,0.94	,0.90	,93.75	,93.66	,06-28 17:30	,1.00	,0.88	,0.91	,89.53	,92.48	,06-28 17:30	,0.97	,0.92	,0.86	,91.27	,90.89	,	,2.50	,3.50	,3.30	,3.40	,2.75	,2.05	,1	,平手	,受让平手/半球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1831329.htm	,2020.06.28	,18:00	,韩K联	,水原三星	,金泉尚武	,0.90	,0.96	,0.95	,93.73	,93.05	,	,0.95	,0.96	,0.95	,94.36	,95.20	,	,0.94	,0.96	,1.02	,92.46	,96.90	,06-28 18:00	,0.92	,0.91	,0.95	,92.29	,92.47	,	,2.20	,2.38	,3.13	,3.10	,3.50	,3.25	,0	,平手/半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1842984.htm	,2020.06.28	,18:00	,韩K2联	,富川FC	,首尔埃兰	,0.96	,0.92	,0.87	,91.37	,91.59	,	,1.00	,0.89	,0.91	,89.51	,93.10	,06-28 18:00	,0.96	,0.86	,0.87	,95.30	,89.76	,	,0.98	,0.90	,0.86	,91.14	,91.13	,	,2.10	,2.70	,3.25	,3.00	,3.00	,2.70	,0	,平手/半球	,平手	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1728001.htm	,2020.06.28	,19:00	,英冠	,布里斯托城	,谢周三	,0.97	,0.98	,0.92	,94.78	,95.50	,	,1.00	,0.95	,0.92	,93.44	,95.74	,06-28 18:37	,0.94	,0.90	,0.94	,89.94	,92.48	,	,0.97	,0.94	,0.90	,93.85	,93.53	,	,2.55	,3.00	,3.25	,3.30	,2.70	,2.45	,0	,平手	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1856206.htm	,2020.06.28	,20:00	,英足总杯	,谢菲尔德联队	,阿森纳	,1.03	,0.90	,0.91	,92.19	,94.03	,06-28 20:00	,0.97	,0.93	,0.93	,92.35	,94.30	,	,1.00	,0.93	,0.97	,94.99	,96.61	,06-28 20:00	,0.97	,0.91	,0.93	,94.04	,93.84	,	,2.70	,3.30	,3.20	,3.10	,2.50	,2.30	,0	,平手	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1870169.htm	,2020.06.28	,20:00	,丹麦超	,兰德斯	,霍森斯	,0.91	,0.92	,1.03	,93.66	,93.95	,06-28 19:57	,0.95	,0.95	,0.98	,95.37	,95.61	,	,0.93	,0.98	,0.93	,90.09	,94.36	,	,0.96	,0.92	,0.92	,93.66	,93.88	,	,2.05	,1.93	,3.40	,3.60	,3.75	,4.00	,0	,平手/半球	,半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1874058.htm	,2020.06.28	,20:30	,瑞典超	,佐加顿斯	,卡尔马	,0.91	,0.95	,0.98	,94.34	,93.97	,	,0.91	,0.98	,1.01	,92.21	,95.11	,06-28 20:20	,0.93	,0.95	,0.98	,90.00	,94.72	,	,0.91	,0.97	,0.97	,93.60	,93.85	,	,1.67	,1.87	,3.50	,3.50	,5.00	,4.33	,3	,半球/一球	,半球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1874062.htm	,2020.06.28	,20:30	,瑞典超	,米亚尔比	,哈马比	,1.04	,0.94	,0.91	,94.41	,94.44	,06-28 20:30	,1.01	,0.97	,0.92	,95.24	,95.06	,06-28 20:28	,1.01	,0.97	,0.90	,90.60	,93.87	,06-28 20:30	,0.98	,0.96	,0.92	,94.56	,94.09	,	,5.00	,4.60	,4.10	,3.80	,1.65	,1.75	,3	,受让半球/一球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1849386.htm	,2020.06.28	,20:30	,瑞典甲	,哥德堡盖斯	,布拉格	,0.90	,0.91	,1.01	,93.18	,93.76	,06-28 20:25	,0.91	,0.93	,1.01	,94.52	,94.65	,06-28 20:02	,0.85	,0.93	,1.04	,90.21	,92.76	,06-28 20:30	,0.90	,0.90	,0.99	,90.94	,92.85	,	,2.88	,2.38	,3.40	,3.30	,2.40	,3.00	,0	,受让平手/半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1726618.htm	,2020.06.28	,21:10	,波兰甲	,保德比斯基	,奥尔什丁	,0.91	,0.91	,0.98	,92.78	,92.43	,	,0.93	,0.94	,1.03	,94.26	,94.76	,06-28 21:10	,0.92	,0.91	,0.80	,87.42	,89.42	,	,0.93	,0.89	,0.89	,91.30	,91.30	,	,1.57	,1.60	,4.00	,3.90	,5.75	,5.75	,3	,一球	,半球/一球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1727995.htm	,2020.06.28	,21:15	,英冠	,诺丁汉森林	,哈德斯菲尔德	,0.92	,0.97	,1.00	,95.43	,95.43	,06-28 21:10	,0.92	,0.97	,1.02	,93.17	,95.76	,06-28 21:15	,0.91	,0.94	,1.03	,90.88	,94.96	,06-28 21:15	,0.94	,0.94	,0.94	,93.85	,93.72	,	,2.05	,2.15	,3.25	,3.20	,3.60	,3.75	,3	,平手/半球	,平手/半球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1735198.htm	,2020.06.28	,21:30	,德乙	,基尔高士丁	,纽伦堡	,1.05	,0.95	,0.88	,93.41	,93.24	,06-28 21:29	,0.97	,1.02	,0.89	,94.17	,93.81	,	,1.02	,0.95	,0.92	,90.44	,95.26	,06-28 21:30	,1.00	,0.97	,0.90	,92.67	,93.90	,06-28 21:26	,3.10	,3.90	,3.80	,4.20	,2.10	,1.75	,1	,受让半球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1735201.htm	,2020.06.28	,21:30	,德乙	,斯图加特	,达姆斯塔特	,0.89	,0.96	,1.04	,93.85	,92.72	,06-28 21:29	,0.93	,0.96	,0.95	,93.78	,93.82	,	,0.91	,0.96	,1.00	,90.36	,93.85	,06-28 21:30	,0.94	,0.96	,0.93	,92.88	,94.68	,	,1.53	,1.50	,4.50	,4.60	,5.25	,5.50	,0	,一球	,一球/球半	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1727134.htm	,2020.06.28	,22:00	,瑞士超	,圣加仑	,图恩	,0.95	,0.92	,0.88	,92.58	,92.91	,	,1.01	,0.92	,0.84	,94.50	,94.74	,06-28 21:51	,0.98	,0.85	,0.90	,90.84	,93.09	,	,0.99	,0.93	,0.84	,94.11	,94.17	,	,1.40	,1.80	,4.75	,4.00	,7.50	,4.00	,3	,一球/球半	,半球/一球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1870170.htm	,2020.06.28	,22:00	,丹麦超	,霍布罗	,埃斯比约	,0.98	,0.99	,0.89	,93.49	,93.60	,	,1.03	,0.96	,0.91	,95.50	,95.34	,06-28 22:00	,0.98	,0.99	,0.93	,90.09	,95.62	,	,0.96	,0.94	,0.93	,94.04	,94.40	,	,2.88	,3.80	,3.25	,3.50	,2.55	,2.00	,3	,平手	,受让半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1872098.htm	,2020.06.28	,22:30	,捷甲	,皮尔森	,布拉格斯巴达	,0.88	,0.99	,1.03	,93.11	,93.39	,06-28 22:29	,0.88	,0.99	,1.07	,94.28	,94.12	,06-28 22:06	,0.87	,0.94	,0.88	,88.53	,88.97	,	,0.87	,0.98	,1.03	,92.87	,92.46	,06-28 22:28	,1.83	,1.65	,3.70	,3.90	,4.10	,5.00	,3	,半球	,半球/一球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1761845.htm	,2020.06.28	,22:30	,土甲	,哈塔斯堡	,巴里科斯士邦	,0.91	,0.91	,1.01	,91.41	,91.72	,06-28 22:30	,0.93	,0.91	,1.01	,93.73	,93.14	,06-28 22:30	,0.92	,0.82	,0.77	,89.11	,87.89	,	,0.92	,0.88	,0.90	,90.92	,90.82	,	,1.45	,1.36	,4.10	,4.40	,7.50	,9.00	,3	,一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1867332.htm	,2020.06.28	,23:00	,奥甲	,萨尔茨堡	,哈特堡格	,0.92	,0.97	,1.27	,93.08	,93.64	,06-28 22:56	,0.93	,1.12	,0.97	,94.77	,94.56	,	,0.93	,1.04	,0.78	,91.54	,93.33	,	,0.95	,0.89	,0.82	,94.24	,94.04	,	,1.13	,1.05	,8.50	,15.00	,19.00	,26.00	,3	,两球半	,三球半	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1721992.htm	,2020.06.28	,23:30	,英超	,沃特福德	,南安普敦	,0.93	,0.95	,0.98	,95.12	,95.19	,	,0.94	,0.95	,1.00	,95.12	,96.12	,06-28 23:14	,0.96	,0.98	,0.95	,91.16	,96.42	,	,0.91	,0.95	,0.98	,95.25	,94.36	,	,2.60	,2.38	,3.30	,3.20	,2.75	,3.25	,0	,平手	,平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1874056.htm	,2020.06.28	,23:30	,瑞典超	,埃尔夫斯堡	,奥雷布洛	,0.92	,0.95	,0.99	,93.95	,94.19	,	,0.92	,1.00	,0.99	,94.69	,95.58	,	,0.93	,0.90	,0.96	,90.81	,92.95	,	,0.89	,0.96	,1.00	,93.95	,93.66	,06-28 22:51	,2.10	,1.95	,3.50	,3.70	,3.40	,3.80	,1	,平手/半球	,半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1874059.htm	,2020.06.28	,23:30	,瑞典超	,索尔纳	,马尔默	,0.93	,0.97	,0.94	,94.44	,94.89	,	,0.96	,0.97	,0.92	,94.14	,94.61	,	,1.01	,0.94	,0.93	,91.01	,95.28	,06-28 23:30	,0.97	,0.94	,0.92	,94.18	,94.10	,	,3.13	,3.60	,3.10	,3.30	,2.38	,2.10	,1	,平手	,受让平手/半球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1872141.htm	,2020.06.28	,23:30	,波兰超	,史拉斯科	,莱克普斯纳	,1.01	,0.93	,0.88	,93.21	,93.17	,06-28 23:01	,1.01	,0.93	,0.90	,94.32	,94.14	,06-28 23:29	,0.92	,0.96	,0.91	,90.33	,92.62	,	,0.98	,0.93	,0.88	,92.35	,92.40	,	,2.80	,3.40	,3.30	,3.30	,2.50	,2.15	,1	,平手	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1872188.htm	,2020.06.28	,23:59	,挪超	,桑德菲杰	,海于格松	,1.03	,0.94	,0.86	,93.16	,93.05	,06-28 23:58	,1.05	,0.95	,0.90	,95.74	,95.65	,06-28 23:57	,1.03	,0.98	,0.89	,90.61	,95.67	,06-28 23:59	,1.00	,0.91	,0.86	,92.64	,91.36	,06-28 23:57	,3.00	,3.25	,3.30	,3.30	,2.45	,2.30	,0	,平手	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1874307.htm	,2020.06.29	,00:30	,希腊超	,帕纳多里高斯	,特里波利斯	,0.92	,0.95	,0.99	,93.33	,93.43	,	,0.92	,0.91	,0.99	,92.61	,92.47	,	,0.91	,0.96	,0.76	,88.79	,89.16	,	,0.92	,0.97	,1.02	,93.66	,94.52	,06-29 00:01	,2.00	,1.57	,3.40	,3.60	,3.50	,6.00	,1	,半球	,一球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1872099.htm	,2020.06.29	,01:00	,捷甲	,布拉格斯拉维亚	,亚布洛内茨	,0.90	,0.96	,1.14	,93.58	,93.57	,06-29 00:23	,0.91	,0.96	,1.14	,94.23	,94.07	,06-29 00:54	,0.93	,0.88	,0.79	,89.55	,89.77	,	,0.92	,0.95	,0.98	,93.04	,93.23	,	,1.62	,1.33	,4.10	,5.00	,5.00	,9.00	,3	,一球	,球半	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1761841.htm	,2020.06.29	,01:00	,土甲	,阿卡沙	,尤姆尼耶士邦	,0.89	,0.90	,0.94	,89.79	,91.50	,	,0.86	,0.90	,1.03	,93.80	,94.14	,06-29 00:54	,0.83	,0.93	,0.94	,89.42	,90.36	,	,0.83	,0.90	,0.96	,91.16	,90.57	,	,4.10	,3.00	,3.75	,3.40	,1.80	,2.30	,3	,受让半球/一球	,受让半球	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1763676.htm	,2020.06.29	,01:30	,意甲	,桑普多利亚	,博洛尼亚	,0.94	,0.95	,0.94	,93.94	,94.52	,	,1.01	,0.93	,0.94	,93.49	,95.75	,06-29 01:27	,1.01	,0.93	,0.94	,96.44	,95.97	,06-29 01:30	,0.94	,0.90	,0.89	,95.35	,90.82	,	,2.50	,2.88	,3.20	,3.20	,2.80	,2.60	,0	,平手	,平手	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1763677.htm	,2020.06.29	,01:30	,意甲	,那不勒斯	,史帕尔	,0.95	,0.93	,0.94	,94.32	,94.37	,	,0.95	,0.97	,0.98	,93.66	,95.58	,	,0.95	,0.95	,1.03	,95.89	,95.66	,06-29 01:30	,0.95	,0.97	,0.91	,94.98	,94.86	,	,1.33	,1.30	,4.75	,5.50	,9.50	,10.50	,3	,一球/球半	,球半	,3	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1763679.htm	,2020.06.29	,01:30	,意甲	,乌迪内斯	,亚特兰大	,0.97	,0.95	,0.94	,94.41	,94.49	,	,1.05	,0.95	,0.94	,93.54	,95.64	,06-29 00:33	,0.97	,0.97	,0.95	,95.71	,96.13	,	,1.00	,0.93	,0.95	,94.36	,95.21	,06-28 17:56	,5.75	,6.50	,4.00	,4.20	,1.55	,1.53	,0	,受让一球	,受让一球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1763682.htm	,2020.06.29	,01:30	,意甲	,森索罗	,维罗纳	,0.92	,0.94	,0.98	,93.94	,93.93	,	,1.02	,0.92	,0.92	,93.49	,95.62	,06-29 01:30	,1.01	,0.95	,0.92	,95.12	,96.34	,06-29 01:30	,1.00	,0.95	,0.89	,94.95	,94.70	,06-29 01:25	,2.10	,2.50	,3.25	,3.20	,3.50	,3.00	,1	,半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1856205.htm	,2020.06.29	,01:30	,英足总杯	,纽卡斯尔联	,曼彻斯特城	,0.88	,0.83	,0.97	,93.39	,94.05	,	,1.16	,1.03	,0.91	,92.73	,94.19	,06-29 01:30	,1.09	,1.05	,0.94	,95.52	,96.01	,06-29 01:30	,0.78	,0.87	,0.97	,94.11	,93.87	,	,13.00	,17.00	,5.50	,7.50	,1.22	,1.15	,0	,受让两球/两球半	,受让两球	,0	
http://bf.win007.com/football/Over_20200628.htm	,http://op1.win007.com/oddslist/1755888.htm	,2020.06.29	,02:00	,土超	,加辛塔BB	,安塔利亚体育	,0.97	,0.91	,0.91	,93.35	,93.16	,	,0.91	,0.97	,0.98	,94.42	,94.36	,	,0.87	,0.91	,0.94	,91.09	,90.25	,	,0.88	,0.97	,1.00	,94.02	,94.04	,06-29 01:54	,2.38	,2.20	,3.40	,3.50	,2.90	,3.13	,1	,平手/半球	,平手/半球	,3	
