当日链接,比赛详情链接,日期,开赛时间,联赛名,主队,客队,威廉希尔凯利胜,威廉希尔凯利平,威廉希尔凯利负,威廉希尔初盘返还率,威廉希尔终盘返还率,威廉希尔变化时间,伟德凯利胜,伟德凯利平,伟德凯利负,伟德初盘返还率,伟德终盘返还率,伟德变化时间,易胜博凯利胜,易胜博凯利平,易胜博凯利负,易胜博初盘返还率,易胜博终盘返还率,易胜博变化时间,interwetten凯利胜,interwetten凯利平,interwetten凯利负,interwetten初盘返还率,interwetten终盘返还率,interwetten变化时间,伟德主胜初赔,伟德主胜终赔,伟德平赔初赔,伟德平赔终赔,伟德客胜初赔,伟德客胜终赔,最终赛果,初盘亚盘（Crown）,终盘亚盘（Crown）,首先进球方
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1880814.htm	,2020.11.30	,23:00	,塞尔超	,普莱特尔	,嘉沃伊万基卡	,0.90	,0.86	,1.05	,91.10	,91.05	,11-30 23:00	,0.87	,0.95	,1.21	,93.26	,93.20	,11-30 22:54	,0.81	,0.95	,1.00	,89.87	,86.80	,11-30 23:00	,0.88	,0.92	,1.01	,90.56	,90.91	,11-30 22:53	,1.95	,1.45	,3.30	,4.00	,3.90	,7.50	,3	,半球	,半球/一球	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1884767.htm	,2020.11.30	,23:30	,荷乙	,埃因霍温青年队	,坎布尔	,1.08	,0.87	,0.92	,94.14	,92.31	,11-30 23:21	,1.04	,1.02	,0.92	,94.32	,94.06	,11-30 23:21	,0.83	,0.96	,0.91	,90.96	,90.86	,	,0.90	,0.91	,0.92	,92.50	,91.46	,	,9.00	,11.50	,5.75	,7.00	,1.29	,1.20	,0	,受让球半	,受让两球	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1917274.htm	,2020.11.30	,23:59	,葡甲	,本菲卡B队	,华森	,0.89	,0.92	,1.05	,93.58	,93.51	,11-30 23:59	,0.89	,1.02	,0.97	,94.17	,94.29	,	,0.91	,0.93	,0.90	,89.80	,91.22	,	,0.92	,0.90	,0.90	,90.50	,91.08	,	,2.10	,1.90	,3.10	,3.60	,3.80	,3.90	,3	,平手/半球	,半球	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1878835.htm	,2020.11.30	,23:59	,塞浦甲	,奥莫尼亚	,艾米斯	,0.88	,0.91	,1.16	,90.76	,90.97	,11-30 23:59	,0.88	,0.88	,1.00	,88.87	,89.07	,11-30 23:54	,0.88	,0.97	,0.73	,87.64	,87.64	,	,0.94	,0.88	,0.87	,91.10	,91.70	,	,1.30	,1.25	,4.33	,4.60	,8.00	,9.50	,1	,一球/球半	,球半	,1	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1910659.htm	,2020.12.01	,00:30	,土超	,锡瓦斯体育	,哥茲塔比	,0.96	,0.92	,0.91	,93.26	,93.17	,	,0.96	,0.94	,0.93	,94.74	,94.69	,	,0.98	,0.94	,0.85	,93.11	,93.12	,	,1.00	,0.92	,0.88	,93.61	,94.29	,12-01 00:12	,1.80	,2.10	,4.00	,3.40	,4.00	,3.50	,0	,半球	,半球	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1903890.htm	,2020.12.01	,01:30	,英超	,莱切斯特城	,富勒姆	,0.96	,0.90	,0.98	,95.64	,94.91	,	,1.01	,0.88	,0.86	,95.12	,94.97	,12-01 01:25	,1.01	,0.92	,0.86	,95.70	,96.28	,12-01 01:30	,0.96	,0.95	,0.94	,94.49	,95.33	,	,1.53	,1.65	,4.10	,3.90	,6.50	,5.25	,0	,一球	,半球/一球	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1950638.htm	,2020.12.01	,01:30	,希腊超	,亚波罗迈尼斯	,维洛斯NFC	,0.91	,0.92	,1.00	,93.22	,93.33	,12-01 01:30	,0.91	,0.92	,0.95	,93.02	,92.31	,	,0.93	,0.89	,0.95	,92.50	,92.16	,	,0.98	,1.01	,1.03	,91.86	,99.93	,11-30 21:36	,2.38	,2.00	,2.88	,3.00	,3.25	,4.00	,1	,平手/半球	,半球	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1876563.htm	,2020.12.01	,02:00	,瑞典超	,索尔纳	,卡尔马	,0.95	,0.94	,0.94	,94.88	,94.52	,	,0.98	,0.95	,0.91	,95.27	,95.07	,	,1.00	,0.94	,0.89	,95.71	,95.17	,12-01 02:00	,0.98	,0.91	,0.91	,93.84	,93.84	,	,1.80	,2.20	,3.50	,3.13	,4.80	,3.60	,0	,半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1917959.htm	,2020.12.01	,03:00	,葡超	,马里迪莫	,本菲卡	,1.07	,1.04	,0.92	,94.00	,94.62	,12-01 03:00	,1.16	,0.96	,0.90	,93.76	,92.86	,12-01 02:52	,1.07	,0.99	,0.91	,91.31	,93.36	,12-01 03:00	,0.80	,0.98	,0.95	,94.98	,94.01	,	,8.00	,13.00	,4.40	,6.00	,1.40	,1.20	,0	,受让球半	,受让球半/两球	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1833638.htm	,2020.12.01	,03:00	,玻利甲	,威斯特曼	,国民波托斯	,0.73	,0.97	,1.18	,91.50	,91.52	,12-01 03:00	,	,	,	,	,	,	,3.00	,1.06	,0.47	,89.68	,89.44	,12-01 03:00	,0.86	,0.93	,0.95	,91.01	,91.16	,	,	,	,	,	,	,	,3	,半球	,平手	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1915353.htm	,2020.12.01	,03:45	,意甲	,热那亚	,帕尔马	,0.92	,0.94	,0.99	,94.39	,94.76	,	,0.92	,0.94	,0.99	,93.64	,94.76	,	,0.93	,0.97	,1.02	,95.89	,97.21	,12-01 03:45	,0.94	,0.91	,0.98	,92.62	,94.46	,	,2.40	,2.38	,3.40	,3.20	,2.80	,3.10	,0	,平手	,平手/半球	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1890159.htm	,2020.12.01	,03:45	,比甲	,安特卫普	,奥德赫维里	,0.94	,0.91	,0.97	,93.02	,93.78	,	,0.94	,0.95	,1.02	,94.20	,95.26	,12-01 03:16	,0.93	,0.95	,0.88	,92.88	,92.58	,	,0.94	,0.91	,0.88	,92.63	,92.07	,	,1.65	,1.53	,4.20	,4.50	,4.60	,5.75	,3	,一球	,一球	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1953519.htm	,2020.12.01	,03:45	,英足总杯	,肯维岛	,伯利咸	,1.02	,0.93	,0.95	,93.84	,95.68	,12-01 03:45	,0.89	,0.89	,0.93	,93.06	,91.29	,	,0.83	,0.89	,0.91	,89.29	,89.20	,	,0.89	,0.91	,0.95	,92.11	,92.99	,	,7.00	,6.50	,4.60	,4.40	,1.40	,1.40	,0	,受让一球/球半	,受让一球/球半	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1913882.htm	,2020.12.01	,04:00	,西甲	,皇家贝蒂斯	,埃瓦尔	,0.92	,0.96	,1.03	,94.96	,95.31	,12-01 04:00	,0.92	,0.98	,0.98	,93.54	,95.04	,	,0.94	,0.98	,1.03	,95.72	,96.60	,12-01 04:00	,0.95	,0.92	,0.97	,94.11	,94.50	,	,1.75	,1.75	,3.75	,3.70	,4.33	,4.75	,0	,半球/一球	,半球/一球	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1884816.htm	,2020.12.01	,04:00	,荷乙	,尼美根	,马斯特里赫特	,0.92	,0.93	,1.09	,92.32	,94.14	,12-01 04:00	,0.92	,0.98	,1.03	,93.58	,94.32	,12-01 03:08	,0.89	,0.95	,0.93	,90.89	,90.74	,	,0.93	,0.93	,0.92	,91.44	,92.93	,	,1.36	,1.29	,5.00	,5.75	,7.50	,9.00	,3	,一球/球半	,球半/两球	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1858633.htm	,2020.12.01	,05:00	,巴西甲	,格雷米奥	,戈伊亚斯	,0.95	,0.88	,0.93	,93.44	,93.80	,	,0.95	,0.88	,1.10	,94.86	,95.05	,12-01 04:54	,0.94	,0.97	,1.02	,95.50	,95.01	,12-01 05:00	,0.92	,1.01	,1.02	,93.30	,94.59	,12-01 04:22	,1.40	,1.29	,4.50	,5.00	,8.50	,13.00	,3	,一球/球半	,球半	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1858801.htm	,2020.12.01	,05:00	,巴西甲	,瓦斯科达伽马	,塞阿拉	,0.98	,0.92	,0.92	,93.09	,93.68	,	,0.98	,0.92	,0.96	,92.03	,95.05	,	,1.01	,0.98	,0.91	,92.78	,96.01	,12-01 05:00	,0.96	,0.93	,0.90	,92.44	,93.02	,	,2.60	,3.10	,2.80	,2.90	,2.90	,2.60	,0	,平手	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1833634.htm	,2020.12.01	,05:15	,玻利甲	,圣荷西体育会	,史庄格斯	,1.11	,0.94	,0.89	,89.76	,91.82	,12-01 05:15	,1.11	,0.98	,0.89	,93.29	,92.31	,12-01 05:11	,0.82	,0.91	,0.86	,86.38	,86.73	,	,0.92	,0.93	,0.93	,90.26	,93.12	,	,9.50	,12.00	,6.00	,6.00	,1.25	,1.20	,1	,受让一球/球半	,受让球半	,3	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1858804.htm	,2020.12.01	,07:00	,巴西甲	,弗鲁米嫩塞	,巴甘蒂诺	,1.03	,0.95	,0.85	,93.29	,93.07	,12-01 06:58	,1.06	,0.92	,0.90	,94.76	,94.80	,12-01 06:52	,1.09	,0.98	,0.87	,93.51	,95.90	,12-01 07:00	,0.97	,0.94	,0.92	,93.90	,93.90	,	,2.38	,3.60	,3.10	,3.10	,3.20	,2.20	,1	,平手/半球	,受让平手/半球	,1	
http://bf.win007.com/football/Over_20201130.htm	,http://op1.win007.com/oddslist/1941351.htm	,2020.12.01	,08:00	,委内超	,都市运动会	,格兰华伦西亚	,0.96	,0.77	,0.79	,90.54	,90.27	,	,0.96	,0.80	,0.84	,91.69	,91.60	,	,	,	,	,	,	,	,1.01	,0.75	,0.76	,92.56	,92.47	,12-01 02:15	,1.50	,1.33	,4.00	,4.50	,5.75	,8.50	,3	,一球	,球半	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873289.htm	,2020.11.29	,12:00	,日职乙	,FC琉球	,东京绿茵	,0.97	,0.89	,0.92	,92.46	,92.58	,	,0.91	,0.95	,0.94	,93.32	,93.02	,	,1.00	,0.97	,0.93	,95.41	,96.27	,11-29 12:00	,0.92	,0.88	,0.92	,90.36	,90.81	,	,2.88	,2.90	,3.25	,3.50	,2.40	,2.25	,3	,平手	,受让平手/半球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1872584.htm	,2020.11.29	,13:00	,日职联	,清水鼓动	,湘南海洋	,0.90	,0.95	,1.04	,93.95	,94.19	,11-29 13:00	,0.89	,0.97	,1.09	,94.03	,94.73	,11-29 12:54	,0.90	,1.02	,1.04	,94.83	,95.84	,11-29 13:00	,0.89	,0.93	,1.00	,92.51	,92.31	,11-29 12:52	,2.00	,1.70	,3.60	,4.00	,3.50	,4.60	,1	,半球	,半球/一球	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873288.htm	,2020.11.29	,13:00	,日职乙	,千叶市原	,磐田喜悦	,0.98	,0.93	,0.90	,92.60	,92.77	,	,1.00	,0.93	,0.90	,92.86	,93.38	,11-29 12:43	,1.06	,0.98	,0.92	,95.21	,96.68	,11-29 13:00	,0.95	,0.89	,0.90	,91.24	,90.88	,	,3.13	,3.80	,3.10	,3.25	,2.30	,2.00	,0	,受让平手/半球	,受让半球	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873290.htm	,2020.11.29	,13:00	,日职乙	,松本山雅	,京都不死鸟	,0.90	,0.89	,1.00	,92.93	,92.88	,11-29 13:00	,0.86	,0.93	,1.04	,93.23	,93.75	,11-29 12:57	,0.90	,0.99	,1.04	,95.70	,97.05	,11-29 13:00	,0.86	,0.88	,0.95	,90.60	,89.73	,	,3.00	,2.50	,3.10	,3.00	,2.40	,3.00	,1	,受让平手/半球	,平手	,1	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873294.htm	,2020.11.29	,13:00	,日职乙	,福冈黄蜂	,大宫松鼠	,0.90	,0.93	,0.96	,92.35	,92.49	,	,0.90	,0.94	,1.01	,93.49	,93.68	,11-29 12:57	,0.92	,1.00	,1.01	,96.09	,96.22	,11-29 13:00	,0.92	,0.89	,0.95	,90.76	,91.86	,	,2.10	,1.90	,3.25	,3.30	,3.50	,4.20	,3	,平手/半球	,半球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873296.htm	,2020.11.29	,13:00	,日职乙	,金泽	,德岛漩涡	,0.99	,0.94	,0.90	,92.56	,92.58	,	,1.02	,0.97	,0.89	,92.45	,93.73	,11-29 12:57	,1.05	,0.99	,0.92	,95.60	,96.23	,11-29 13:00	,0.91	,0.92	,0.91	,91.07	,91.19	,	,4.20	,4.50	,3.30	,3.75	,1.85	,1.73	,0	,受让半球	,受让半球/一球	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1872580.htm	,2020.11.29	,14:00	,日职联	,鹿岛鹿角	,浦和红钻	,0.92	,0.97	,0.99	,94.38	,94.42	,	,0.92	,0.95	,1.01	,93.85	,94.33	,11-29 14:00	,0.93	,1.01	,0.99	,95.43	,96.36	,	,0.92	,0.92	,0.95	,92.48	,92.48	,	,1.75	,1.67	,3.80	,4.10	,4.33	,4.60	,3	,半球/一球	,半球/一球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1872582.htm	,2020.11.29	,14:00	,日职联	,大阪樱花	,横滨FC	,0.94	,0.92	,1.03	,94.17	,94.83	,11-29 14:00	,0.92	,0.95	,1.03	,94.71	,94.74	,11-29 13:42	,0.94	,0.98	,1.01	,95.30	,96.04	,11-29 14:00	,0.93	,0.93	,0.93	,92.50	,92.88	,	,1.73	,1.62	,3.60	,3.90	,5.00	,5.50	,3	,半球/一球	,半球/一球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1954321.htm	,2020.11.29	,14:00	,韩K2联	,水原城	,庆南FC	,1.00	,0.87	,0.84	,91.52	,91.60	,11-29 14:00	,1.00	,0.89	,0.90	,91.98	,93.95	,11-29 14:00	,1.02	,0.94	,0.84	,88.94	,94.95	,11-29 14:00	,0.92	,0.88	,0.94	,91.01	,91.49	,	,1.87	,2.10	,3.50	,3.40	,3.75	,3.40	,1	,半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873293.htm	,2020.11.29	,15:00	,日职乙	,枥木SC	,山口雷法	,0.95	,0.87	,0.94	,92.19	,92.66	,	,0.94	,0.91	,0.94	,93.68	,93.33	,	,0.95	,0.97	,1.00	,95.60	,96.55	,11-29 15:00	,0.94	,0.87	,0.91	,91.01	,91.56	,	,1.90	,1.83	,3.30	,3.40	,4.20	,4.33	,3	,半球	,半球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873298.htm	,2020.11.29	,15:00	,日职乙	,甲府风林	,山形山神	,0.96	,0.93	,0.90	,92.83	,92.63	,	,0.93	,0.96	,0.92	,93.69	,93.47	,	,1.02	,0.96	,0.93	,94.32	,96.71	,11-29 15:00	,0.92	,0.89	,0.92	,90.35	,90.77	,	,2.70	,3.10	,3.00	,3.20	,2.75	,2.30	,1	,平手	,受让平手/半球	,1	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1873295.htm	,2020.11.29	,15:00	,日职乙	,町田泽维亚	,群马草津温泉	,0.93	,0.90	,0.96	,92.54	,92.84	,	,0.93	,0.93	,0.94	,92.54	,93.15	,	,0.94	,0.96	,1.02	,96.22	,96.70	,11-29 15:00	,0.93	,0.88	,0.94	,90.42	,91.65	,	,2.30	,2.20	,3.00	,3.00	,3.20	,3.50	,0	,平手/半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1951436.htm	,2020.11.29	,15:00	,香港超	,杰志	,愉园	,0.90	,0.82	,1.27	,92.01	,90.53	,11-29 14:59	,0.89	,0.88	,1.00	,89.37	,89.49	,11-29 14:56	,0.88	,0.85	,0.73	,86.82	,86.53	,	,0.90	,0.97	,1.00	,91.34	,91.16	,11-29 14:55	,1.07	,1.09	,8.50	,7.50	,15.00	,15.00	,1	,两球/两球半	,两球半	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1952205.htm	,2020.11.29	,15:35	,中协杯	,广州富力	,苏州东吴	,0.92	,0.92	,0.97	,92.05	,92.02	,	,0.91	,0.98	,1.18	,93.38	,92.72	,11-29 15:29	,0.91	,0.91	,0.72	,89.25	,89.65	,	,0.93	,0.80	,0.82	,91.74	,91.06	,	,1.13	,1.09	,7.50	,8.50	,19.00	,23.00	,3	,球半	,两球半	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1872585.htm	,2020.11.29	,16:00	,日职联	,大阪钢巴	,鸟栖沙岩	,1.04	,0.91	,0.84	,94.45	,94.24	,11-29 16:00	,1.04	,0.91	,0.84	,94.17	,94.24	,11-29 15:53	,1.02	,0.96	,0.87	,95.23	,95.90	,11-29 16:00	,0.97	,0.90	,0.89	,92.73	,92.39	,	,1.75	,2.25	,3.80	,3.40	,4.40	,3.10	,1	,半球/一球	,平手/半球	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1885548.htm	,2020.11.29	,18:00	,俄甲	,叶尼塞	,伊凡诺沃	,0.90	,0.97	,0.95	,92.50	,92.30	,	,0.88	,0.90	,1.04	,90.77	,91.07	,11-29 18:00	,0.90	,0.85	,0.88	,89.26	,88.08	,	,0.92	,0.90	,0.95	,91.76	,92.20	,	,1.75	,1.53	,3.30	,3.60	,4.40	,6.00	,3	,半球/一球	,一球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1843248.htm	,2020.11.29	,18:00	,泰超	,巴蜀基利	,泰拉特	,0.90	,0.90	,0.99	,91.60	,91.79	,	,0.86	,0.93	,1.08	,91.44	,91.66	,11-29 18:00	,0.82	,0.95	,1.03	,89.17	,89.31	,11-29 18:00	,0.86	,0.92	,1.03	,91.08	,90.71	,11-29 17:28	,1.95	,1.62	,3.60	,3.80	,3.30	,4.75	,3	,平手/半球	,半球/一球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1871629.htm	,2020.11.29	,18:30	,拉脱超	,陶格夫匹尔斯	,祖玛拿斯巴达克	,	,	,	,	,	,	,0.99	,0.96	,0.90	,91.67	,91.67	,	,	,	,	,	,	,	,1.17	,1.08	,0.90	,91.39	,94.48	,11-29 17:53	,11.00	,11.00	,6.00	,6.00	,1.20	,1.20	,0	,受让球半	,受让球半	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1871633.htm	,2020.11.29	,18:30	,拉脱超	,叶尔加瓦	,利耶帕亚	,	,	,	,	,	,	,1.24	,0.90	,0.91	,91.65	,91.66	,11-29 18:27	,	,	,	,	,	,	,0.81	,0.90	,0.93	,92.59	,92.59	,	,23.00	,34.00	,10.50	,10.00	,1.05	,1.04	,0	,受让两球/两球半	,受让两球/两球半	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1910653.htm	,2020.11.29	,18:30	,土超	,埃祖姆BB	,安塔利亚体育	,0.98	,0.93	,0.87	,94.03	,93.16	,	,0.98	,0.93	,0.89	,94.03	,94.04	,	,1.01	,0.93	,0.81	,93.00	,92.33	,11-29 18:30	,0.91	,0.94	,0.98	,93.02	,93.69	,	,2.00	,2.15	,3.60	,3.50	,3.50	,3.20	,1	,半球	,平手/半球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1886696.htm	,2020.11.29	,19:00	,俄超	,乌法	,坦波夫斯巴达	,0.87	,0.96	,1.04	,93.63	,93.09	,11-29 19:00	,0.88	,0.93	,1.07	,91.47	,93.15	,11-29 19:00	,0.90	,0.90	,1.02	,92.35	,92.43	,11-29 19:00	,0.93	,0.93	,0.99	,93.04	,94.35	,	,2.40	,1.93	,2.80	,2.90	,3.13	,4.75	,3	,平手/半球	,半球	,3	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1885545.htm	,2020.11.29	,19:00	,俄甲	,莫斯科斯巴达B队	,艾立叙欧斯克	,0.99	,0.87	,0.88	,93.07	,92.68	,	,0.97	,0.87	,0.86	,90.65	,91.03	,	,1.00	,0.81	,0.81	,90.16	,89.47	,11-29 19:00	,0.89	,0.91	,0.95	,90.96	,90.80	,	,1.95	,1.95	,3.20	,3.10	,3.60	,3.80	,0	,平手/半球	,半球	,0	
http://bf.win007.com/football/Over_20201129.htm	,http://op1.win007.com/oddslist/1843245.htm	,2020.11.29	,19:00	,泰超	,曼谷联合队	,特罗萨萨纳	,0.90	,0.88	,1.06	,91.90	,91.82	,11-29 19:00	,0.86	,0.97	,1.09	,91.76	,91.88	,11-29 19:00	,0.86	,0.97	,0.93	,89.62	,89.46	,	,0.88	,0.93	,1.00	,91.04	,90.89	,11-29 17:44	,1.65	,1.44	,3.90	,4.40	,4.40	,6.00	,1	,半球/一球	,一球/球半	,0	
