当日链接,比赛详情链接,日期,开赛时间,联赛名,主队,客队,威廉希尔凯利胜,威廉希尔凯利平,威廉希尔凯利负,威廉希尔初盘返还率,威廉希尔终盘返还率,威廉希尔变化时间,伟德凯利胜,伟德凯利平,伟德凯利负,伟德初盘返还率,伟德终盘返还率,伟德变化时间,易胜博凯利胜,易胜博凯利平,易胜博凯利负,易胜博初盘返还率,易胜博终盘返还率,易胜博变化时间,interwetten凯利胜,interwetten凯利平,interwetten凯利负,interwetten初盘返还率,interwetten终盘返还率,interwetten变化时间,伟德主胜初赔,伟德主胜终赔,伟德平赔初赔,伟德平赔终赔,伟德客胜初赔,伟德客胜终赔,最终赛果,初盘亚盘（Crown）,终盘亚盘（Crown）,首先进球方
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1840285.htm	,2020.08.30	,14:00	,澳昆超	,阳光海岸流浪者	,黄金海岸骑士	,1.24	,0.88	,0.91	,89.36	,91.81	,08-30 14:00	,1.14	,0.98	,0.91	,92.59	,92.40	,08-30 13:46	,0.76	,0.80	,0.89	,87.38	,87.28	,	,0.81	,0.81	,0.93	,92.27	,91.16	,	,31.00	,21.00	,13.00	,10.00	,1.03	,1.07	,3	,受让三球	,受让两球半/三球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1840286.htm	,2020.08.30	,16:00	,澳昆超	,布里斯班奧林匹克	,昆士兰狮队	,0.97	,0.92	,0.89	,89.65	,91.87	,	,0.80	,0.92	,1.05	,92.65	,92.75	,08-30 15:52	,0.74	,0.89	,0.99	,87.65	,87.65	,	,0.81	,0.85	,1.02	,91.47	,90.62	,08-30 15:56	,4.80	,2.63	,4.60	,3.80	,1.53	,2.30	,3	,受让半球/一球	,平手	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1831296.htm	,2020.08.30	,16:30	,韩K联	,蔚山现代	,FC首尔	,0.91	,0.98	,1.03	,93.60	,93.85	,08-30 16:20	,0.93	,0.98	,1.03	,93.97	,95.64	,08-30 16:27	,0.95	,0.94	,0.97	,92.86	,94.89	,	,0.93	,0.92	,0.95	,93.16	,92.99	,	,1.53	,1.44	,4.10	,4.80	,6.00	,7.00	,3	,一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1889775.htm	,2020.08.30	,16:30	,斯伐甲	,斯利纳B队	,杜布尼卡	,1.01	,0.96	,0.80	,90.35	,89.86	,08-30 16:06	,1.04	,0.92	,0.80	,88.97	,89.56	,08-30 16:29	,1.01	,0.92	,0.78	,87.52	,87.65	,08-30 16:30	,0.68	,0.88	,1.26	,90.79	,90.96	,08-30 11:20	,1.95	,3.20	,3.60	,3.60	,3.00	,1.90	,1	,受让平手/半球	,受让平手/半球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1908708.htm	,2020.08.30	,16:30	,澳洲甲	,悉尼FC	,墨尔本城	,0.94	,0.95	,0.89	,89.81	,92.44	,	,0.99	,0.93	,0.94	,95.50	,95.53	,	,1.01	,0.95	,0.92	,93.02	,96.15	,08-30 16:30	,0.92	,0.88	,0.90	,91.09	,90.21	,	,2.55	,2.75	,3.25	,3.13	,2.88	,2.75	,1	,平手	,平手	,1	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1872425.htm	,2020.08.30	,17:00	,日职联	,横滨FC	,大阪樱花	,1.01	,0.97	,0.90	,94.19	,94.40	,08-30 17:00	,0.93	,0.94	,0.95	,93.26	,93.95	,	,0.93	,0.97	,0.97	,95.34	,95.80	,	,0.93	,0.88	,0.95	,92.19	,92.36	,	,4.33	,3.70	,3.50	,3.40	,1.80	,2.00	,0	,受让半球/一球	,受让半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1873048.htm	,2020.08.30	,17:00	,日职乙	,甲府风林	,枥木SC	,0.93	,0.94	,0.92	,92.44	,93.05	,	,0.97	,0.91	,0.92	,93.15	,93.63	,	,1.03	,0.95	,0.93	,95.36	,96.67	,08-30 17:00	,0.94	,0.86	,0.90	,91.45	,89.94	,	,2.20	,2.75	,3.00	,2.80	,3.50	,2.88	,0	,半球/一球	,平手	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1842990.htm	,2020.08.30	,17:00	,韩K2联	,全南天龙	,大田市民	,0.93	,0.90	,0.91	,91.53	,91.56	,	,0.95	,0.93	,0.95	,88.95	,94.45	,	,0.95	,0.93	,1.00	,89.44	,96.10	,08-30 17:00	,0.91	,0.89	,0.91	,90.56	,90.33	,	,2.25	,2.40	,3.10	,3.10	,2.80	,3.13	,1	,平手/半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1879861.htm	,2020.08.30	,18:00	,中超	,江苏苏宁易购	,河南建业	,0.89	,0.98	,1.04	,91.95	,92.10	,08-30 18:00	,0.89	,0.99	,1.11	,93.43	,93.34	,08-30 17:59	,0.90	,1.01	,1.23	,89.49	,95.21	,08-30 18:00	,0.89	,0.95	,1.04	,92.44	,92.00	,08-30 17:52	,1.67	,1.33	,3.80	,4.80	,4.80	,9.00	,3	,半球/一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1831356.htm	,2020.08.30	,18:00	,韩K联	,全北现代	,江原FC	,0.85	,1.04	,1.22	,93.66	,93.10	,08-30 18:00	,0.96	,0.92	,0.93	,94.26	,94.81	,	,0.94	,0.98	,0.94	,92.38	,95.07	,	,0.96	,0.87	,0.85	,92.56	,92.41	,	,1.45	,1.53	,4.60	,4.40	,6.50	,5.75	,0	,一球/球半	,一球/球半	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1831370.htm	,2020.08.30	,18:00	,韩K联	,浦项制铁	,城南足球俱乐部	,0.91	,0.95	,0.96	,93.11	,93.26	,	,0.94	,0.93	,1.00	,94.29	,95.14	,08-30 17:42	,0.98	,0.95	,0.91	,93.21	,95.69	,	,0.92	,0.89	,0.93	,91.82	,91.56	,	,1.80	,1.87	,3.60	,3.40	,4.40	,4.50	,3	,半球	,半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1873047.htm	,2020.08.30	,18:00	,日职乙	,群马草津温泉	,磐田喜悦	,1.02	,0.94	,0.89	,92.21	,92.53	,08-30 18:00	,1.01	,0.94	,0.91	,92.93	,93.11	,08-30 17:51	,0.99	,0.99	,0.93	,95.23	,95.27	,	,0.92	,0.90	,0.91	,90.77	,90.79	,	,4.75	,5.75	,3.40	,3.80	,1.75	,1.57	,1	,受让半球/一球	,受让一球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1873046.htm	,2020.08.30	,18:00	,日职乙	,町田泽维亚	,冈山绿雉	,0.94	,0.95	,0.88	,92.31	,92.54	,	,0.92	,0.95	,0.94	,93.03	,93.64	,	,0.98	,0.96	,1.00	,94.58	,97.70	,08-30 18:00	,0.92	,0.88	,0.92	,91.02	,90.66	,	,2.45	,2.45	,2.88	,2.88	,3.13	,3.20	,3	,平手/半球	,平手/半球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1843043.htm	,2020.08.30	,18:00	,韩K2联	,富川FC	,忠南牙山	,0.90	,0.90	,0.97	,91.95	,91.53	,	,0.98	,0.88	,0.94	,92.95	,93.89	,	,0.94	,0.90	,1.01	,89.42	,94.57	,08-30 18:00	,0.93	,0.86	,0.91	,90.78	,90.50	,	,1.87	,2.05	,3.30	,3.00	,4.20	,4.10	,0	,半球	,半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1843015.htm	,2020.08.30	,18:00	,韩K2联	,安山小绿人	,首尔埃兰	,0.97	,0.91	,0.89	,91.68	,91.59	,	,0.94	,0.94	,0.96	,89.13	,94.75	,	,1.02	,0.91	,0.94	,89.55	,95.06	,08-30 18:00	,0.92	,0.87	,0.93	,90.42	,91.15	,	,2.90	,3.75	,3.10	,3.20	,2.20	,2.10	,0	,受让平手/半球	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1888035.htm	,2020.08.30	,18:30	,波兰超	,皮亚斯特	,沙斯辛	,0.99	,0.94	,0.85	,93.22	,93.45	,	,1.01	,0.92	,0.88	,94.09	,94.51	,08-30 18:26	,0.99	,0.91	,0.85	,89.63	,92.76	,	,1.01	,0.88	,0.85	,93.66	,92.52	,08-30 18:28	,1.83	,2.25	,3.40	,3.13	,4.50	,3.40	,0	,半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1879862.htm	,2020.08.30	,20:00	,中超	,上海绿地申花	,广州恒大淘宝	,1.00	,0.96	,0.89	,91.97	,91.83	,08-30 19:59	,1.08	,0.96	,0.90	,93.60	,93.66	,08-30 20:00	,1.08	,0.99	,0.91	,89.17	,95.13	,08-30 20:00	,0.96	,0.91	,0.92	,92.04	,92.46	,	,3.90	,7.00	,3.90	,4.75	,1.80	,1.40	,0	,受让半球/一球	,受让一球/球半	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1907905.htm	,2020.08.30	,20:00	,荷兰杯	,RKVV	,维尼雷	,0.93	,0.88	,1.03	,92.40	,93.00	,08-30 20:00	,0.93	,0.95	,1.17	,94.61	,94.66	,08-30 19:54	,	,	,	,	,	,	,	,	,	,	,	,	,1.18	,1.17	,7.00	,7.00	,15.00	,17.00	,3	,没有Crown	,没有Crown	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1876474.htm	,2020.08.30	,20:30	,瑞典超	,米亚尔比	,哥德堡	,0.94	,0.99	,0.90	,94.27	,93.94	,	,0.94	,0.96	,0.96	,95.03	,95.43	,	,1.04	,0.93	,0.92	,89.63	,95.68	,08-30 20:30	,0.99	,0.90	,0.90	,92.82	,92.94	,	,2.55	,2.90	,3.30	,3.30	,2.80	,2.50	,1	,平手	,受让平手/半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1884680.htm	,2020.08.30	,20:30	,荷乙	,阿贾克斯青年队	,罗达JC	,0.85	,0.96	,1.07	,92.65	,92.14	,08-30 20:18	,0.95	,0.93	,0.91	,93.82	,93.81	,	,0.91	,0.96	,0.86	,91.55	,90.77	,	,0.96	,0.87	,0.84	,90.72	,90.98	,	,1.50	,1.75	,4.60	,4.20	,5.50	,3.90	,0	,一球/球半	,半球/一球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1877225.htm	,2020.08.30	,21:00	,法甲	,南特	,尼姆	,0.90	,0.95	,1.06	,94.52	,94.34	,08-30 21:00	,0.90	,0.97	,1.00	,93.95	,94.09	,08-30 20:54	,0.92	,0.97	,1.02	,95.71	,95.84	,08-30 21:00	,0.96	,0.92	,0.98	,94.47	,95.00	,	,1.70	,1.83	,3.50	,3.40	,5.25	,4.50	,3	,半球/一球	,半球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1877220.htm	,2020.08.30	,21:00	,法甲	,安格斯	,波尔多	,0.96	,0.94	,0.92	,94.04	,94.14	,	,0.92	,0.94	,1.02	,93.54	,94.83	,08-30 21:00	,0.94	,0.94	,1.01	,95.17	,95.42	,08-30 21:00	,0.94	,0.89	,1.02	,94.03	,94.16	,08-30 20:59	,2.10	,2.20	,3.10	,3.00	,3.70	,3.75	,0	,平手/半球	,平手/半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1873366.htm	,2020.08.30	,21:00	,挪甲	,康斯文格	,松达尔	,0.95	,0.95	,0.92	,92.67	,93.02	,	,1.10	,0.98	,0.89	,94.19	,94.48	,08-30 20:48	,0.90	,0.97	,0.89	,89.41	,91.00	,	,0.95	,0.93	,0.89	,91.10	,91.12	,	,3.50	,5.75	,3.80	,4.33	,1.95	,1.53	,1	,受让半球	,受让一球	,1	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1873372.htm	,2020.08.30	,21:00	,挪甲	,艾伊加登	,利勒斯特罗姆	,1.10	,0.88	,0.90	,92.42	,92.24	,08-30 21:00	,1.02	,0.97	,0.92	,94.69	,94.29	,08-30 21:00	,0.90	,0.99	,0.89	,89.65	,90.86	,	,0.97	,0.92	,0.90	,91.62	,91.55	,	,5.00	,6.00	,4.00	,4.40	,1.65	,1.50	,1	,受让半球/一球	,受让一球	,1	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1873371.htm	,2020.08.30	,21:00	,挪甲	,特罗姆瑟	,UII奇萨	,0.90	,0.95	,1.04	,92.65	,92.44	,08-30 21:00	,1.05	,0.82	,0.68	,94.81	,94.87	,08-27 21:16	,0.91	,0.93	,0.84	,89.26	,90.72	,	,0.90	,0.99	,0.99	,91.37	,92.66	,	,1.45	,1.45	,4.50	,4.75	,7.00	,6.50	,3	,一球/球半	,球半/两球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1873367.htm	,2020.08.30	,21:00	,挪甲	,兰黑姆	,KFUM奥斯陆	,0.91	,0.91	,1.01	,92.77	,92.71	,08-30 21:00	,0.95	,0.92	,1.01	,94.29	,95.07	,08-30 20:54	,0.93	,0.94	,0.78	,89.54	,90.63	,	,0.93	,0.86	,0.86	,91.35	,90.63	,	,1.50	,1.45	,4.40	,4.80	,6.00	,6.50	,0	,一球/球半	,一球/球半	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1907895.htm	,2020.08.30	,21:00	,球会友谊	,FC苏柏芬特	,慕尼黑1860	,0.93	,0.80	,0.91	,88.88	,89.30	,	,1.21	,0.90	,0.88	,90.06	,90.88	,08-30 20:55	,	,	,	,	,	,	,	,	,	,	,	,	,5.75	,13.00	,4.50	,6.50	,1.40	,1.15	,1	,受让一球/球半	,受让两球/两球半	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1890063.htm	,2020.08.30	,22:00	,比甲	,维吉克	,标准列日	,0.96	,0.92	,0.92	,93.29	,93.17	,	,1.04	,0.95	,0.90	,94.03	,95.12	,08-30 21:58	,0.84	,0.95	,0.99	,92.63	,93.19	,	,1.00	,0.89	,0.90	,93.34	,92.53	,08-30 21:47	,3.00	,3.60	,3.50	,3.50	,2.25	,2.05	,0	,受让平手/半球	,受让半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1886616.htm	,2020.08.30	,23:00	,俄超	,喀山鲁宾	,坦波夫斯巴达	,0.92	,0.97	,0.96	,93.77	,93.72	,	,0.92	,0.91	,1.00	,93.13	,93.05	,08-30 23:00	,0.92	,0.91	,0.97	,92.55	,92.46	,	,0.93	,0.91	,1.00	,94.30	,93.97	,08-30 22:50	,1.80	,1.67	,3.25	,3.40	,4.75	,5.50	,1	,半球/一球	,半球/一球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1882079.htm	,2020.08.30	,23:00	,塞尔甲	,诺维贝尔格莱德	,维兰捷	,	,	,	,	,	,	,0.88	,0.90	,0.93	,89.35	,89.14	,	,0.88	,0.95	,0.80	,87.80	,87.80	,	,0.88	,0.91	,1.02	,90.95	,90.79	,08-30 22:33	,1.73	,1.53	,3.30	,3.60	,4.20	,5.25	,3	,没有Crown	,没有Crown	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1869981.htm	,2020.08.30	,23:30	,芬超	,赫尔辛基	,玛丽港	,0.92	,0.95	,1.04	,93.48	,93.49	,08-30 23:22	,0.94	,0.95	,1.04	,95.16	,95.24	,08-30 22:25	,0.94	,1.00	,0.91	,92.28	,94.88	,	,0.94	,0.91	,0.87	,93.22	,93.12	,	,1.25	,1.25	,5.75	,6.00	,13.00	,12.00	,3	,球半/两球	,球半/两球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1876473.htm	,2020.08.30	,23:30	,瑞典超	,马尔默	,埃尔夫斯堡	,0.91	,0.97	,1.02	,94.64	,94.52	,08-30 23:30	,0.91	,0.99	,1.02	,95.23	,94.85	,08-30 23:30	,0.94	,0.99	,0.95	,89.33	,95.03	,	,0.94	,0.92	,0.98	,93.16	,94.39	,	,1.80	,1.55	,3.90	,4.40	,4.20	,5.50	,1	,半球/一球	,一球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1876475.htm	,2020.08.30	,23:30	,瑞典超	,奥雷布洛	,诺科平	,1.10	,0.94	,0.91	,93.95	,94.38	,08-30 23:30	,1.02	,1.01	,0.91	,95.24	,94.64	,08-30 23:30	,1.02	,1.01	,0.92	,89.56	,95.07	,08-30 23:30	,1.02	,0.94	,0.92	,94.03	,93.83	,08-30 23:12	,5.00	,6.50	,4.10	,4.80	,1.65	,1.44	,3	,受让半球/一球	,受让一球/球半	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1876471.htm	,2020.08.30	,23:30	,瑞典超	,哈马比	,卡尔马	,0.92	,0.95	,1.01	,94.06	,94.10	,08-30 22:54	,0.93	,0.99	,0.97	,95.26	,94.81	,	,0.94	,0.97	,0.96	,89.92	,94.95	,	,0.94	,0.92	,0.97	,94.33	,94.08	,	,1.57	,1.53	,4.33	,4.40	,5.50	,5.75	,1	,一球	,一球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1888033.htm	,2020.08.30	,23:30	,波兰超	,莱克普斯纳	,华沙普洛克	,0.92	,0.92	,1.05	,93.61	,93.43	,08-30 23:09	,0.92	,0.92	,1.05	,94.36	,93.43	,08-30 23:00	,0.91	,0.94	,0.96	,89.35	,92.45	,	,0.93	,0.90	,0.96	,92.50	,92.49	,	,1.45	,1.36	,4.40	,4.60	,7.00	,8.50	,1	,一球/球半	,一球/球半	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1871876.htm	,2020.08.30	,23:30	,突尼甲	,斯法克斯	,沙希尔	,0.96	,0.91	,0.86	,90.60	,91.68	,	,0.88	,0.91	,1.00	,91.95	,91.97	,08-30 23:28	,0.88	,0.85	,0.97	,89.13	,89.54	,	,0.90	,0.87	,0.98	,90.03	,91.10	,	,2.30	,2.10	,3.00	,3.00	,3.13	,3.60	,3	,平手/半球	,平手/半球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1876880.htm	,2020.08.30	,23:59	,挪超	,萨普斯堡	,博多格林特	,0.82	,0.92	,1.00	,93.61	,93.67	,08-30 23:50	,0.82	,0.92	,1.04	,94.87	,95.37	,08-30 23:50	,0.85	,0.85	,1.00	,95.46	,92.35	,08-30 23:59	,0.94	,0.92	,0.93	,92.40	,93.33	,	,3.60	,3.50	,4.00	,4.00	,1.90	,1.95	,0	,受让半球	,受让半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1897620.htm	,2020.08.30	,23:59	,挪超	,罗森博格	,斯塔贝克	,0.91	,0.95	,1.04	,93.13	,93.84	,08-30 23:50	,0.92	,0.95	,1.04	,95.33	,94.26	,08-30 23:59	,0.92	,0.93	,1.02	,95.31	,93.62	,08-30 23:59	,0.93	,0.93	,0.96	,92.81	,93.53	,	,1.57	,1.45	,4.20	,4.60	,5.75	,6.50	,1	,一球	,一球/球半	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1876882.htm	,2020.08.30	,23:59	,挪超	,斯达	,奥勒松	,0.96	,0.92	,0.91	,93.75	,93.57	,	,1.01	,0.94	,0.88	,94.74	,95.02	,08-30 23:59	,1.02	,0.94	,0.88	,95.19	,95.55	,08-30 23:59	,0.94	,0.91	,0.94	,92.03	,93.22	,	,1.75	,2.25	,3.75	,3.80	,4.60	,2.90	,3	,半球/一球	,平手/半球	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1876879.htm	,2020.08.30	,23:59	,挪超	,奥德格伦兰	,莫达伦	,0.91	,0.92	,1.02	,93.46	,93.24	,08-30 23:43	,0.96	,0.94	,0.97	,94.74	,95.76	,	,0.95	,0.92	,0.98	,95.22	,95.10	,	,0.96	,0.91	,0.92	,93.84	,94.06	,	,1.50	,1.65	,4.50	,3.90	,6.00	,5.50	,3	,一球/球半	,半球/一球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1837748.htm	,2020.08.30	,23:59	,沙地联	,塔亚文	,伊蒂法克	,0.85	,0.90	,1.02	,90.76	,91.15	,08-30 23:59	,0.85	,0.90	,0.94	,89.34	,89.09	,	,0.89	,0.87	,0.84	,87.14	,86.93	,	,0.88	,0.97	,0.91	,91.13	,91.13	,	,2.20	,2.00	,3.25	,3.30	,2.80	,3.13	,0	,平手	,平手/半球	,0	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1911317.htm	,2020.08.31	,00:45	,球会友谊	,卡迪斯	,西班牙人	,0.95	,0.88	,0.85	,89.38	,89.23	,	,0.97	,0.88	,0.88	,90.88	,91.17	,	,	,	,	,	,	,	,0.78	,1.00	,1.06	,91.77	,91.77	,08-30 10:41	,2.00	,2.55	,3.60	,3.20	,3.10	,2.55	,3	,平手	,平手	,3	
http://bf.win007.com/football/Over_20200830.htm	,http://op1.win007.com/oddslist/1886618.htm	,2020.08.31	,01:00	,俄超	,PFC索治	,乌拉尔	,0.91	,0.94	,1.00	,93.41	,93.15	,08-31 01:00	,0.91	,0.93	,1.00	,93.26	,92.84	,08-31 01:00	,0.92	,0.93	,0.93	,92.65	,92.28	,	,0.94	,0.90	,1.00	,93.84	,93.84	,08-31 00:47	,1.80	,1.60	,3.50	,3.70	,4.33	,5.50	,1	,半球/一球	,半球/一球	,1	
