当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20201124.htm	,http://op1.win007.com/oddslist/1840871.htm	,2020.11.24	,亚冠杯	,珀斯光荣	,蔚山现代	,6.75	,4.30	,1.32	,6.25	,4.10	,1.36	,10.00	,5.25	,1.27	,6.50	,4.40	,1.43	,0	,1	,受让一球	,0.96	,0.92	,0	,3	,1-2	
http://bf.win007.com/football/Over_20201124.htm	,http://op1.win007.com/oddslist/1932706.htm	,2020.11.25	,挪超	,罗森博格	,布兰	,1.39	,4.20	,5.50	,1.43	,4.05	,5.20	,1.33	,5.50	,9.00	,1.63	,4.10	,4.70	,0	,0	,半球/一球	,0.84	,1.04	,0	,0	,2-3	
http://bf.win007.com/football/Over_20201124.htm	,http://op1.win007.com/oddslist/1936169.htm	,2020.11.25	,欧冠杯	,巴黎圣日尔曼	,RB莱比锡	,1.50	,4.15	,4.35	,1.48	,4.15	,4.50	,1.65	,4.20	,4.60	,1.57	,4.50	,5.00	,0	,1	,半球/一球	,0.89	,1.00	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201123.htm	,http://op1.win007.com/oddslist/1876555.htm	,2020.11.24	,瑞典超	,诺科平	,法尔肯堡	,1.38	,4.35	,5.50	,1.31	,4.85	,5.90	,1.50	,4.50	,6.00	,1.45	,5.00	,6.00	,0	,0	,一球/球半	,1.01	,0.89	,3	,0	,4-1	
http://bf.win007.com/football/Over_20201122.htm	,http://op1.win007.com/oddslist/1886690.htm	,2020.11.22	,俄超	,莫斯科中央陆军	,PFC索治	,1.46	,3.65	,5.55	,1.46	,3.65	,5.55	,1.57	,4.00	,6.25	,1.67	,3.85	,4.90	,0	,0	,半球/一球	,0.80	,1.11	,1	,3	,1-1	
http://bf.win007.com/football/Over_20201122.htm	,http://op1.win007.com/oddslist/1932705.htm	,2020.11.23	,挪超	,基斯迪辛特	,莫达伦	,1.53	,3.90	,4.40	,1.53	,3.90	,4.40	,1.60	,4.20	,5.25	,1.70	,3.80	,4.70	,0	,0	,半球/一球	,0.86	,1.04	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201122.htm	,http://op1.win007.com/oddslist/1932707.htm	,2020.11.23	,挪超	,奥德格伦兰	,斯达	,1.43	,4.05	,5.20	,1.41	,4.10	,5.38	,1.43	,4.70	,7.00	,1.63	,4.10	,4.70	,0	,0	,一球	,1.05	,0.85	,0	,0	,1-2	
http://bf.win007.com/football/Over_20201122.htm	,http://op1.win007.com/oddslist/1883902.htm	,2020.11.23	,荷甲	,艾克马亚	,埃蒙	,1.15	,6.10	,9.50	,1.14	,6.20	,10.00	,1.22	,6.25	,13.00	,1.25	,6.50	,9.50	,0	,1	,球半/两球	,0.86	,1.04	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201122.htm	,http://op1.win007.com/oddslist/1932702.htm	,2020.11.23	,挪超	,斯托姆加斯特	,博多格林特	,4.35	,4.30	,1.48	,4.20	,4.20	,1.51	,6.00	,5.25	,1.43	,3.80	,4.30	,1.75	,0	,1	,受让半球	,1.02	,0.88	,0	,0	,1-2	
http://bf.win007.com/football/Over_20201122.htm	,http://op1.win007.com/oddslist/1903877.htm	,2020.11.23	,英超	,利物浦	,莱切斯特城	,1.72	,3.60	,3.60	,1.68	,3.65	,3.70	,1.57	,4.20	,5.50	,1.80	,3.90	,4.00	,0	,1	,半球/一球	,1.04	,0.86	,3	,3	,3-0	
http://bf.win007.com/football/Over_20201122.htm	,http://op1.win007.com/oddslist/1877313.htm	,2020.11.23	,法甲	,里尔	,洛里昂	,1.55	,3.40	,5.00	,1.46	,3.62	,5.60	,1.60	,3.80	,6.00	,1.63	,3.80	,5.50	,0	,0	,半球/一球	,0.84	,1.06	,3	,3	,4-0	
http://bf.win007.com/football/Over_20201121.htm	,http://op1.win007.com/oddslist/1872566.htm	,2020.11.21	,日职联	,名古屋鲸八	,湘南海洋	,1.39	,3.95	,6.00	,1.39	,3.95	,6.00	,1.50	,4.05	,6.20	,1.55	,3.80	,5.70	,0	,1	,一球	,1.11	,0.80	,3	,3	,3-1	
http://bf.win007.com/football/Over_20201121.htm	,http://op1.win007.com/oddslist/1884798.htm	,2020.11.21	,荷乙	,FC埃因霍温	,布雷达	,3.30	,3.65	,1.78	,2.95	,3.55	,1.93	,4.40	,3.75	,1.65	,3.10	,3.35	,2.10	,0	,1	,受让平手/半球	,0.99	,0.89	,0	,3	,2-4	
http://bf.win007.com/football/Over_20201121.htm	,http://op1.win007.com/oddslist/1886691.htm	,2020.11.21	,俄超	,莫斯科火车头	,图拉兵工厂	,1.55	,3.45	,4.90	,1.52	,3.50	,5.10	,1.63	,3.90	,5.50	,1.73	,3.65	,4.90	,0	,0	,半球/一球	,1.03	,0.86	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201121.htm	,http://op1.win007.com/oddslist/1913875.htm	,2020.11.22	,西甲	,塞维利亚	,塞尔塔	,1.53	,3.40	,5.25	,1.47	,3.55	,5.65	,1.57	,3.75	,6.25	,1.70	,3.55	,5.25	,0	,0	,半球/一球	,1.02	,0.88	,3	,3	,4-2	
http://bf.win007.com/football/Over_20201121.htm	,http://op1.win007.com/oddslist/1883904.htm	,2020.11.22	,荷甲	,威廉二世	,芬洛	,1.55	,3.80	,4.35	,1.55	,3.80	,4.35	,1.63	,4.20	,4.80	,1.67	,4.00	,4.70	,0	,0	,半球/一球	,0.83	,1.07	,3	,3	,2-1	
http://bf.win007.com/football/Over_20201121.htm	,http://op1.win007.com/oddslist/1903881.htm	,2020.11.22	,英超	,曼彻斯特联	,西布罗姆维奇	,1.24	,4.75	,8.20	,1.24	,4.75	,8.20	,1.35	,5.00	,9.00	,1.40	,5.50	,6.75	,0	,1	,球半	,0.97	,0.93	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201121.htm	,http://op1.win007.com/oddslist/1858792.htm	,2020.11.22	,巴西甲	,弗拉门戈	,科里蒂巴	,1.29	,4.45	,7.25	,1.29	,4.45	,7.25	,1.40	,4.50	,8.00	,1.37	,4.80	,8.00	,0	,1	,一球/球半	,0.85	,1.05	,3	,3	,3-1	
http://bf.win007.com/football/Over_20201118.htm	,http://op1.win007.com/oddslist/1858485.htm	,2020.11.19	,欧国联	,格鲁吉亚	,爱沙尼亚	,1.41	,3.50	,6.95	,1.39	,3.55	,7.25	,1.53	,4.00	,7.00	,1.57	,3.80	,6.50	,0	,1	,一球	,1.03	,0.87	,1	,1	,0-0	
http://bf.win007.com/football/Over_20201118.htm	,http://op1.win007.com/oddslist/1858497.htm	,2020.11.19	,欧国联	,科索沃	,摩尔多瓦	,1.34	,3.85	,7.50	,1.34	,3.85	,7.50	,1.37	,4.70	,8.75	,1.50	,3.95	,7.50	,1	,0	,一球	,0.86	,1.04	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201118.htm	,http://op1.win007.com/oddslist/1858636.htm	,2020.11.19	,巴西甲	,米内罗竞技	,巴拉纳竞技	,1.46	,3.90	,5.05	,1.42	,4.00	,5.40	,1.50	,4.30	,6.25	,1.73	,3.70	,4.50	,0	,0	,半球/一球	,0.97	,0.92	,0	,0	,0-2	
http://bf.win007.com/football/Over_20201117.htm	,http://op1.win007.com/oddslist/1858473.htm	,2020.11.18	,欧国联	,黑山	,塞浦路斯	,1.52	,3.35	,5.50	,1.44	,3.55	,6.15	,1.63	,3.60	,6.00	,1.60	,3.65	,6.25	,0	,1	,半球/一球	,1.03	,0.85	,3	,3	,4-0	
http://bf.win007.com/football/Over_20201115.htm	,http://op1.win007.com/oddslist/1858483.htm	,2020.11.15	,欧国联	,北马其顿	,爱沙尼亚	,1.48	,3.40	,5.90	,1.50	,3.35	,5.80	,1.53	,4.00	,6.50	,1.70	,3.45	,5.50	,0	,0	,半球/一球	,0.96	,0.93	,3	,3	,2-1	
http://bf.win007.com/football/Over_20201114.htm	,http://op1.win007.com/oddslist/1872555.htm	,2020.11.14	,日职联	,广岛三箭	,横滨FC	,1.40	,4.15	,5.50	,1.34	,4.35	,6.15	,1.45	,4.30	,6.30	,1.50	,4.20	,5.80	,0	,0	,一球	,0.92	,0.97	,1	,0	,1-1	
http://bf.win007.com/football/Over_20201114.htm	,http://op1.win007.com/oddslist/1884793.htm	,2020.11.15	,荷乙	,布雷达	,特尔斯达	,1.56	,3.70	,4.40	,1.79	,3.45	,3.45	,1.60	,4.00	,4.70	,2.05	,3.20	,3.40	,1	,0	,平手/半球	,0.88	,1.00	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201114.htm	,http://op1.win007.com/oddslist/1858781.htm	,2020.11.15	,巴西甲	,弗拉门戈	,戈亚尼亚竞技	,1.33	,4.35	,6.40	,1.33	,4.35	,6.40	,1.43	,4.70	,7.00	,1.47	,4.50	,6.25	,0	,1	,一球	,0.82	,1.08	,1	,3	,1-1	
http://bf.win007.com/football/Over_20201112.htm	,http://op1.win007.com/oddslist/1939292.htm	,2020.11.13	,欧洲杯	,塞尔维亚	,苏格兰	,1.52	,3.25	,5.80	,1.49	,3.38	,5.80	,1.63	,3.70	,6.00	,1.90	,3.45	,4.40	,1	,0	,半球	,0.85	,1.05	,1	,0	,1-1	
http://bf.win007.com/football/Over_20201112.htm	,http://op1.win007.com/oddslist/1948240.htm	,2020.11.13	,国际友谊	,英格兰	,爱尔兰	,1.25	,4.40	,8.90	,1.29	,4.15	,8.10	,1.30	,5.00	,11.00	,1.50	,4.30	,7.00	,0	,0	,一球	,0.86	,1.04	,3	,3	,3-0	
http://bf.win007.com/football/Over_20201111.htm	,http://op1.win007.com/oddslist/1948216.htm	,2020.11.11	,国际友谊	,希腊	,塞浦路斯	,1.23	,4.45	,9.80	,1.21	,4.60	,10.50	,1.33	,4.90	,10.00	,1.30	,4.90	,12.00	,0	,1	,球半	,0.94	,0.94	,3	,3	,2-1	
http://bf.win007.com/football/Over_20201111.htm	,http://op1.win007.com/oddslist/1948220.htm	,2020.11.12	,国际友谊	,罗马尼亚	,白俄罗斯	,1.50	,3.45	,5.50	,1.45	,3.55	,6.00	,1.57	,4.00	,6.00	,1.75	,3.45	,4.90	,1	,0	,半球/一球	,1.07	,0.83	,3	,3	,5-3	
http://bf.win007.com/football/Over_20201111.htm	,http://op1.win007.com/oddslist/1948230.htm	,2020.11.12	,国际友谊	,德国	,捷克	,1.38	,4.20	,5.65	,1.35	,4.30	,6.05	,1.22	,6.50	,13.00	,1.60	,4.30	,5.00	,0	,0	,一球	,0.83	,1.07	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201111.htm	,http://op1.win007.com/oddslist/1948235.htm	,2020.11.12	,国际友谊	,法国	,芬兰	,1.10	,6.05	,15.50	,1.08	,6.45	,17.00	,1.20	,6.25	,16.00	,1.17	,7.25	,18.00	,0	,1	,两球/两球半	,1.07	,0.83	,0	,0	,0-2	
http://bf.win007.com/football/Over_20201111.htm	,http://op1.win007.com/oddslist/1949685.htm	,2020.11.12	,巴西杯	,巴西国际	,米内罗美洲	,1.54	,3.25	,5.50	,1.49	,3.35	,5.90	,1.50	,3.50	,7.75	,1.73	,3.10	,5.50	,0	,0	,半球/一球	,1.08	,0.82	,0	,0	,0-1	
http://bf.win007.com/football/Over_20201110.htm	,http://op1.win007.com/oddslist/1884783.htm	,2020.11.11	,荷乙	,SBV精英	,奥斯	,1.42	,4.25	,5.00	,1.40	,4.30	,5.20	,1.43	,4.50	,6.00	,1.57	,4.10	,4.50	,0	,0	,半球/一球	,0.84	,1.04	,3	,3	,3-0	
http://bf.win007.com/football/Over_20201108.htm	,http://op1.win007.com/oddslist/1883887.htm	,2020.11.08	,荷甲	,费耶诺德	,格罗宁根	,1.49	,3.85	,4.80	,1.57	,3.70	,4.30	,1.40	,4.60	,8.50	,1.83	,3.60	,4.30	,0	,1	,半球/一球	,0.94	,0.95	,3	,3	,2-0	
http://bf.win007.com/football/Over_20201108.htm	,http://op1.win007.com/oddslist/1883891.htm	,2020.11.08	,荷甲	,维迪斯	,埃蒙	,1.37	,4.35	,5.60	,1.27	,4.80	,7.00	,1.40	,4.60	,8.50	,1.37	,5.25	,7.50	,0	,0	,一球/球半	,0.97	,0.92	,3	,3	,3-1	
http://bf.win007.com/football/Over_20201108.htm	,http://op1.win007.com/oddslist/1886683.htm	,2020.11.08	,俄超	,圣彼得堡泽尼特	,克拉斯诺达尔	,1.46	,3.85	,5.20	,1.44	,3.95	,5.20	,1.63	,4.10	,5.25	,1.63	,4.20	,5.25	,0	,1	,半球/一球	,0.86	,1.04	,3	,0	,3-1	
http://bf.win007.com/football/Over_20201108.htm	,http://op1.win007.com/oddslist/1876545.htm	,2020.11.09	,瑞典超	,马尔默	,天狼星	,1.29	,4.75	,6.60	,1.22	,5.20	,7.85	,1.37	,5.25	,7.25	,1.27	,6.00	,10.00	,0	,1	,球半/两球	,0.94	,0.95	,3	,3	,4-0	
http://bf.win007.com/football/Over_20201108.htm	,http://op1.win007.com/oddslist/1917953.htm	,2020.11.09	,葡超	,波尔图	,朴迪莫伦斯	,1.18	,5.00	,11.00	,1.15	,5.35	,12.00	,1.22	,6.00	,14.00	,1.20	,6.50	,14.00	,0	,1	,球半/两球	,0.99	,0.91	,3	,0	,3-1	
http://bf.win007.com/football/Over_20201108.htm	,http://op1.win007.com/oddslist/1858772.htm	,2020.11.09	,巴西甲	,巴西国际	,科里蒂巴	,1.45	,3.45	,6.25	,1.43	,3.50	,6.50	,1.53	,3.80	,7.00	,1.80	,3.25	,5.25	,1	,0	,半球/一球	,1.08	,0.82	,1	,3	,2-2	
http://bf.win007.com/football/Over_20201107.htm	,http://op1.win007.com/oddslist/1894608.htm	,2020.11.07	,德甲	,RB莱比锡	,弗赖堡	,1.23	,5.00	,8.00	,1.27	,4.75	,7.15	,1.33	,5.50	,9.00	,1.43	,4.80	,7.50	,0	,1	,一球/球半	,0.82	,1.08	,3	,3	,3-0	
http://bf.win007.com/football/Over_20201107.htm	,http://op1.win007.com/oddslist/1913868.htm	,2020.11.07	,西甲	,巴塞罗那	,皇家贝蒂斯	,1.32	,4.50	,6.25	,1.32	,4.50	,6.25	,1.40	,4.80	,7.50	,1.40	,6.00	,7.00	,1	,0	,一球/球半	,1.07	,0.83	,3	,3	,5-2	
http://bf.win007.com/football/Over_20201107.htm	,http://op1.win007.com/oddslist/1903872.htm	,2020.11.08	,英超	,切尔西	,谢菲尔德联队	,1.27	,4.50	,7.75	,1.27	,4.50	,7.75	,1.37	,4.90	,8.25	,1.35	,5.00	,9.50	,0	,1	,一球/球半	,0.86	,1.04	,3	,0	,4-1	
http://bf.win007.com/football/Over_20201107.htm	,http://op1.win007.com/oddslist/1877308.htm	,2020.11.08	,法甲	,巴黎圣日尔曼	,雷恩	,1.28	,4.65	,7.00	,1.30	,4.60	,6.55	,1.22	,7.00	,14.00	,1.45	,4.80	,6.75	,0	,1	,一球/球半	,1.08	,0.82	,3	,3	,3-0	
http://bf.win007.com/football/Over_20201107.htm	,http://op1.win007.com/oddslist/1880513.htm	,2020.11.08	,墨西联	,泰格雷斯	,阿特拿斯	,1.38	,4.05	,5.95	,1.38	,4.05	,5.95	,1.45	,4.30	,7.25	,1.50	,4.20	,6.50	,0	,1	,一球	,0.87	,1.03	,1	,3	,1-1	
http://bf.win007.com/football/Over_20201105.htm	,http://op1.win007.com/oddslist/1936830.htm	,2020.11.06	,欧罗巴杯	,比尔舒华夏普尔	,勒沃库森	,6.90	,4.45	,1.30	,6.90	,4.55	,1.29	,7.00	,4.90	,1.43	,7.75	,5.00	,1.37	,1	,0	,受让球半	,0.96	,0.92	,0	,0	,2-4	
http://bf.win007.com/football/Over_20201105.htm	,http://op1.win007.com/oddslist/1936817.htm	,2020.11.06	,欧罗巴杯	,维也纳快速	,登克尔克	,1.19	,5.25	,9.25	,1.17	,5.60	,9.50	,1.25	,6.50	,11.00	,1.27	,6.00	,10.00	,0	,0	,球半	,0.88	,1.00	,3	,0	,4-3	
http://bf.win007.com/football/Over_20201104.htm	,http://op1.win007.com/oddslist/1936155.htm	,2020.11.05	,欧冠杯	,费伦茨瓦罗斯	,尤文图斯	,12.00	,5.60	,1.14	,11.00	,5.60	,1.15	,14.00	,6.00	,1.25	,12.00	,6.00	,1.25	,1	,0	,受让球半/两球	,0.87	,1.03	,0	,0	,1-4	
http://bf.win007.com/football/Over_20201104.htm	,http://op1.win007.com/oddslist/1939910.htm	,2020.11.05	,巴西杯	,弗拉门戈	,巴拉纳竞技	,1.33	,4.20	,6.70	,1.33	,4.20	,6.70	,1.43	,4.30	,7.00	,1.40	,4.50	,7.00	,0	,1	,一球/球半	,1.07	,0.83	,3	,3	,3-2	
http://bf.win007.com/football/Over_20201103.htm	,http://op1.win007.com/oddslist/1936119.htm	,2020.11.04	,欧冠杯	,米迪兰特	,阿贾克斯	,4.05	,3.90	,1.58	,3.95	,3.85	,1.60	,5.50	,4.10	,1.60	,4.70	,4.30	,1.65	,1	,0	,受让一球	,0.82	,1.07	,0	,0	,1-2	
http://bf.win007.com/football/Over_20201102.htm	,http://op1.win007.com/oddslist/1945383.htm	,2020.11.02	,美职业	,波特兰伐木者	,温哥华白帽	,1.44	,4.15	,4.90	,1.44	,4.15	,4.90	,1.40	,5.00	,7.25	,1.65	,4.00	,4.90	,0	,1	,一球	,1.00	,0.90	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201102.htm	,http://op1.win007.com/oddslist/1917946.htm	,2020.11.03	,葡超	,布拉加	,法马利卡奥	,1.26	,4.70	,7.50	,1.28	,4.55	,7.20	,1.33	,5.50	,8.50	,1.43	,4.90	,6.75	,0	,0	,一球/球半	,1.06	,0.84	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201102.htm	,http://op1.win007.com/oddslist/1913855.htm	,2020.11.03	,西甲	,比利亚雷亚尔	,瓦拉多利德	,1.49	,3.50	,5.50	,1.43	,3.65	,6.00	,1.60	,3.80	,6.00	,1.60	,3.85	,6.00	,0	,1	,半球/一球	,0.83	,1.07	,3	,3	,2-0	
http://bf.win007.com/football/Over_20201101.htm	,http://op1.win007.com/oddslist/1886673.htm	,2020.11.01	,俄超	,希姆基	,圣彼得堡泽尼特	,6.90	,4.25	,1.32	,5.70	,3.80	,1.43	,10.00	,6.00	,1.27	,5.00	,4.00	,1.65	,0	,0	,受让一球	,0.87	,1.03	,0	,0	,0-2	
http://bf.win007.com/football/Over_20201101.htm	,http://op1.win007.com/oddslist/1890130.htm	,2020.11.02	,比甲	,标准列日	,奥斯坦德	,1.61	,3.55	,4.25	,1.68	,3.45	,3.95	,1.53	,4.20	,5.50	,1.95	,3.30	,3.65	,1	,0	,平手/半球	,0.81	,1.09	,3	,3	,1-0	
http://bf.win007.com/football/Over_20201101.htm	,http://op1.win007.com/oddslist/1945376.htm	,2020.11.02	,美职业	,亚特兰大联	,辛辛那提	,1.74	,3.40	,3.70	,1.74	,3.40	,3.70	,1.60	,3.60	,6.25	,1.97	,3.30	,4.00	,0	,1	,半球	,0.88	,1.02	,3	,3	,2-0	
http://bf.win007.com/football/Over_20201101.htm	,http://op1.win007.com/oddslist/1945379.htm	,2020.11.02	,美职业	,新英格兰革命	,华盛顿联	,1.39	,4.10	,5.70	,1.39	,4.10	,5.70	,1.53	,4.30	,6.00	,1.53	,4.20	,6.25	,0	,0	,一球	,0.80	,1.11	,3	,0	,4-3	
