当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20191215.htm	,http://op1.win007.com/oddslist/1721834.htm	,2019.12.16	,英超	,阿森纳	,曼彻斯特城	,5.25	,4.70	,1.39	,6.30	,5.10	,1.30	,5.60	,4.85	,1.50	,6.20	,5.30	,1.42	,1	,0	,受让球半	,0.89	,1.02	,0	,0	,0-3	
http://bf.win007.com/football/Over_20191215.htm	,http://op1.win007.com/oddslist/1763557.htm	,2019.12.16	,意甲	,罗马	,史帕尔	,1.25	,4.95	,8.25	,1.21	,5.20	,9.50	,1.30	,5.40	,9.90	,1.27	,6.00	,10.00	,0	,1	,球半	,0.99	,0.91	,3	,0	,3-1	
http://bf.win007.com/football/Over_20191214.htm	,http://op1.win007.com/oddslist/1784020.htm	,2019.12.14	,澳洲甲	,悉尼FC	,中部海岸海员	,1.28	,4.80	,7.50	,1.26	,5.00	,7.70	,1.31	,4.85	,7.60	,1.33	,4.85	,7.20	,0	,1	,一球/球半	,0.83	,1.07	,3	,3	,1-0	
http://bf.win007.com/football/Over_20191214.htm	,http://op1.win007.com/oddslist/1734259.htm	,2019.12.14	,德甲	,美因茨	,多特蒙德	,4.85	,4.15	,1.48	,5.55	,4.55	,1.38	,5.70	,4.30	,1.55	,5.20	,4.20	,1.60	,1	,0	,受让一球/球半	,0.85	,1.06	,0	,0	,0-4	
http://bf.win007.com/football/Over_20191214.htm	,http://op1.win007.com/oddslist/1734262.htm	,2019.12.15	,德甲	,杜塞尔多夫	,RB莱比锡	,5.90	,4.50	,1.37	,6.70	,4.90	,1.30	,6.40	,4.70	,1.46	,7.20	,5.00	,1.40	,1	,0	,受让一球/球半	,0.86	,1.05	,0	,0	,0-3	
http://bf.win007.com/football/Over_20191214.htm	,http://op1.win007.com/oddslist/1740683.htm	,2019.12.15	,西甲	,马德里竞技	,奥萨苏纳	,1.34	,3.85	,8.50	,1.34	,3.85	,8.50	,1.43	,4.10	,9.10	,1.45	,4.10	,8.50	,0	,0	,一球/球半	,1.13	,0.79	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191213.htm	,http://op1.win007.com/oddslist/1725445.htm	,2019.12.14	,荷乙	,布雷达	,邓伯什	,1.59	,3.85	,4.25	,1.52	,4.00	,4.65	,1.60	,4.00	,4.60	,1.60	,4.00	,4.45	,0	,0	,半球/一球	,0.79	,1.09	,0	,0	,1-2	
http://bf.win007.com/football/Over_20191213.htm	,http://op1.win007.com/oddslist/1725448.htm	,2019.12.14	,荷乙	,格拉夫夏普	,特尔斯达	,1.39	,4.35	,5.70	,1.33	,4.60	,6.45	,1.35	,4.80	,6.50	,1.45	,4.35	,5.50	,0	,0	,一球/球半	,1.03	,0.85	,1	,0	,2-2	
http://bf.win007.com/football/Over_20191212.htm	,http://op1.win007.com/oddslist/1788035.htm	,2019.12.13	,欧罗巴杯	,基辅迪纳摩	,卢加诺	,1.17	,5.40	,12.00	,1.14	,5.90	,13.00	,1.25	,5.70	,13.50	,1.20	,6.50	,15.00	,0	,1	,球半	,0.87	,1.01	,1	,0	,1-1	
http://bf.win007.com/football/Over_20191212.htm	,http://op1.win007.com/oddslist/1788046.htm	,2019.12.13	,欧罗巴杯	,巴塞尔	,特拉布宗体育	,1.20	,5.45	,9.30	,1.14	,6.10	,12.00	,1.30	,5.60	,10.00	,1.17	,7.50	,15.00	,0	,1	,球半/两球	,0.99	,0.89	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191212.htm	,http://op1.win007.com/oddslist/1788083.htm	,2019.12.13	,欧罗巴杯	,法兰克福	,吉马雷斯	,1.20	,5.40	,9.50	,1.19	,5.50	,10.00	,1.22	,6.20	,14.50	,1.17	,7.50	,15.00	,0	,1	,球半/两球	,0.88	,1.00	,0	,0	,2-3	
http://bf.win007.com/football/Over_20191212.htm	,http://op1.win007.com/oddslist/1788094.htm	,2019.12.13	,欧罗巴杯	,波尔图	,费耶诺德	,1.30	,4.55	,7.45	,1.30	,4.55	,7.45	,1.41	,4.60	,7.90	,1.37	,4.70	,9.00	,0	,1	,一球/球半	,0.87	,1.01	,3	,3	,3-2	
http://bf.win007.com/football/Over_20191212.htm	,http://op1.win007.com/oddslist/1788118.htm	,2019.12.13	,欧罗巴杯	,沃尔夫斯堡	,圣埃蒂安	,1.37	,4.20	,6.40	,1.42	,4.00	,5.95	,1.41	,4.75	,7.40	,1.63	,3.95	,5.40	,1	,0	,半球/一球	,0.88	,1.00	,3	,3	,1-0	
http://bf.win007.com/football/Over_20191212.htm	,http://op1.win007.com/oddslist/1788130.htm	,2019.12.13	,欧罗巴杯	,门兴格拉德巴赫	,伊斯坦堡普野社希尔	,1.31	,4.50	,7.25	,1.21	,5.15	,9.75	,1.40	,4.65	,8.00	,1.30	,5.70	,9.10	,0	,1	,球半	,1.02	,0.86	,0	,3	,1-2	
http://bf.win007.com/football/Over_20191212.htm	,http://op1.win007.com/oddslist/1788131.htm	,2019.12.13	,欧罗巴杯	,罗马	,沃尔夫斯伯格	,1.12	,6.60	,13.00	,1.12	,6.60	,13.00	,1.15	,8.20	,19.00	,1.17	,7.50	,15.00	,0	,1	,两球	,1.02	,0.86	,1	,3	,2-2	
http://bf.win007.com/football/Over_20191211.htm	,http://op1.win007.com/oddslist/1786483.htm	,2019.12.12	,欧冠杯	,马德里竞技	,莫斯科火车头	,1.10	,6.25	,19.00	,1.09	,6.50	,20.00	,1.18	,6.40	,20.00	,1.12	,8.00	,25.00	,0	,1	,两球/两球半	,1.07	,0.84	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191210.htm	,http://op1.win007.com/oddslist/1819675.htm	,2019.12.10	,东亚杯	,中国	,日本	,4.90	,3.30	,1.62	,5.20	,3.77	,1.50	,5.75	,3.70	,1.55	,4.95	,3.75	,1.60	,1	,0	,受让半球/一球	,1.02	,0.86	,0	,0	,1-2	
http://bf.win007.com/football/Over_20191210.htm	,http://op1.win007.com/oddslist/1786507.htm	,2019.12.11	,欧冠杯	,多特蒙德	,布拉格斯拉维亚	,1.20	,5.50	,9.25	,1.19	,5.60	,9.75	,1.25	,5.90	,12.00	,1.25	,6.10	,11.00	,0	,1	,球半	,0.87	,1.02	,3	,3	,2-1	
http://bf.win007.com/football/Over_20191210.htm	,http://op1.win007.com/oddslist/1786531.htm	,2019.12.11	,欧冠杯	,切尔西	,里尔	,1.14	,6.10	,12.25	,1.14	,6.10	,12.25	,1.15	,7.60	,18.50	,1.17	,7.50	,15.00	,0	,1	,球半/两球	,0.95	,0.94	,3	,3	,2-1	
http://bf.win007.com/football/Over_20191209.htm	,http://op1.win007.com/oddslist/1725443.htm	,2019.12.10	,荷乙	,阿贾克斯青年队	,罗达JC	,1.25	,5.50	,7.20	,1.21	,5.80	,8.00	,1.25	,5.75	,7.25	,1.35	,5.25	,6.00	,0	,1	,球半	,0.86	,1.02	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191208.htm	,http://op1.win007.com/oddslist/1820827.htm	,2019.12.08	,法国杯	,利斯靴比亚斯	,勒芒	,2.07	,3.35	,2.95	,2.20	,3.35	,2.70	,4.85	,3.55	,1.65	,2.55	,3.40	,2.40	,1	,1	,没有Crown	,没有Crown	,没有Crown	,1	,0	,1-1	
http://bf.win007.com/football/Over_20191208.htm	,http://op1.win007.com/oddslist/1745054.htm	,2019.12.09	,葡超	,里斯本竞技	,摩里伦斯	,1.28	,4.60	,8.00	,1.28	,4.60	,8.00	,1.36	,4.85	,8.10	,1.32	,5.20	,8.70	,0	,1	,球半	,1.06	,0.84	,3	,3	,1-0	
http://bf.win007.com/football/Over_20191208.htm	,http://op1.win007.com/oddslist/1677134.htm	,2019.12.09	,巴西甲	,瓦斯科达伽马	,沙佩科恩斯	,1.28	,4.50	,8.50	,1.28	,4.50	,8.50	,1.30	,4.80	,9.40	,1.41	,4.25	,7.30	,0	,0	,一球/球半	,1.07	,0.83	,1	,3	,1-1	
http://bf.win007.com/football/Over_20191208.htm	,http://op1.win007.com/oddslist/1723747.htm	,2019.12.09	,法甲	,马赛	,波尔多	,1.52	,3.70	,5.20	,1.52	,3.70	,5.20	,1.63	,4.00	,5.30	,1.65	,3.75	,5.50	,0	,1	,半球/一球	,0.91	,0.98	,3	,0	,3-1	
http://bf.win007.com/football/Over_20191207.htm	,http://op1.win007.com/oddslist/1662074.htm	,2019.12.07	,日职联	,松本山雅	,湘南海洋	,2.86	,3.45	,2.06	,3.22	,3.50	,1.90	,5.40	,4.20	,1.53	,3.80	,3.55	,1.87	,0	,0	,受让半球	,0.95	,0.94	,1	,0	,1-1	
http://bf.win007.com/football/Over_20191207.htm	,http://op1.win007.com/oddslist/1784015.htm	,2019.12.07	,澳洲甲	,悉尼FC	,布里斯班狮吼	,1.49	,4.05	,4.90	,1.59	,3.85	,4.30	,1.46	,4.30	,5.60	,1.67	,3.75	,4.20	,0	,0	,半球/一球	,1.00	,0.89	,3	,3	,5-1	
http://bf.win007.com/football/Over_20191207.htm	,http://op1.win007.com/oddslist/1734249.htm	,2019.12.07	,德甲	,门兴格拉德巴赫	,拜仁慕尼黑	,5.20	,4.55	,1.41	,5.65	,4.75	,1.36	,5.40	,4.75	,1.53	,4.60	,4.30	,1.65	,0	,1	,受让一球/球半	,0.83	,1.08	,3	,0	,2-1	
http://bf.win007.com/football/Over_20191207.htm	,http://op1.win007.com/oddslist/1721828.htm	,2019.12.08	,英超	,曼彻斯特城	,曼彻斯特联	,1.20	,5.50	,9.50	,1.25	,5.00	,8.20	,1.28	,5.70	,10.00	,1.35	,5.30	,8.00	,0	,1	,球半	,0.93	,0.97	,0	,0	,1-2	
http://bf.win007.com/football/Over_20191207.htm	,http://op1.win007.com/oddslist/1723748.htm	,2019.12.08	,法甲	,摩纳哥	,亚眠	,1.36	,4.35	,6.35	,1.34	,4.45	,6.60	,1.47	,4.55	,6.50	,1.45	,4.40	,7.20	,0	,1	,一球/球半	,1.05	,0.85	,3	,3	,3-0	
http://bf.win007.com/football/Over_20191205.htm	,http://op1.win007.com/oddslist/1721814.htm	,2019.12.06	,英超	,阿森纳	,布莱顿	,1.51	,4.10	,4.60	,1.46	,4.15	,5.10	,1.60	,4.30	,5.20	,1.53	,4.10	,6.30	,0	,1	,半球/一球	,0.83	,1.08	,0	,0	,1-2	
http://bf.win007.com/football/Over_20191204.htm	,http://op1.win007.com/oddslist/1721816.htm	,2019.12.05	,英超	,莱切斯特城	,沃特福德	,1.27	,4.70	,8.20	,1.22	,5.05	,9.50	,1.37	,4.95	,8.40	,1.37	,5.00	,8.00	,0	,0	,球半	,1.06	,0.85	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191204.htm	,http://op1.win007.com/oddslist/1721820.htm	,2019.12.05	,英超	,切尔西	,阿斯顿维拉	,1.21	,5.45	,8.75	,1.21	,5.45	,8.75	,1.30	,5.90	,9.20	,1.35	,5.30	,8.00	,0	,1	,球半	,0.92	,0.98	,3	,3	,2-1	
http://bf.win007.com/football/Over_20191203.htm	,http://op1.win007.com/oddslist/1724389.htm	,2019.12.04	,法乙	,勒阿弗尔	,勒芒	,1.59	,3.50	,4.85	,1.52	,3.60	,5.35	,1.60	,3.60	,5.60	,1.57	,3.90	,5.50	,0	,1	,一球	,1.05	,0.83	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191203.htm	,http://op1.win007.com/oddslist/1721815.htm	,2019.12.04	,英超	,伯恩利	,曼彻斯特城	,10.50	,6.00	,1.16	,10.50	,6.00	,1.16	,11.50	,6.10	,1.25	,10.50	,6.40	,1.25	,1	,0	,受让球半/两球	,1.08	,0.83	,0	,0	,1-4	
http://bf.win007.com/football/Over_20191202.htm	,http://op1.win007.com/oddslist/1745039.htm	,2019.12.03	,葡超	,布拉加	,里奥阿维	,1.53	,3.75	,4.90	,1.45	,3.95	,5.60	,1.60	,4.05	,5.30	,1.60	,4.00	,5.20	,1	,0	,一球	,0.93	,0.96	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191201.htm	,http://op1.win007.com/oddslist/1806079.htm	,2019.12.01	,韩K联	,全北现代	,江原FC	,1.31	,4.70	,6.80	,1.29	,4.80	,7.20	,1.30	,4.85	,7.50	,1.35	,4.85	,7.00	,0	,1	,球半	,0.951	,0.949	,3	,3	,1-0	
http://bf.win007.com/football/Over_20191201.htm	,http://op1.win007.com/oddslist/1725433.htm	,2019.12.01	,荷乙	,格拉夫夏普	,前进之鹰	,1.64	,3.90	,3.90	,1.64	,3.90	,3.90	,1.65	,4.00	,4.20	,1.70	,3.90	,4.00	,0	,0	,半球/一球	,0.95	,0.93	,1	,0	,1-1	
http://bf.win007.com/football/Over_20191201.htm	,http://op1.win007.com/oddslist/1763537.htm	,2019.12.01	,意甲	,国际米兰	,史帕尔	,1.19	,5.40	,10.50	,1.19	,5.40	,10.50	,1.27	,5.60	,11.50	,1.25	,6.10	,11.00	,0	,1	,球半	,0.85	,1.06	,3	,3	,2-1	
http://bf.win007.com/football/Over_20191201.htm	,http://op1.win007.com/oddslist/1763535.htm	,2019.12.01	,意甲	,拉齐奥	,乌迪内斯	,1.21	,5.40	,9.00	,1.22	,5.30	,8.75	,1.31	,5.50	,9.60	,1.35	,5.30	,8.00	,0	,1	,球半	,1.05	,0.86	,3	,3	,3-0	
http://bf.win007.com/football/Over_20191201.htm	,http://op1.win007.com/oddslist/1721808.htm	,2019.12.02	,英超	,曼彻斯特联	,阿斯顿维拉	,1.39	,4.25	,6.00	,1.39	,4.25	,6.00	,1.45	,4.55	,6.90	,1.45	,4.40	,7.20	,0	,1	,一球/球半	,1.06	,0.85	,1	,0	,2-2	
http://bf.win007.com/football/Over_20191201.htm	,http://op1.win007.com/oddslist/1763536.htm	,2019.12.02	,意甲	,那不勒斯	,博洛尼亚	,1.37	,4.40	,6.05	,1.35	,4.50	,6.25	,1.46	,4.60	,6.70	,1.45	,4.50	,7.00	,0	,1	,一球/球半	,1.14	,0.78	,0	,3	,1-2	
http://bf.win007.com/football/Over_20191201.htm	,http://op1.win007.com/oddslist/1651733.htm	,2019.12.02	,挪超	,罗森博格	,兰黑姆	,1.33	,4.75	,6.20	,1.29	,4.90	,7.00	,1.30	,5.50	,7.25	,1.35	,5.30	,6.90	,0	,0	,球半	,1.03	,0.87	,3	,0	,3-2	
