当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20190423.htm	,http://op1.win007.com/oddslist/1676334.htm	,2019.04.23	,亚冠杯	,上海海港	,悉尼FC	,1.40	,3.95	,5.25	,1.40	,3.95	,5.20	,1.45	,4.35	,5.50	,1.57	,4.15	,4.85	,0	,1	,一球	,0.93	,0.95	,1	,0	,2-2	
http://bf.win007.com/football/Over_20190423.htm	,http://op1.win007.com/oddslist/1676251.htm	,2019.04.23	,亚冠杯	,佐伯阿汉	,华斯尔	,1.31	,4.15	,6.50	,1.23	,4.55	,7.90	,1.36	,4.65	,7.80	,1.36	,4.65	,7.60	,0	,1	,一球/球半	,0.87	,1.01	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190423.htm	,http://op1.win007.com/oddslist/1651523.htm	,2019.04.24	,挪超	,奥德格伦兰	,维京	,1.51	,3.65	,4.50	,1.52	,3.65	,4.40	,1.65	,3.80	,4.75	,1.65	,3.80	,4.80	,0	,1	,一球	,1.05	,0.85	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190423.htm	,http://op1.win007.com/oddslist/1552128.htm	,2019.04.24	,荷甲	,艾克马亚	,赫拉克莱斯	,1.23	,5.00	,6.85	,1.18	,5.50	,7.70	,1.32	,5.40	,7.20	,1.35	,5.50	,6.60	,0	,1	,球半	,0.81	,1.09	,3	,3	,2-1	
http://bf.win007.com/football/Over_20190423.htm	,http://op1.win007.com/oddslist/1554143.htm	,2019.04.24	,法乙	,特鲁瓦	,红星	,1.52	,3.30	,5.05	,1.44	,3.40	,5.85	,1.63	,3.50	,5.50	,1.65	,3.50	,5.40	,0	,1	,半球/一球	,0.94	,0.94	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190423.htm	,http://op1.win007.com/oddslist/1679390.htm	,2019.04.24	,自由杯	,戈多伊克鲁斯	,水晶竞技队	,1.50	,3.45	,4.95	,1.53	,3.35	,4.85	,1.60	,3.55	,5.25	,1.60	,3.70	,5.30	,0	,0	,半球/一球	,0.88	,1.00	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190423.htm	,http://op1.win007.com/oddslist/1679414.htm	,2019.04.24	,自由杯	,米内罗竞技	,乌拉圭民族	,1.45	,3.40	,5.70	,1.45	,3.40	,5.70	,1.53	,3.75	,6.30	,1.57	,3.70	,5.50	,0	,0	,一球	,1.09	,0.79	,0	,0	,0-1	
http://bf.win007.com/football/Over_20190422.htm	,http://op1.win007.com/oddslist/1651525.htm	,2019.04.22	,挪超	,罗森博格	,斯托姆加斯特	,1.50	,3.65	,4.60	,1.42	,3.80	,5.20	,1.63	,3.80	,4.85	,1.63	,3.85	,4.90	,0	,1	,一球	,1.05	,0.85	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190421.htm	,http://op1.win007.com/oddslist/1662581.htm	,2019.04.21	,韩K联	,FC首尔	,仁川联队	,1.55	,3.45	,4.50	,1.44	,3.60	,5.35	,1.65	,3.60	,4.65	,1.60	,3.70	,5.00	,0	,1	,半球/一球	,0.83	,1.07	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190421.htm	,http://op1.win007.com/oddslist/1562340.htm	,2019.04.21	,德乙	,特雷斯登	,科隆	,5.40	,4.20	,1.36	,5.90	,4.30	,1.32	,5.90	,4.45	,1.50	,5.80	,4.00	,1.55	,0	,0	,受让一球/球半	,0.82	,1.08	,3	,3	,3-0	
http://bf.win007.com/football/Over_20190421.htm	,http://op1.win007.com/oddslist/1561187.htm	,2019.04.21	,德甲	,弗赖堡	,多特蒙德	,5.30	,4.20	,1.37	,5.50	,4.25	,1.35	,5.70	,4.40	,1.55	,6.50	,4.30	,1.50	,1	,0	,受让一球/球半	,0.82	,1.09	,0	,0	,0-4	
http://bf.win007.com/football/Over_20190421.htm	,http://op1.win007.com/oddslist/1583509.htm	,2019.04.21	,西甲	,皇家马德里	,毕尔巴鄂竞技	,1.30	,4.45	,6.05	,1.39	,4.15	,5.05	,1.40	,5.10	,7.20	,1.55	,4.20	,5.80	,0	,1	,一球	,0.92	,0.99	,3	,3	,3-0	
http://bf.win007.com/football/Over_20190421.htm	,http://op1.win007.com/oddslist/1561188.htm	,2019.04.21	,德甲	,柏林赫塔	,汉诺威96	,1.43	,4.00	,4.80	,1.41	,4.10	,4.85	,1.53	,4.45	,5.90	,1.63	,4.20	,4.95	,0	,1	,半球/一球	,0.85	,1.06	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190421.htm	,http://op1.win007.com/oddslist/1559132.htm	,2019.04.21	,俄超	,莫斯科斯巴达	,叶尼塞	,1.29	,4.00	,7.50	,1.21	,4.45	,9.20	,1.36	,4.30	,9.00	,1.30	,4.85	,9.30	,0	,1	,球半	,1.06	,0.84	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190420.htm	,http://op1.win007.com/oddslist/1562346.htm	,2019.04.20	,德乙	,汉堡	,奥厄	,1.31	,4.05	,6.75	,1.25	,4.35	,7.70	,1.45	,4.40	,6.80	,1.45	,4.40	,6.70	,0	,1	,一球/球半	,0.95	,0.95	,1	,0	,1-1	
http://bf.win007.com/football/Over_20190420.htm	,http://op1.win007.com/oddslist/1650444.htm	,2019.04.20	,瑞典超	,天狼星	,马尔默	,5.35	,4.05	,1.38	,5.05	,3.90	,1.42	,5.40	,4.20	,1.57	,5.20	,4.20	,1.57	,1	,0	,受让一球	,0.85	,1.05	,0	,0	,0-1	
http://bf.win007.com/football/Over_20190420.htm	,http://op1.win007.com/oddslist/1552120.htm	,2019.04.21	,荷甲	,维迪斯	,泽沃勒	,1.51	,3.65	,4.50	,1.38	,3.95	,5.50	,1.63	,3.95	,4.65	,1.53	,4.25	,5.40	,0	,0	,一球	,0.95	,0.95	,3	,3	,4-1	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1557924.htm	,2019.04.19	,英冠	,布里斯托城	,雷丁	,1.55	,3.60	,4.25	,1.55	,3.60	,4.25	,1.60	,3.90	,5.00	,1.70	,3.70	,4.40	,0	,0	,半球/一球	,0.97	,0.93	,1	,0	,1-1	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1557929.htm	,2019.04.19	,英冠	,普雷斯顿	,伊普斯维奇	,1.45	,3.65	,5.10	,1.45	,3.65	,5.10	,1.57	,3.75	,5.50	,1.57	,3.90	,5.50	,0	,1	,半球/一球	,0.86	,1.04	,3	,3	,4-0	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1557925.htm	,2019.04.19	,英冠	,利兹联	,维冈竞技	,1.26	,4.40	,7.20	,1.25	,4.50	,7.30	,1.38	,4.55	,7.50	,1.37	,4.65	,7.40	,0	,1	,一球/球半	,0.90	,1.00	,0	,3	,1-2	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1557932.htm	,2019.04.19	,英冠	,斯旺西	,罗瑟汉姆	,1.49	,3.80	,4.45	,1.47	,3.80	,4.65	,1.55	,4.00	,5.40	,1.60	,4.00	,4.85	,0	,1	,半球/一球	,0.85	,1.05	,3	,0	,4-3	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1557923.htm	,2019.04.19	,英冠	,博尔顿	,阿斯顿维拉	,6.90	,4.40	,1.27	,7.30	,4.50	,1.25	,7.20	,4.60	,1.38	,7.70	,4.85	,1.35	,1	,0	,受让球半	,0.85	,1.05	,0	,0	,0-2	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1650446.htm	,2019.04.19	,瑞典超	,诺科平	,法尔肯堡	,1.20	,5.00	,8.00	,1.20	,5.00	,8.00	,1.25	,6.20	,10.00	,1.32	,5.30	,8.40	,0	,1	,球半	,0.97	,0.93	,3	,3	,4-3	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1650441.htm	,2019.04.19	,瑞典超	,奥雷布洛	,索尔纳	,4.12	,3.15	,1.67	,4.05	,3.10	,1.70	,5.50	,3.70	,1.63	,4.60	,3.30	,1.83	,0	,1	,受让半球	,0.90	,1.00	,3	,3	,2-1	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1576348.htm	,2019.04.20	,葡超	,葡萄牙国民	,里斯本竞技	,4.70	,3.65	,1.49	,5.10	,3.80	,1.43	,4.75	,3.85	,1.65	,5.00	,4.00	,1.60	,0	,0	,受让半球/一球	,1.01	,0.89	,0	,0	,0-1	
http://bf.win007.com/football/Over_20190419.htm	,http://op1.win007.com/oddslist/1553603.htm	,2019.04.20	,荷乙	,阿尔梅勒城	,特尔斯达	,1.68	,3.60	,3.50	,1.65	,3.60	,3.63	,1.65	,3.85	,4.10	,1.85	,3.55	,3.60	,0	,0	,半球	,0.91	,0.97	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190418.htm	,http://op1.win007.com/oddslist/1686040.htm	,2019.04.19	,欧罗巴杯	,切尔西	,布拉格斯拉维亚	,1.22	,4.50	,8.50	,1.15	,5.05	,11.00	,1.22	,5.75	,10.00	,1.36	,4.95	,8.80	,0	,0	,一球/球半	,0.86	,1.04	,3	,3	,4-3	
http://bf.win007.com/football/Over_20190417.htm	,http://op1.win007.com/oddslist/1585301.htm	,2019.04.18	,意甲	,拉齐奥	,乌迪内斯	,1.23	,4.45	,8.25	,1.23	,4.50	,8.05	,1.36	,4.85	,8.90	,1.40	,4.80	,7.60	,0	,1	,球半	,1.02	,0.89	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190417.htm	,http://op1.win007.com/oddslist/1549946.htm	,2019.04.18	,法甲	,南特	,巴黎圣日尔曼	,4.50	,3.70	,1.50	,3.65	,3.45	,1.68	,6.30	,4.60	,1.48	,3.70	,3.50	,2.00	,0	,0	,受让半球	,0.86	,1.04	,3	,0	,3-2	
http://bf.win007.com/football/Over_20190416.htm	,http://op1.win007.com/oddslist/1686035.htm	,2019.04.17	,欧冠杯	,巴塞罗那	,曼彻斯特联	,1.25	,4.65	,6.95	,1.25	,4.70	,6.80	,1.41	,5.00	,7.00	,1.40	,5.10	,7.40	,0	,1	,球半	,0.98	,0.93	,3	,3	,3-0	
http://bf.win007.com/football/Over_20190416.htm	,http://op1.win007.com/oddslist/1686034.htm	,2019.04.17	,欧冠杯	,尤文图斯	,阿贾克斯	,1.53	,3.35	,4.85	,1.49	,3.35	,5.26	,1.40	,4.00	,7.00	,1.67	,3.85	,5.20	,0	,1	,半球/一球	,0.94	,0.97	,0	,3	,1-2	
http://bf.win007.com/football/Over_20190415.htm	,http://op1.win007.com/oddslist/1583508.htm	,2019.04.16	,西甲	,莱加内斯	,皇家马德里	,5.25	,4.00	,1.39	,4.90	,3.90	,1.43	,6.00	,4.55	,1.50	,5.00	,4.10	,1.65	,1	,0	,受让半球/一球	,0.95	,0.96	,1	,3	,1-1	
http://bf.win007.com/football/Over_20190414.htm	,http://op1.win007.com/oddslist/1584881.htm	,2019.04.14	,澳洲甲	,珀斯光荣	,新城堡联队	,1.39	,4.05	,5.20	,1.35	,4.18	,5.60	,1.45	,4.25	,5.90	,1.41	,4.45	,6.00	,0	,1	,一球/球半	,1.00	,0.90	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190414.htm	,http://op1.win007.com/oddslist/1561175.htm	,2019.04.14	,德甲	,杜塞尔多夫	,拜仁慕尼黑	,11.00	,6.35	,1.10	,14.20	,7.30	,1.05	,12.50	,6.50	,1.22	, 	, 	, 	,1	,1	,受让两球半	,0.88	,1.03	,0	,0	,1-4	
http://bf.win007.com/football/Over_20190414.htm	,http://op1.win007.com/oddslist/1552478.htm	,2019.04.14	,英超	,利物浦	,切尔西	,1.54	,3.50	,4.45	,1.52	,3.55	,4.55	,1.60	,4.20	,5.30	,1.75	,3.70	,4.80	,0	,0	,半球/一球	,0.96	,0.95	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190414.htm	,http://op1.win007.com/oddslist/1585368.htm	,2019.04.14	,意甲	,切沃	,那不勒斯	,9.00	,4.65	,1.20	,10.50	,5.15	,1.15	,9.90	,5.30	,1.31	,8.00	,5.30	,1.35	,1	,0	,受让球半	,0.95	,0.96	,0	,0	,1-3	
http://bf.win007.com/football/Over_20190414.htm	,http://op1.win007.com/oddslist/1576337.htm	,2019.04.15	,葡超	,布拉加	,唐迪拉	,1.26	,4.25	,7.75	,1.22	,4.55	,8.30	,1.30	,4.80	,9.50	,1.40	,4.30	,7.50	,0	,1	,一球/球半	,0.81	,1.09	,3	,3	,3-0	
http://bf.win007.com/football/Over_20190414.htm	,http://op1.win007.com/oddslist/1583506.htm	,2019.04.15	,西甲	,巴伦西亚	,莱万特	,1.34	,4.20	,5.70	,1.30	,4.30	,6.35	,1.48	,4.60	,6.20	,1.50	,4.60	,5.90	,0	,1	,一球/球半	,1.05	,0.86	,3	,3	,3-1	
http://bf.win007.com/football/Over_20190413.htm	,http://op1.win007.com/oddslist/1562333.htm	,2019.04.13	,德乙	,柏德博恩	,杜伊斯堡	,1.42	,4.10	,4.75	,1.39	,4.20	,4.95	,1.63	,4.15	,4.85	, 	, 	, 	,1	,1	,一球/球半	,1.02	,0.88	,3	,3	,4-0	
http://bf.win007.com/football/Over_20190413.htm	,http://op1.win007.com/oddslist/1650436.htm	,2019.04.13	,瑞典超	,法尔肯堡	,赫根	,4.90	,3.80	,1.45	,5.95	,4.00	,1.35	,6.20	,4.15	,1.50	,5.20	,4.00	,1.60	,1	,0	,受让一球/球半	,0.86	,1.04	,0	,0	,0-3	
http://bf.win007.com/football/Over_20190413.htm	,http://op1.win007.com/oddslist/1561180.htm	,2019.04.13	,德甲	,RB莱比锡	,沃尔夫斯堡	,1.39	,4.00	,5.25	,1.37	,4.05	,5.50	,1.63	,4.05	,5.30	,1.60	,4.15	,5.50	,0	,1	,一球	,0.79	,1.13	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190413.htm	,http://op1.win007.com/oddslist/1557919.htm	,2019.04.13	,英冠	,斯托克城	,罗瑟汉姆	,1.55	,3.30	,4.75	,1.62	,3.25	,4.28	,1.65	,3.50	,5.30	, 	, 	, 	,0	,1	,半球	,0.86	,1.04	,1	,3	,2-2	
http://bf.win007.com/football/Over_20190413.htm	,http://op1.win007.com/oddslist/1561174.htm	,2019.04.14	,德甲	,多特蒙德	,美因茨	,1.16	,5.50	,8.75	,1.14	,5.60	,9.60	,1.25	,6.10	,11.00	,1.27	,6.00	,10.00	,0	,1	,球半/两球	,0.99	,0.92	,3	,3	,2-1	
http://bf.win007.com/football/Over_20190413.htm	,http://op1.win007.com/oddslist/1552110.htm	,2019.04.14	,荷甲	,费耶诺德	,赫拉克莱斯	,1.16	,5.85	,8.00	,1.16	,5.85	,8.00	,1.26	,6.00	,8.40	,1.22	,6.50	,9.50	,0	,1	,两球	,0.91	,0.99	,3	,3	,2-1	
http://bf.win007.com/football/Over_20190413.htm	,http://op1.win007.com/oddslist/1656534.htm	,2019.04.14	,美职业	,休斯敦迪纳摩	,圣何塞地震	,1.32	,4.40	,5.75	,1.28	,4.50	,6.40	,1.46	,4.50	,5.80	,1.42	,4.70	,6.00	,0	,1	,一球/球半	,1.05	,0.85	,3	,3	,2-1	
http://bf.win007.com/football/Over_20190412.htm	,http://op1.win007.com/oddslist/1554126.htm	,2019.04.13	,法乙	,朗斯	,瓦朗谢纳	,1.54	,3.35	,4.75	,1.43	,3.55	,5.60	,1.63	,3.65	,5.20	,1.55	,3.90	,5.60	,0	,1	,一球	,1.00	,0.88	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190410.htm	,http://op1.win007.com/oddslist/1676312.htm	,2019.04.10	,亚冠杯	,广州队	,墨尔本胜利	,1.21	,4.65	,8.50	,1.15	,5.40	,9.60	,1.28	,5.10	,9.50	,1.30	,5.10	,9.20	,0	,0	,球半/两球	,1.04	,0.84	,3	,3	,4-0	
http://bf.win007.com/football/Over_20190410.htm	,http://op1.win007.com/oddslist/1651611.htm	,2019.04.11	,挪超	,莫尔德	,瓦勒伦加	,1.45	,3.75	,5.00	,1.32	,4.15	,6.20	,1.50	,4.20	,5.90	,1.42	,4.55	,6.50	,0	,1	,一球/球半	,0.90	,1.00	,3	,3	,4-1	
