当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20191107.htm	,http://op1.win007.com/oddslist/1788158.htm	,2019.11.08	,欧罗巴杯	,曼彻斯特联	,贝尔格莱德游击	,1.34	,4.00	,7.80	,1.34	,4.00	,7.80	,1.40	,4.45	,9.40	,1.40	,4.30	,9.50	,0	,1	,球半	,1.06	,0.82	,3	,3	,3-0	
http://bf.win007.com/football/Over_20191107.htm	,http://op1.win007.com/oddslist/1788123.htm	,2019.11.08	,欧罗巴杯	,沃尔夫斯堡	,根特	,1.50	,3.90	,5.00	,1.60	,3.65	,4.50	,1.60	,4.05	,5.70	,1.85	,3.80	,4.05	,0	,0	,半球	,0.86	,1.02	,0	,3	,1-3	
http://bf.win007.com/football/Over_20191106.htm	,http://op1.win007.com/oddslist/1786462.htm	,2019.11.07	,欧冠杯	,贝尔格莱德红星	,托特纳姆热刺	,4.90	,3.95	,1.50	,4.85	,3.90	,1.51	,5.70	,4.45	,1.55	,4.60	,4.00	,1.70	,0	,1	,受让半球/一球	,1.07	,0.84	,0	,0	,0-4	
http://bf.win007.com/football/Over_20191106.htm	,http://op1.win007.com/oddslist/1786451.htm	,2019.11.07	,欧冠杯	,巴黎圣日尔曼	,布鲁日	,1.10	,7.00	,14.00	,1.14	,6.25	,11.50	,1.17	,7.50	,15.50	,1.22	,6.20	,13.50	,0	,1	,两球	,0.93	,0.98	,3	,3	,1-0	
http://bf.win007.com/football/Over_20191106.htm	,http://op1.win007.com/oddslist/1786474.htm	,2019.11.07	,欧冠杯	,亚特兰大	,曼彻斯特城	,5.35	,4.85	,1.37	,5.15	,4.65	,1.40	,6.00	,5.20	,1.45	,5.30	,4.20	,1.60	,1	,1	,受让一球/球半	,1.09	,0.82	,1	,0	,1-1	
http://bf.win007.com/football/Over_20191105.htm	,http://op1.win007.com/oddslist/1786511.htm	,2019.11.06	,欧冠杯	,巴塞罗那	,布拉格斯拉维亚	,1.15	,6.00	,11.50	,1.15	,6.00	,11.50	,1.15	,7.60	,18.50	,1.20	,6.50	,15.00	,0	,1	,球半/两球	,0.93	,0.97	,1	,1	,0-0	
http://bf.win007.com/football/Over_20191104.htm	,http://op1.win007.com/oddslist/1721208.htm	,2019.11.04	,俄超	,莫斯科斯巴达	,图拉兵工厂	,1.59	,3.45	,4.90	,1.56	,3.50	,5.05	,1.65	,3.55	,5.20	,1.73	,3.50	,4.65	,0	,1	,半球/一球	,1.03	,0.87	,0	,0	,0-1	
http://bf.win007.com/football/Over_20191104.htm	,http://op1.win007.com/oddslist/1651712.htm	,2019.11.05	,挪超	,奥德格伦兰	,莫达伦	,1.40	,4.10	,6.05	,1.40	,4.10	,6.05	,1.35	,5.00	,6.50	,1.67	,3.65	,4.75	,1	,0	,半球/一球	,0.93	,0.96	,3	,0	,3-2	
http://bf.win007.com/football/Over_20191103.htm	,http://op1.win007.com/oddslist/1763511.htm	,2019.11.03	,意甲	,亚特兰大	,卡利亚里	,1.21	,5.45	,8.75	,1.21	,5.45	,8.75	,1.31	,5.60	,9.00	,1.37	,5.00	,8.00	,1	,1	,球半	,0.84	,1.07	,0	,0	,0-2	
http://bf.win007.com/football/Over_20191103.htm	,http://op1.win007.com/oddslist/1723385.htm	,2019.11.03	,荷甲	,芬洛	,费耶诺德	,5.80	,4.45	,1.38	,5.50	,4.40	,1.40	,6.00	,4.75	,1.42	,5.30	,4.40	,1.50	,0	,0	,受让一球	,1.03	,0.87	,0	,0	,0-3	
http://bf.win007.com/football/Over_20191103.htm	,http://op1.win007.com/oddslist/1745027.htm	,2019.11.04	,葡超	,唐迪拉	,里斯本竞技	,4.55	,3.70	,1.58	,4.15	,3.65	,1.64	,5.00	,3.90	,1.65	,3.80	,3.65	,1.90	,0	,0	,受让半球	,0.92	,0.98	,3	,3	,1-0	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1650655.htm	,2019.11.02	,瑞典超	,索尔纳	,松兹瓦尔	,1.52	,3.78	,4.98	,1.60	,3.65	,4.45	,1.35	,4.55	,9.50	,1.77	,3.70	,4.40	,0	,0	,半球/一球	,0.95	,0.94	,3	,3	,2-1	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1650651.htm	,2019.11.02	,瑞典超	,哥德堡	,奥斯特桑斯	,1.49	,3.92	,5.10	,1.44	,4.00	,5.55	,1.50	,4.25	,6.25	,1.57	,4.05	,5.50	,0	,1	,一球	,0.97	,0.92	,3	,3	,7-1	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1724350.htm	,2019.11.02	,法乙	,克莱蒙	,勒芒	,1.56	,3.55	,5.00	,1.52	,3.60	,5.30	,1.63	,3.60	,5.30	,1.60	,3.55	,5.60	,0	,1	,半球/一球	,0.86	,1.02	,0	,0	,0-1	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1727711.htm	,2019.11.02	,英冠	,富勒姆	,赫尔城	,1.48	,4.05	,4.95	,1.46	,4.10	,5.10	,1.60	,4.10	,5.10	,1.55	,4.35	,5.30	,0	,1	,一球	,0.84	,1.06	,0	,0	,0-3	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1727709.htm	,2019.11.02	,英冠	,利兹联	,女王公园巡游者	,1.40	,4.10	,6.00	,1.36	,4.25	,6.50	,1.50	,4.25	,6.10	,1.50	,4.30	,6.20	,0	,1	,一球/球半	,1.03	,0.87	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1727704.htm	,2019.11.02	,英冠	,布伦特福德	,哈德斯菲尔德	,1.43	,3.85	,6.05	,1.42	,3.90	,6.10	,1.53	,4.00	,6.20	,1.50	,4.10	,6.60	,0	,1	,一球	,0.85	,1.05	,0	,0	,0-1	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1745020.htm	,2019.11.03	,葡超	,本菲卡	,里奥阿维	,1.20	,5.40	,9.75	,1.22	,5.20	,9.00	,1.28	,5.60	,9.80	,1.33	,5.00	,9.00	,0	,1	,一球/球半	,0.85	,1.03	,3	,3	,2-0	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1723379.htm	,2019.11.03	,荷甲	,鹿特丹斯巴达	,埃因霍温	,4.00	,3.90	,1.62	,4.00	,3.90	,1.62	,4.55	,4.25	,1.60	,3.95	,3.80	,1.77	,0	,0	,受让半球/一球	,0.81	,1.09	,1	,3	,2-2	
http://bf.win007.com/football/Over_20191102.htm	,http://op1.win007.com/oddslist/1763505.htm	,2019.11.03	,意甲	,都灵	,尤文图斯	,5.30	,3.75	,1.50	,5.85	,3.80	,1.45	,5.60	,3.95	,1.63	,6.20	,3.95	,1.57	,1	,0	,受让一球	,0.95	,0.95	,0	,0	,0-1	
http://bf.win007.com/football/Over_20191101.htm	,http://op1.win007.com/oddslist/1783993.htm	,2019.11.01	,澳洲甲	,悉尼FC	,新城堡联队	,1.61	,3.80	,4.20	,1.59	,3.80	,4.30	,1.57	,4.00	,4.70	,1.67	,3.80	,4.15	,0	,1	,半球/一球	,1.00	,0.90	,3	,3	,4-1	
http://bf.win007.com/football/Over_20191101.htm	,http://op1.win007.com/oddslist/1725386.htm	,2019.11.02	,荷乙	,坎布尔	,尼美根	,1.64	,3.90	,3.90	,1.59	,4.00	,4.10	,1.55	,4.15	,4.65	,1.65	,4.00	,4.10	,0	,1	,半球/一球	,0.84	,1.04	,1	,1	,0-0	
