当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1915464.htm	,2021.02.01	,意甲	,那不勒斯	,帕尔马	,1.20	,5.25	,8.70	,1.20	,5.25	,8.70	,1.30	,5.80	,9.60	,1.33	,5.50	,8.75	,0	,1	,球半	,0.95	,0.95	,3	,3	,2-0	
http://bf.win007.com/football/Over_20210131.htm	,http://op1.win007.com/oddslist/1915458.htm	,2021.02.01	,意甲	,罗马	,维罗纳	,1.50	,3.85	,4.70	,1.47	,3.90	,4.95	,1.60	,4.25	,5.10	,1.60	,4.00	,5.75	,0	,1	,半球/一球	,0.86	,1.04	,3	,3	,3-1	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1903996.htm	,2021.01.30	,英超	,埃弗顿	,纽卡斯尔联	,1.44	,3.70	,5.75	,1.42	,3.75	,5.95	,1.47	,4.20	,6.50	,1.60	,3.90	,5.75	,0	,1	,一球	,0.98	,0.92	,0	,0	,0-2	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1894712.htm	,2021.01.30	,德甲	,拜仁慕尼黑	,霍芬海姆	,1.13	,6.50	,10.00	,1.13	,6.50	,10.00	,1.20	,7.75	,13.00	,1.25	,6.50	,10.00	,0	,1	,两球	,0.92	,0.98	,3	,3	,4-1	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1906331.htm	,2021.01.30	,英冠	,布莱克本	,卢顿	,1.72	,3.30	,3.95	,1.69	,3.35	,4.05	,1.63	,3.55	,5.50	,1.90	,3.35	,4.20	,0	,0	,半球	,0.91	,0.98	,3	,3	,1-0	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1913981.htm	,2021.01.31	,西甲	,巴伦西亚	,艾尔切	,1.55	,3.40	,5.00	,1.53	,3.40	,5.25	,1.65	,3.85	,5.75	,1.77	,3.55	,4.80	,0	,0	,半球/一球	,1.04	,0.86	,3	,3	,1-0	
http://bf.win007.com/football/Over_20210130.htm	,http://op1.win007.com/oddslist/1915463.htm	,2021.01.31	,意甲	,国际米兰	,贝内文托	,1.15	,5.90	,10.00	,1.10	,6.65	,12.50	,1.25	,6.30	,10.50	,1.20	,7.25	,13.00	,0	,0	,两球	,0.85	,1.05	,3	,3	,4-0	
http://bf.win007.com/football/Over_20210129.htm	,http://op1.win007.com/oddslist/1894717.htm	,2021.01.30	,德甲	,斯图加特	,美因茨	,1.54	,3.85	,4.35	,1.56	,3.80	,4.25	,1.63	,4.30	,4.85	,1.65	,4.10	,4.90	,0	,1	,一球	,1.05	,0.85	,3	,3	,2-0	
http://bf.win007.com/football/Over_20210127.htm	,http://op1.win007.com/oddslist/1903987.htm	,2021.01.28	,英超	,切尔西	,狼队	,1.45	,3.80	,5.35	,1.50	,3.65	,5.05	,1.55	,3.90	,6.00	,1.65	,3.75	,5.75	,0	,1	,半球/一球	,0.84	,1.06	,1	,1	,0-0	
http://bf.win007.com/football/Over_20210127.htm	,http://op1.win007.com/oddslist/1903989.htm	,2021.01.28	,英超	,曼彻斯特联	,谢菲尔德联队	,1.18	,5.20	,10.00	,1.16	,5.50	,10.50	,1.25	,6.20	,12.00	,1.25	,6.25	,12.00	,0	,1	,球半	,0.80	,1.11	,0	,0	,1-2	
http://bf.win007.com/football/Over_20210126.htm	,http://op1.win007.com/oddslist/1883993.htm	,2021.01.27	,荷甲	,埃蒙	,埃因霍温	,8.20	,5.30	,1.21	,7.30	,4.95	,1.25	,11.00	,6.00	,1.25	,7.50	,4.70	,1.40	,0	,0	,受让一球/球半	,0.94	,0.95	,0	,0	,0-2	
http://bf.win007.com/football/Over_20210126.htm	,http://op1.win007.com/oddslist/1858577.htm	,2021.01.27	,巴西甲	,帕尔梅拉斯	,瓦斯科达伽马	,1.95	,3.00	,3.42	,1.84	,3.10	,3.66	,1.60	,3.85	,5.75	,2.10	,3.15	,3.75	,0	,0	,半球	,1.05	,0.85	,1	,3	,1-1	
http://bf.win007.com/football/Over_20210125.htm	,http://op1.win007.com/oddslist/1918021.htm	,2021.01.26	,葡超	,法伦斯	,波尔图	,8.00	,4.30	,1.28	,8.00	,4.30	,1.28	,8.50	,4.70	,1.37	,8.25	,4.90	,1.37	,1	,0	,受让球半	,0.84	,1.06	,0	,0	,0-1	
http://bf.win007.com/football/Over_20210124.htm	,http://op1.win007.com/oddslist/1915453.htm	,2021.01.24	,意甲	,尤文图斯	,博洛尼亚	,1.29	,4.65	,6.70	,1.26	,4.85	,7.15	,1.37	,5.20	,7.60	,1.40	,5.00	,7.50	,0	,1	,一球/球半	,0.94	,0.96	,3	,3	,2-0	
http://bf.win007.com/football/Over_20210124.htm	,http://op1.win007.com/oddslist/1913974.htm	,2021.01.24	,西甲	,艾尔切	,巴塞罗那	,8.00	,5.00	,1.23	,9.50	,5.60	,1.17	,14.00	,7.10	,1.20	,10.00	,5.50	,1.30	,1	,0	,受让球半	,1.04	,0.86	,0	,0	,0-2	
http://bf.win007.com/football/Over_20210124.htm	,http://op1.win007.com/oddslist/1913975.htm	,2021.01.25	,西甲	,马德里竞技	,巴伦西亚	,1.35	,4.00	,6.75	,1.31	,4.20	,7.25	,1.45	,4.40	,7.50	,1.50	,4.10	,7.00	,0	,0	,一球/球半	,1.09	,0.81	,3	,0	,3-1	
http://bf.win007.com/football/Over_20210124.htm	,http://op1.win007.com/oddslist/1858894.htm	,2021.01.25	,巴西甲	,桑托斯	,戈伊亚斯	,1.38	,3.95	,6.20	,1.36	,4.05	,6.40	,1.47	,4.40	,6.50	,1.37	,4.80	,8.25	,0	,1	,球半	,1.06	,0.84	,0	,3	,3-4	
http://bf.win007.com/football/Over_20210123.htm	,http://op1.win007.com/oddslist/1915449.htm	,2021.01.23	,意甲	,罗马	,斯佩齐亚	,1.29	,4.75	,6.50	,1.33	,4.60	,5.90	,1.33	,4.90	,8.50	,1.45	,4.90	,6.25	,0	,0	,一球/球半	,1.02	,0.88	,3	,3	,4-3	
http://bf.win007.com/football/Over_20210123.htm	,http://op1.win007.com/oddslist/1894703.htm	,2021.01.23	,德甲	,比勒菲尔德	,法兰克福	,4.35	,3.75	,1.56	,4.35	,3.75	,1.56	,4.95	,4.15	,1.65	,4.10	,3.75	,1.85	,0	,0	,受让半球/一球	,0.89	,1.01	,0	,0	,1-5	
http://bf.win007.com/football/Over_20210123.htm	,http://op1.win007.com/oddslist/1883983.htm	,2021.01.24	,荷甲	,维迪斯	,格罗宁根	,1.63	,3.50	,4.20	,1.61	,3.55	,4.25	,1.63	,3.90	,4.70	,1.73	,3.70	,4.60	,0	,0	,半球/一球	,1.06	,0.84	,3	,3	,1-0	
http://bf.win007.com/football/Over_20210123.htm	,http://op1.win007.com/oddslist/1915451.htm	,2021.01.24	,意甲	,佛罗伦萨	,克罗托内	,1.55	,3.60	,4.65	,1.50	,3.75	,4.85	,1.65	,3.95	,5.20	,1.65	,3.80	,5.50	,0	,1	,半球/一球	,0.83	,1.07	,3	,3	,2-1	
http://bf.win007.com/football/Over_20210123.htm	,http://op1.win007.com/oddslist/1913977.htm	,2021.01.24	,西甲	,阿拉维斯	,皇家马德里	,6.35	,4.25	,1.34	,6.35	,4.25	,1.34	,7.20	,4.85	,1.41	,7.00	,4.60	,1.45	,1	,0	,受让一球/球半	,0.86	,1.04	,0	,0	,1-4	
http://bf.win007.com/football/Over_20210121.htm	,http://op1.win007.com/oddslist/1903965.htm	,2021.01.22	,英超	,利物浦	,伯恩利	,1.11	,6.00	,14.00	,1.11	,6.00	,14.00	,1.20	,7.00	,14.50	,1.30	,6.25	,8.75	,1	,0	,球半	,1.11	,0.80	,0	,0	,0-1	
http://bf.win007.com/football/Over_20210120.htm	,http://op1.win007.com/oddslist/1903972.htm	,2021.01.21	,英超	,富勒姆	,曼彻斯特联	,5.60	,3.90	,1.42	,5.85	,4.10	,1.38	,6.30	,4.50	,1.50	,5.50	,4.10	,1.63	,1	,0	,受让半球/一球	,1.08	,0.82	,0	,3	,1-2	
http://bf.win007.com/football/Over_20210119.htm	,http://op1.win007.com/oddslist/1894697.htm	,2021.01.20	,德甲	,门兴格拉德巴赫	,云达不莱梅	,1.43	,3.95	,5.40	,1.44	,3.90	,5.30	,1.55	,4.40	,5.60	,1.57	,4.15	,5.60	,0	,1	,一球	,1.07	,0.83	,3	,3	,1-0	
