当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20190731.htm	,http://op1.win007.com/oddslist/1732936.htm	,2019.08.01	,自由杯	,弗拉门戈	,埃梅莱克	,1.19	,4.70	,9.50	,1.11	,5.45	,13.50	,1.20	,5.25	,12.25	,1.20	,5.90	,14.00	,0	,1	,两球	,1.02	,0.86	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190730.htm	,http://op1.win007.com/oddslist/1732940.htm	,2019.07.31	,自由杯	,亚松森奥林匹亚	,利加大学	,1.40	,3.60	,6.00	,1.37	,3.72	,6.25	,1.45	,4.10	,6.80	,1.46	,4.20	,6.40	,0	,0	,一球/球半	,1.08	,0.80	,1	,0	,1-1	
http://bf.win007.com/football/Over_20190728.htm	,http://op1.win007.com/oddslist/1656729.htm	,2019.07.28	,美职业	,波特兰伐木者	,洛杉矶银河	,1.54	,3.85	,4.00	,1.56	,3.85	,3.88	,1.65	,4.15	,4.60	,1.67	,4.25	,4.35	,1	,0	,半球/一球	,0.97	,0.92	,3	,3	,4-0	
http://bf.win007.com/football/Over_20190728.htm	,http://op1.win007.com/oddslist/1721118.htm	,2019.07.28	,俄超	,奥伦堡加索维克	,圣彼得堡泽尼特	,5.10	,3.30	,1.52	,5.86	,3.45	,1.43	,6.10	,3.80	,1.53	,5.20	,3.50	,1.67	,0	,0	,受让半球/一球	,0.96	,0.93	,0	,0	,0-2	
http://bf.win007.com/football/Over_20190728.htm	,http://op1.win007.com/oddslist/1734900.htm	,2019.07.28	,德乙	,汉堡	,达姆斯塔特	,1.55	,3.45	,4.50	,1.49	,3.55	,4.85	,1.60	,3.90	,5.30	,1.65	,3.80	,5.10	,0	,1	,一球	,1.08	,0.82	,1	,0	,1-1	
http://bf.win007.com/football/Over_20190728.htm	,http://op1.win007.com/oddslist/1676878.htm	,2019.07.29	,巴西甲	,桑托斯	,奥瓦	,1.25	,4.05	,9.00	,1.14	,4.90	,13.00	,1.28	,5.20	,9.20	,1.30	,4.60	,11.00	,0	,1	,球半	,1.04	,0.84	,3	,3	,3-1	
http://bf.win007.com/football/Over_20190727.htm	,http://op1.win007.com/oddslist/1721111.htm	,2019.07.27	,俄超	,克拉斯诺达尔	,PFC索治	,1.32	,3.95	,6.90	,1.23	,4.45	,8.20	,1.36	,4.65	,7.50	,1.43	,4.35	,6.60	,0	,1	,一球/球半	,0.82	,1.08	,3	,3	,3-0	
http://bf.win007.com/football/Over_20190727.htm	,http://op1.win007.com/oddslist/1656732.htm	,2019.07.28	,美职业	,纽约红牛	,哥伦布机员	,1.53	,3.60	,4.40	,1.44	,3.80	,4.95	,1.55	,3.90	,4.90	,1.67	,4.00	,4.60	,0	,0	,半球/一球	,0.88	,1.01	,0	,3	,2-3	
http://bf.win007.com/football/Over_20190727.htm	,http://op1.win007.com/oddslist/1656731.htm	,2019.07.28	,美职业	,芝加哥火焰	,华盛顿联	,1.57	,3.65	,4.02	,1.51	,3.78	,4.30	,1.65	,4.05	,4.20	,1.73	,4.00	,4.20	,0	,0	,半球/一球	,0.93	,0.96	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190727.htm	,http://op1.win007.com/oddslist/1656730.htm	,2019.07.28	,美职业	,圣何塞地震	,科罗拉多急流	,1.34	,4.50	,5.25	,1.27	,4.80	,6.10	,1.50	,4.55	,5.40	,1.30	,5.70	,8.70	,0	,1	,球半	,0.97	,0.92	,3	,3	,3-1	
http://bf.win007.com/football/Over_20190725.htm	,http://op1.win007.com/oddslist/1753414.htm	,2019.07.26	,欧罗巴杯	,艾克马亚	,赫根	,1.54	,3.50	,4.50	,1.35	,3.90	,6.15	,1.55	,3.75	,5.00	,1.46	,4.25	,6.20	,0	,1	,一球	,0.94	,0.88	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190725.htm	,http://op1.win007.com/oddslist/1753520.htm	,2019.07.26	,欧罗巴杯	,斯特拉斯堡	,海法马卡比	,1.45	,3.50	,5.50	,1.35	,3.70	,6.75	,1.25	,5.75	,8.00	,1.57	,3.80	,5.60	,1	,0	,半球/一球	,0.77	,1.05	,3	,0	,3-1	
http://bf.win007.com/football/Over_20190724.htm	,http://op1.win007.com/oddslist/1662639.htm	,2019.07.24	,韩K联	,蔚山现代	,金泉尚武	,1.56	,3.38	,4.50	,1.63	,3.25	,4.20	,1.65	,3.50	,4.65	,1.85	,3.30	,4.00	,0	,0	,半球	,0.97	,0.92	,1	,3	,2-2	
http://bf.win007.com/football/Over_20190724.htm	,http://op1.win007.com/oddslist/1732947.htm	,2019.07.25	,自由杯	,圣洛伦索	,波特诺山丘	,1.85	,2.77	,3.90	,1.82	,2.80	,3.95	,1.60	,3.45	,5.75	,1.97	,2.95	,4.20	,1	,0	,平手/半球	,0.86	,1.02	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190722.htm	,http://op1.win007.com/oddslist/1650538.htm	,2019.07.23	,瑞典超	,哈马比	,埃尔夫斯堡	,1.43	,3.90	,4.90	,1.30	,4.30	,6.35	,1.50	,4.55	,5.60	,1.50	,4.45	,6.00	,0	,0	,一球/球半	,1.07	,0.83	,3	,3	,5-2	
http://bf.win007.com/football/Over_20190722.htm	,http://op1.win007.com/oddslist/1676864.htm	,2019.07.23	,巴西甲	,圣保罗	,沙佩科恩斯	,1.33	,3.65	,7.50	,1.33	,3.65	,7.50	,1.40	,3.80	,9.60	,1.53	,3.70	,6.60	,0	,0	,一球	,0.97	,0.92	,3	,3	,4-0	
http://bf.win007.com/football/Over_20190721.htm	,http://op1.win007.com/oddslist/1721103.htm	,2019.07.21	,俄超	,莫斯科火车头	,坦波夫斯巴达	,1.20	,4.50	,10.00	,1.24	,4.30	,8.30	,1.28	,4.90	,10.50	,1.35	,4.40	,8.70	,0	,1	,球半	,1.04	,0.86	,3	,0	,2-1	
http://bf.win007.com/football/Over_20190721.htm	,http://op1.win007.com/oddslist/1651631.htm	,2019.07.22	,挪超	,莫尔德	,萨普斯堡	,1.42	,3.85	,5.20	,1.37	,4.00	,5.60	,1.40	,4.15	,6.50	,1.50	,4.35	,5.40	,0	,0	,一球	,0.84	,1.06	,3	,3	,2-1	
http://bf.win007.com/football/Over_20190721.htm	,http://op1.win007.com/oddslist/1721108.htm	,2019.07.22	,俄超	,PFC索治	,圣彼得堡泽尼特	,5.50	,3.50	,1.45	,6.15	,3.75	,1.37	,6.50	,4.05	,1.47	,4.70	,3.60	,1.70	,0	,0	,受让半球/一球	,0.92	,0.97	,0	,0	,0-2	
http://bf.win007.com/football/Over_20190720.htm	,http://op1.win007.com/oddslist/1662328.htm	,2019.07.20	,日职乙	,横滨FC	,枥木SC	,1.47	,3.55	,5.10	,1.44	,3.60	,5.35	,1.60	,3.60	,5.25	,1.65	,3.40	,5.00	,0	,0	,半球/一球	,0.93	,0.96	,3	,0	,2-1	
