当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20190630.htm	,http://op1.win007.com/oddslist/1662642.htm	,2019.06.30	,韩K联	,浦项制铁	,全北现代	,4.60	,3.60	,1.51	,4.90	,3.70	,1.46	,4.70	,3.75	,1.60	,4.55	,3.80	,1.60	,0	,0	,受让半球/一球	,1.02	,0.88	,1	,0	,1-1	
http://bf.win007.com/football/Over_20190629.htm	,http://op1.win007.com/oddslist/1651597.htm	,2019.06.29	,挪超	,罗森博格	,基斯迪辛特	,1.53	,3.40	,4.75	,1.48	,3.50	,5.05	,1.55	,3.80	,5.00	,1.57	,3.85	,5.30	,0	,1	,一球	,1.03	,0.87	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190629.htm	,http://op1.win007.com/oddslist/1730408.htm	,2019.06.30	,美洲杯	,乌拉圭	,秘鲁	,1.59	,3.05	,5.00	,1.44	,3.35	,6.00	,1.57	,3.75	,6.10	,1.65	,3.60	,5.90	,0	,1	,半球/一球	,1.06	,0.84	,1	,1	,0-0	
http://bf.win007.com/football/Over_20190629.htm	,http://op1.win007.com/oddslist/1656665.htm	,2019.06.30	,美职业	,亚特兰大联	,蒙特利尔冲击	,1.42	,3.80	,5.20	,1.39	,3.85	,5.55	,1.50	,3.95	,5.25	,1.53	,4.00	,5.80	,0	,1	,一球	,0.99	,0.91	,3	,3	,2-1	
http://bf.win007.com/football/Over_20190629.htm	,http://op1.win007.com/oddslist/1731340.htm	,2019.06.30	,美金杯	,墨西哥	,哥斯达黎加	,1.38	,3.75	,6.00	,1.34	,3.85	,6.50	,1.41	,4.30	,8.00	,1.40	,4.30	,8.50	,0	,1	,一球	,1.11	,0.78	,1	,3	,1-1	
http://bf.win007.com/football/Over_20190629.htm	,http://op1.win007.com/oddslist/1656660.htm	,2019.06.30	,美职业	,西雅图音速	,温哥华白帽	,1.48	,3.75	,4.60	,1.61	,3.55	,3.90	,1.50	,4.00	,5.75	,1.80	,3.65	,3.95	,1	,0	,半球	,0.93	,0.96	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190628.htm	,http://op1.win007.com/oddslist/1702559.htm	,2019.06.29	,非洲杯	,南非	,纳米比亚	,1.57	,2.95	,5.45	,1.50	,3.35	,5.20	,1.50	,3.60	,6.50	,1.70	,3.55	,5.10	,0	,1	,半球/一球	,0.87	,0.95	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190626.htm	,http://op1.win007.com/oddslist/1714821.htm	,2019.06.26	,亚冠杯	,全北现代	,上海海港	,1.56	,3.55	,4.25	,1.45	,3.76	,4.90	,1.65	,3.60	,5.00	,1.63	,3.90	,4.80	,0	,0	,半球/一球	,0.83	,1.05	,1	,3	,1-1	
http://bf.win007.com/football/Over_20190626.htm	,http://op1.win007.com/oddslist/1702546.htm	,2019.06.26	,非洲杯	,尼日利亚	,几内亚	,1.70	,2.80	,4.70	,1.75	,2.75	,4.45	,1.65	,3.45	,4.75	,2.05	,3.05	,4.00	,0	,0	,半球	,1.05	,0.77	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190626.htm	,http://op1.win007.com/oddslist/1729596.htm	,2019.06.27	,美金杯	,美国	,巴拿马	,1.41	,3.65	,5.70	,1.31	,3.95	,7.00	,1.50	,4.10	,6.60	,1.57	,4.05	,5.60	,0	,0	,一球	,1.01	,0.87	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190625.htm	,http://op1.win007.com/oddslist/1702568.htm	,2019.06.26	,非洲杯	,喀麦隆	,几内亚比绍	,1.48	,3.10	,6.20	,1.32	,3.60	,8.05	,1.37	,4.05	,7.70	,1.48	,3.80	,7.90	,0	,1	,一球	,0.87	,0.95	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190624.htm	,http://op1.win007.com/oddslist/1726336.htm	,2019.06.24	,女世界杯	,西班牙女足	,美国女足	,6.50	,3.80	,1.35	,9.00	,4.50	,1.21	,6.70	,4.40	,1.42	,7.50	,4.30	,1.40	,0	,0	,受让一球	,1.03	,0.79	,0	,0	,1-2	
http://bf.win007.com/football/Over_20190624.htm	,http://op1.win007.com/oddslist/1702562.htm	,2019.06.25	,非洲杯	,突尼斯	,安哥拉	,1.62	,3.00	,4.80	,1.54	,3.20	,5.05	,1.60	,3.45	,5.10	,1.80	,3.40	,4.75	,0	,0	,半球	,0.81	,1.01	,1	,3	,1-1	
http://bf.win007.com/football/Over_20190624.htm	,http://op1.win007.com/oddslist/1716327.htm	,2019.06.25	,美金杯	,海地	,哥斯达黎加	,5.30	,3.50	,1.46	,6.00	,3.73	,1.38	,11.00	,5.30	,1.27	,5.70	,3.75	,1.60	,0	,0	,受让半球/一球	,0.94	,0.94	,3	,0	,2-1	
http://bf.win007.com/football/Over_20190623.htm	,http://op1.win007.com/oddslist/1662635.htm	,2019.06.23	,韩K联	,全北现代	,水原三星	,1.58	,3.55	,4.10	,1.58	,3.55	,4.10	,1.60	,3.80	,4.75	,1.75	,3.60	,3.95	,1	,0	,半球	,0.84	,1.05	,1	,3	,1-1	
http://bf.win007.com/football/Over_20190623.htm	,http://op1.win007.com/oddslist/1661247.htm	,2019.06.24	,美洲杯	,哥伦比亚	,巴拉圭	,2.08	,3.00	,2.90	,2.26	,3.10	,2.54	,1.63	,3.75	,5.40	,2.30	,3.20	,3.15	,0	,0	,平手/半球	,0.98	,0.92	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190622.htm	,http://op1.win007.com/oddslist/1662277.htm	,2019.06.22	,日职乙	,柏太阳神	,千叶市原	,1.60	,3.40	,4.20	,1.47	,3.55	,5.10	,1.60	,3.55	,5.00	,1.55	,3.70	,5.50	,0	,1	,一球	,1.06	,0.84	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190622.htm	,http://op1.win007.com/oddslist/1702544.htm	,2019.06.23	,非洲杯	,尼日利亚	,布隆迪	,1.27	,3.70	,10.00	,1.19	,4.25	,12.00	,1.22	,5.40	,11.00	,1.48	,4.00	,7.20	,0	,0	,一球	,0.80	,1.02	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190622.htm	,http://op1.win007.com/oddslist/1726836.htm	,2019.06.23	,美洲杯	,巴西	,秘鲁	,1.23	,4.40	,8.60	,1.21	,4.50	,9.00	,1.35	,4.75	,8.70	,1.35	,4.70	,9.00	,0	,1	,球半	,1.01	,0.89	,3	,3	,5-0	
http://bf.win007.com/football/Over_20190622.htm	,http://op1.win007.com/oddslist/1702545.htm	,2019.06.23	,非洲杯	,几内亚	,马达加斯加	,1.61	,2.90	,5.20	,1.48	,3.15	,6.00	,1.41	,4.05	,6.70	,1.83	,3.25	,4.85	,1	,0	,半球	,0.87	,0.95	,1	,3	,2-2	
http://bf.win007.com/football/Over_20190622.htm	,http://op1.win007.com/oddslist/1716341.htm	,2019.06.23	,美金杯	,美国	,特立尼达和多巴哥	,1.12	,5.70	,11.00	,1.11	,5.85	,11.50	,1.15	,8.20	,15.00	,1.20	,6.50	,13.00	,0	,1	,球半/两球	,0.83	,1.05	,3	,3	,6-0	
http://bf.win007.com/football/Over_20190620.htm	,http://op1.win007.com/oddslist/1716323.htm	,2019.06.20	,美金杯	,墨西哥	,加拿大	,1.17	,4.80	,10.50	,1.17	,4.80	,10.50	,1.20	,6.00	,13.00	,1.37	,4.80	,7.80	,0	,0	,一球/球半	,0.86	,1.02	,3	,3	,3-1	
http://bf.win007.com/football/Over_20190619.htm	,http://op1.win007.com/oddslist/1716402.htm	,2019.06.19	,日联杯	,名古屋鲸八	,仙台维加泰	,1.74	,3.50	,3.35	,2.13	,3.40	,2.53	,1.50	,4.10	,5.25	,2.25	,3.35	,2.75	,1	,0	,平手/半球	,1.07	,0.83	,3	,3	,2-0	
http://bf.win007.com/football/Over_20190619.htm	,http://op1.win007.com/oddslist/1661244.htm	,2019.06.20	,美洲杯	,哥伦比亚	,卡塔尔	,1.24	,4.30	,8.30	,1.17	,4.85	,10.25	,1.32	,4.80	,10.00	,1.33	,5.00	,9.00	,0	,0	,一球/球半	,0.83	,1.07	,3	,3	,1-0	
http://bf.win007.com/football/Over_20190617.htm	,http://op1.win007.com/oddslist/1648101.htm	,2019.06.18	,女世界杯	,韩国女足	,挪威女足	,5.40	,4.10	,1.37	,7.20	,4.70	,1.24	,5.50	,4.25	,1.50	,7.10	,4.45	,1.40	,1	,0	,受让一球	,0.82	,1.00	,0	,0	,1-2	
http://bf.win007.com/football/Over_20190616.htm	,http://op1.win007.com/oddslist/1661245.htm	,2019.06.17	,美洲杯	,巴拉圭	,卡塔尔	,1.59	,3.10	,4.80	,1.61	,3.15	,4.55	,1.60	,3.35	,6.00	,1.90	,3.25	,4.25	,0	,0	,半球	,0.96	,0.94	,1	,3	,2-2	
http://bf.win007.com/football/Over_20190616.htm	,http://op1.win007.com/oddslist/1661249.htm	,2019.06.17	,美洲杯	,乌拉圭	,厄瓜多尔	,1.57	,3.20	,4.80	,1.54	,3.25	,4.95	,1.55	,3.25	,6.50	,1.83	,3.20	,4.95	,0	,0	,半球	,0.87	,1.03	,3	,3	,4-0	
