当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20200123.htm	,http://op1.win007.com/oddslist/1828212.htm	,2020.01.24	,英足总杯	,特兰米尔	,沃特福德	,5.50	,4.05	,1.40	,5.75	,4.25	,1.36	,6.20	,4.15	,1.50	,3.65	,3.65	,1.95	,0	,1	,平手	,1.05	,0.85	,1	,3	,1-1	
http://bf.win007.com/football/Over_20200121.htm	,http://op1.win007.com/oddslist/1831063.htm	,2020.01.22	,英锦赛	,埃克塞特城	,斯蒂文尼奇	,1.55	,3.60	,4.60	,1.50	,3.65	,4.90	,1.55	,3.65	,5.75	,1.70	,3.65	,4.25	,0	,0	,半球/一球	,0.95	,0.87	,3	,3	,3-0	
http://bf.win007.com/football/Over_20200121.htm	,http://op1.win007.com/oddslist/1721906.htm	,2020.01.22	,英超	,埃弗顿	,纽卡斯尔联	,1.40	,3.80	,6.00	,1.49	,3.45	,5.45	,1.53	,4.25	,6.30	,1.60	,4.00	,5.60	,1	,1	,一球	,0.83	,1.08	,1	,3	,2-2	
http://bf.win007.com/football/Over_20200121.htm	,http://op1.win007.com/oddslist/1721908.htm	,2020.01.22	,英超	,谢菲尔德联队	,曼彻斯特城	,7.00	,4.80	,1.26	,6.45	,4.55	,1.30	,8.00	,5.10	,1.37	,6.80	,4.60	,1.45	,1	,0	,受让一球/球半	,0.95	,0.95	,0	,0	,0-1	
http://bf.win007.com/football/Over_20200121.htm	,http://op1.win007.com/oddslist/1830320.htm	,2020.01.22	,西杯	,塞维利亚	,莱万特	,1.28	,4.60	,7.00	,1.25	,4.80	,7.35	,1.35	,4.90	,7.75	,1.37	,5.00	,8.00	,1	,1	,球半	,0.89	,1.01	,3	,3	,3-1	
http://bf.win007.com/football/Over_20200120.htm	,http://op1.win007.com/oddslist/1763597.htm	,2020.01.21	,意甲	,亚特兰大	,史帕尔	,1.12	,6.25	,11.00	,1.11	,6.40	,11.50	,1.22	,6.70	,12.50	,1.20	,7.00	,13.50	,0	,0	,两球	,0.89	,1.02	,0	,3	,1-2	
http://bf.win007.com/football/Over_20200119.htm	,http://op1.win007.com/oddslist/1784039.htm	,2020.01.19	,澳洲甲	,西部联	,中部海岸海员	,1.74	,3.55	,3.50	,2.03	,3.35	,2.83	,1.57	,4.00	,4.75	,2.15	,3.35	,3.00	,1	,0	,平手/半球	,0.86	,1.04	,3	,3	,3-0	
http://bf.win007.com/football/Over_20200119.htm	,http://op1.win007.com/oddslist/1763602.htm	,2020.01.19	,意甲	,AC米兰	,乌迪内斯	,1.42	,3.75	,5.75	,1.43	,3.75	,5.60	,1.53	,4.05	,6.60	,1.65	,3.80	,5.40	,0	,0	,半球/一球	,0.80	,1.12	,3	,0	,3-2	
http://bf.win007.com/football/Over_20200119.htm	,http://op1.win007.com/oddslist/1763593.htm	,2020.01.19	,意甲	,莱切	,国际米兰	,8.25	,5.10	,1.21	,9.75	,5.55	,1.16	,8.60	,5.40	,1.33	,9.30	,5.60	,1.30	,1	,0	,受让球半/两球	,0.85	,1.06	,1	,0	,1-1	
http://bf.win007.com/football/Over_20200119.htm	,http://op1.win007.com/oddslist/1734285.htm	,2020.01.20	,德甲	,柏德博恩	,勒沃库森	,4.40	,4.20	,1.48	,4.30	,4.25	,1.48	,4.90	,4.50	,1.60	,4.80	,4.20	,1.65	,1	,0	,受让半球/一球	,1.11	,0.81	,0	,0	,1-4	
http://bf.win007.com/football/Over_20200118.htm	,http://op1.win007.com/oddslist/1830595.htm	,2020.01.18	,法国杯	,尼斯	,红星	,1.31	,4.20	,7.00	,1.27	,4.30	,8.10	,1.40	,4.35	,8.75	,1.35	,4.60	,8.25	,0	,1	,一球/球半	,1.02	,0.80	,3	,3	,2-1	
http://bf.win007.com/football/Over_20200118.htm	,http://op1.win007.com/oddslist/1763600.htm	,2020.01.18	,意甲	,拉齐奥	,桑普多利亚	,1.24	,4.80	,7.75	,1.24	,4.80	,7.75	,1.36	,5.10	,8.20	,1.40	,4.80	,7.50	,0	,1	,一球/球半	,0.87	,1.04	,3	,3	,5-1	
http://bf.win007.com/football/Over_20200118.htm	,http://op1.win007.com/oddslist/1734286.htm	,2020.01.18	,德甲	,奥格斯堡	,多特蒙德	,4.70	,4.20	,1.45	,5.30	,4.45	,1.37	,4.80	,4.35	,1.63	,4.80	,4.20	,1.65	,1	,0	,受让一球	,1.06	,0.85	,0	,3	,3-5	
http://bf.win007.com/football/Over_20200118.htm	,http://op1.win007.com/oddslist/1740719.htm	,2020.01.18	,西甲	,皇家马德里	,塞维利亚	,1.49	,3.80	,4.80	,1.46	,3.85	,5.00	,1.60	,4.35	,5.10	,1.70	,3.80	,5.00	,0	,1	,半球/一球	,0.82	,1.09	,3	,3	,2-1	
http://bf.win007.com/football/Over_20200118.htm	,http://op1.win007.com/oddslist/1721899.htm	,2020.01.19	,英超	,纽卡斯尔联	,切尔西	,5.40	,3.95	,1.42	,6.00	,4.05	,1.37	,5.50	,4.35	,1.57	,6.00	,4.10	,1.55	,1	,0	,受让一球	,0.89	,1.02	,3	,3	,1-0	
http://bf.win007.com/football/Over_20200118.htm	,http://op1.win007.com/oddslist/1734289.htm	,2020.01.19	,德甲	,RB莱比锡	,柏林联合	,1.19	,5.20	,9.00	,1.14	,5.80	,10.50	,1.30	,5.70	,9.60	,1.30	,5.50	,9.60	,0	,1	,球半/两球	,1.00	,0.91	,3	,0	,3-1	
http://bf.win007.com/football/Over_20200118.htm	,http://op1.win007.com/oddslist/1763595.htm	,2020.01.19	,意甲	,那不勒斯	,佛罗伦萨	,1.49	,3.80	,4.80	,1.49	,3.80	,4.80	,1.65	,4.05	,5.00	,1.60	,4.15	,5.40	,0	,0	,一球	,1.14	,0.78	,0	,0	,0-2	
http://bf.win007.com/football/Over_20200117.htm	,http://op1.win007.com/oddslist/1745088.htm	,2020.01.18	,葡超	,波尔图	,布拉加	,1.43	,3.80	,5.60	,1.41	,3.85	,5.70	,1.50	,4.15	,6.10	,1.65	,3.90	,4.90	,0	,1	,半球/一球	,0.86	,1.04	,0	,0	,1-2	
http://bf.win007.com/football/Over_20200117.htm	,http://op1.win007.com/oddslist/1725477.htm	,2020.01.18	,荷乙	,FC埃因霍温	,赫尔蒙德	,1.58	,3.70	,4.20	,1.55	,3.75	,4.30	,1.65	,3.90	,4.25	,1.60	,4.05	,4.35	,0	,1	,半球/一球	,0.80	,1.08	,3	,3	,2-0	
http://bf.win007.com/football/Over_20200115.htm	,http://op1.win007.com/oddslist/1825086.htm	,2020.01.16	,意杯	,尤文图斯	,乌迪内斯	,1.16	,5.30	,11.00	,1.15	,5.35	,11.40	,1.21	,6.40	,15.00	,1.25	,6.10	,11.50	,0	,1	,球半	,0.97	,0.92	,3	,3	,4-0	
