当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20200412.htm	,http://op1.win007.com/oddslist/1735156.htm	,2020.05.31	,德乙	,特雷斯登	,斯图加特	,5.95	,4.05	,1.37	,5.15	,3.85	,1.45	,7.90	,4.80	,1.37	,6.50	,4.60	,1.45	,1	,1	,受让半球/一球	,1.08	,0.82	,0	,0	,0-2	
http://bf.win007.com/football/Over_20200412.htm	,http://op1.win007.com/oddslist/1721995.htm	,2020.07.05	,英超	,切尔西	,沃特福德	,1.37	,4.00	,6.50	,1.33	,4.15	,7.05	,1.38	,4.90	,8.10	,1.45	,4.40	,7.20	,1	,1	,一球/球半	,0.88	,1.03	,3	,3	,3-0	
http://bf.win007.com/football/Over_20200412.htm	,http://op1.win007.com/oddslist/1721292.htm	,2020.06.30	,俄超	,莫斯科火车头	,苏维埃之翼	,1.34	,3.90	,7.10	,1.29	,4.15	,7.80	,1.42	,4.20	,7.20	,1.45	,4.25	,6.50	,0	,0	,一球/球半	,1.12	,0.79	,1	,0	,1-1	
http://bf.win007.com/football/Over_20200412.htm	,http://op1.win007.com/oddslist/1721294.htm	,2020.07.01	,俄超	,坦波夫斯巴达	,圣彼得堡泽尼特	,9.00	,5.00	,1.20	,9.50	,5.25	,1.18	,10.00	,5.50	,1.25	,8.90	,5.50	,1.27	,0	,0	,受让球半/两球	,0.83	,1.07	,0	,0	,1-2	
http://bf.win007.com/football/Over_20200412.htm	,http://op1.win007.com/oddslist/1721997.htm	,2020.07.05	,英超	,利物浦	,阿斯顿维拉	,1.24	,4.80	,8.50	,1.15	,5.65	,11.50	,1.30	,5.70	,9.20	,1.27	,5.80	,10.50	,0	,1	,两球	,1.04	,0.87	,3	,3	,2-0	
http://bf.win007.com/football/Over_20200405.htm	,http://op1.win007.com/oddslist/1740812.htm	,2020.06.21	,西甲	,马德里竞技	,瓦拉多利德	,1.30	,3.75	,9.50	,1.26	,4.00	,10.00	,1.30	,5.10	,11.50	,1.40	,4.30	,9.50	,0	,0	,一球/球半	,0.98	,0.91	,3	,3	,1-0	
http://bf.win007.com/football/Over_20200405.htm	,http://op1.win007.com/oddslist/1745180.htm	,2020.06.19	,葡超	,里斯本竞技	,唐迪拉	,1.32	,4.00	,7.30	,1.39	,3.75	,6.30	,1.38	,4.45	,8.70	,1.50	,4.30	,6.00	,0	,0	,一球	,1.08	,0.82	,3	,3	,2-0	
http://bf.win007.com/football/Over_20200405.htm	,http://op1.win007.com/oddslist/1745173.htm	,2020.06.18	,葡超	,里奥阿维	,本菲卡	,4.70	,3.40	,1.57	,4.70	,3.40	,1.57	,6.10	,4.05	,1.53	,4.80	,3.50	,1.75	,0	,0	,受让半球/一球	,0.86	,1.04	,0	,3	,1-2	
http://bf.win007.com/football/Over_20200404.htm	,http://op1.win007.com/oddslist/1784085.htm	,2020.08.03	,澳洲甲	,墨尔本胜利	,中部海岸海员	,1.86	,3.65	,3.10	,1.90	,3.50	,3.10	,1.60	,3.85	,4.70	,2.10	,3.35	,3.20	,0	,0	,平手/半球	,0.85	,1.05	,0	,3	,2-3	
http://bf.win007.com/football/Over_20200404.htm	,http://op1.win007.com/oddslist/1734377.htm	,2020.05.28	,德甲	,RB莱比锡	,柏林赫塔	,1.26	,4.90	,7.00	,1.17	,5.60	,9.00	,1.35	,5.50	,7.70	,1.40	,5.00	,7.20	,1	,1	,球半	,0.87	,1.04	,1	,0	,2-2	
http://bf.win007.com/football/Over_20200404.htm	,http://op1.win007.com/oddslist/1728024.htm	,2020.07.04	,英冠	,布伦特福德	,维冈竞技	,1.45	,3.75	,5.60	,1.38	,3.95	,6.40	,1.50	,4.10	,6.40	,1.50	,4.10	,6.60	,0	,1	,一球	,0.80	,1.11	,3	,3	,3-0	
