当日链接,比赛详情链接,日期,联赛名,主队,客队,竞彩主胜初赔,竞彩平局初赔,竞彩客胜初赔,竞彩主胜终赔,竞彩平局终赔,竞彩客胜终赔,inter主胜初赔,inter平局初赔,inter客胜初赔,inter主胜终赔,inter平局终赔,inter客胜终赔,主胜是否有凯利≥1,客胜是否有凯利≥1,Crown终盘让球,Crown终盘让球主赔,Crown终盘让球客赔,赛果,首先进球球队,比分
http://bf.win007.com/football/Over_20190131.htm	,http://op1.win007.com/oddslist/1659315.htm	,2019.02.01	,西杯	,赫罗纳	,皇家马德里	,4.25	,3.90	,1.57	,4.25	,3.90	,1.57	,4.70	,4.30	,1.65	,4.20	,4.10	,1.75	,1	,1	,受让一球	,0.84	,1.06	,0	,0	,1-3	
http://bf.win007.com/football/Over_20190131.htm	,http://op1.win007.com/oddslist/1653541.htm	,2019.02.01	,巴圣锦标	,巴甘蒂诺	,桑托斯	,5.00	,3.40	,1.58	,5.00	,3.40	,1.58	,5.25	,3.45	,1.60	,7.25	,3.80	,1.45	,1	,0	,受让一球	,1.03	,0.85	,0	,0	,1-4	
http://bf.win007.com/football/Over_20190130.htm	,http://op1.win007.com/oddslist/1576250.htm	,2019.01.31	,葡超	,塞图巴尔	,里斯本竞技	,5.25	,3.70	,1.50	,5.10	,3.70	,1.51	,7.20	,4.35	,1.41	,4.55	,3.45	,1.75	,0	,1	,受让半球/一球	,0.83	,1.07	,1	,3	,1-1	
http://bf.win007.com/football/Over_20190130.htm	,http://op1.win007.com/oddslist/1552381.htm	,2019.01.31	,英超	,利物浦	,莱切斯特城	,1.13	,6.20	,12.00	,1.14	,6.10	,11.30	,1.22	,6.40	,12.50	,1.25	,6.10	,11.00	,0	,1	,球半/两球	,0.93	,0.98	,1	,3	,1-1	
http://bf.win007.com/football/Over_20190130.htm	,http://op1.win007.com/oddslist/1552382.htm	,2019.01.31	,英超	,托特纳姆热刺	,沃特福德	,1.48	,3.90	,5.10	,1.48	,3.90	,5.10	,1.63	,4.00	,5.30	,1.65	,3.90	,5.20	,0	,1	,一球	,0.99	,0.92	,3	,0	,2-1	
http://bf.win007.com/football/Over_20190130.htm	,http://op1.win007.com/oddslist/1659313.htm	,2019.01.31	,西杯	,巴塞罗那	,塞维利亚	,1.22	,5.40	,8.00	,1.14	,6.05	,11.50	,1.25	,6.10	,12.00	,1.22	,6.50	,13.00	,0	,1	,两球/两球半	,0.97	,0.93	,3	,3	,6-1	
http://bf.win007.com/football/Over_20190130.htm	,http://op1.win007.com/oddslist/1576245.htm	,2019.01.31	,葡超	,波尔图	,比兰尼塞斯	,1.12	,6.25	,13.00	,1.12	,6.25	,13.00	,1.17	,6.90	,14.00	,1.17	,6.70	,14.50	,0	,1	,两球	,0.90	,1.00	,3	,3	,3-0	
http://bf.win007.com/football/Over_20190129.htm	,http://op1.win007.com/oddslist/1652506.htm	,2019.01.30	,墨西哥杯	,帕丘卡	,亚特兰特	,1.37	,4.30	,6.00	,1.37	,4.30	,6.00	,1.35	,4.55	,7.00	,1.35	,4.60	,6.75	,0	,0	,一球/球半	,1.00	,0.88	,0	,找不到首先进球方	,0-1	
http://bf.win007.com/football/Over_20190127.htm	,http://op1.win007.com/oddslist/1583389.htm	,2019.01.27	,西甲	,赫罗纳	,巴塞罗那	,8.10	,5.00	,1.24	,9.00	,5.40	,1.20	,8.20	,5.30	,1.35	,8.80	,5.30	,1.33	,1	,0	,受让球半	,0.96	,0.95	,0	,0	,0-2	
http://bf.win007.com/football/Over_20190127.htm	,http://op1.win007.com/oddslist/1583393.htm	,2019.01.28	,西甲	,皇家社会	,韦斯卡	,1.49	,3.70	,5.35	,1.41	,3.95	,6.00	,1.63	,3.90	,5.60	,1.57	,3.90	,6.10	,1	,0	,一球	,1.11	,0.81	,1	,1	,0-0	
