当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20210128.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1895016	,2021.01.29	,德乙	,圣保利	,波鸿	,受让平手/半球	,受让平手/半球	,0.86/1.04	,2.5	,2.5/3	,0.98/0.90	,5.5	,0.83/1.04	,4	,5	,0	,0	
http://bf.win007.com/football/Over_20210128.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1921616	,2021.01.29	,瑞士超	,锡昂	,巴塞尔	,受让平手/半球	,受让半球	,1.13/0.78	,2.5	,2.5/3	,0.80/1.07	,3.5/4	,1.03/0.83	,2	,5	,3	,1	
http://bf.win007.com/football/Over_20210127.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1895013	,2021.01.28	,德乙	,卡尔斯鲁厄	,汉诺威96	,平手/半球	,平手	,1.05/0.85	,2.5	,2.5/3	,0.82/1.06	,1/1.5	,0.92/0.95	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20210126.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1903985	,2021.01.27	,英超	,纽卡斯尔联	,利兹联	,受让平手/半球	,受让半球	,1.06/0.84	,2.5/3	,3	,1.05/0.85	,2.5	,0.91/0.97	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20210126.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1967943	,2021.01.27	,西杯	,皇家贝蒂斯	,皇家社会	,平手	,受让半球	,0.88/1.02	,2.5	,2.5/3	,0.99/0.88	,2.5	,1.06/0.80	,1	,2	,1	,0	
http://bf.win007.com/football/Over_20210126.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1903984	,2021.01.27	,英超	,南安普敦	,阿森纳	,受让平手/半球	,受让半球	,0.83/1.07	,2.5	,2.5/3	,1.06/0.84	,4.5	,1.03/0.85	,3	,4	,0	,0	
http://bf.win007.com/football/Over_20210125.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950506	,2021.01.26	,智利甲	,智利天主大学	,帕莱斯蒂诺	,平手/半球	,平手	,0.90/0.98	,2.5	,2.5/3	,0.95/0.91	,3.5	,0.89/0.97	,2	,4	,0	,0	
http://bf.win007.com/football/Over_20210124.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1895007	,2021.01.24	,德乙	,圣保利	,雷根斯堡	,平手	,平手/半球	,1.06/0.84	,2.5	,2.5/3	,0.92/0.96	,2.5	,0.99/0.88	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20210124.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1910763	,2021.01.24	,土超	,代尼兹利体育	,卡拉古拉克	,平手	,受让平手/半球	,0.78/1.13	,2.5	,2.5/3	,0.92/0.94	,2.5	,0.80/1.06	,1	,3	,2	,1	
http://bf.win007.com/football/Over_20210124.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1910765	,2021.01.24	,土超	,加辛塔BB	,哈塔斯堡	,平手/半球	,平手	,0.80/1.11	,2.5	,2.5/3	,1.08/0.78	,2/2.5	,0.87/0.99	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20210123.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1911138	,2021.01.23	,土甲	,埃斯基谢希尔体育	,奥斯曼里士邦	,受让平手/半球	,受让半球	,0.81/1.01	,2.5	,2.5/3	,1.05/0.75	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20210121.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1858878	,2021.01.22	,巴西甲	,弗拉门戈	,帕尔梅拉斯	,平手/半球	,半球	,1.06/0.84	,2.5	,2.5/3	,1.07/0.81	,2/2.5	,0.93/0.94	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20210120.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1955512	,2021.01.20	,澳洲甲	,新城堡联队	,布里斯班狮吼	,平手/半球	,平手	,0.96/0.93	,2.5	,2.5/3	,1.08/0.80	,3/3.5	,0.81/1.06	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20210120.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1910757	,2021.01.20	,土超	,里泽斯堡	,加辛塔BB	,平手	,受让平手/半球	,0.90/0.99	,2.5	,2.5/3	,1.02/0.84	,2.5	,1.01/0.85	,1	,3	,1	,1	
http://bf.win007.com/football/Over_20210120.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1965438	,2021.01.21	,葡联杯	,布拉加	,本菲卡	,受让平手/半球	,平手	,0.98/0.90	,2.5/3	,3	,0.96/0.90	,3.5	,0.94/0.92	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20210118.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950571	,2021.01.19	,智利甲	,奥达斯	,尤尼昂	,平手	,受让半球	,0.80/1.08	,2.5/3	,3	,0.96/0.90	,2.5	,0.85/1.01	,1	,4	,2	,1	
http://bf.win007.com/football/Over_20210117.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1883972	,2021.01.17	,荷甲	,瓦尔韦克	,威廉二世	,平手	,受让平手/半球	,0.99/0.90	,2.5/3	,3	,0.92/0.96	,2.5/3	,0.97/0.90	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20210117.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894997	,2021.01.17	,德乙	,基尔高士丁	,卡尔斯鲁厄	,平手/半球	,平手/半球	,0.92/0.97	,2.5	,2.5/3	,0.97/0.91	,3.5	,0.94/0.93	,2	,5	,2	,1	
http://bf.win007.com/football/Over_20210117.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890210	,2021.01.18	,比甲	,圣图尔登	,奥德赫维里	,平手/半球	,半球	,0.96/0.93	,2.5/3	,3	,0.99/0.88	,4.5/5	,0.80/1.06	,3	,4	,0	,0	
http://bf.win007.com/football/Over_20210116.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905725	,2021.01.16	,英甲	,普利茅斯	,克鲁	,受让平手/半球	,受让平手/半球	,0.96/0.92	,2.5/3	,3	,0.88/0.98	,2.5/3	,1.05/0.81	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20210116.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890211	,2021.01.17	,比甲	,沙勒罗瓦	,梅赫伦	,平手/半球	,平手	,1.02/0.88	,2.5	,2.5/3	,1.01/0.86	,1.5	,1.06/0.80	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20210115.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1964093	,2021.01.15	,印度超	,东孟加拉	,可拉拉	,平手	,受让平手/半球	,0.85/0.97	,2.5	,2.5/3	,0.98/0.82	,1/1.5	,0.75/1.05	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20210115.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1915443	,2021.01.16	,意甲	,拉齐奥	,罗马	,受让平手/半球	,受让平手/半球	,0.79/1.12	,2.5/3	,3	,1.00/0.90	,3.5/4	,1.07/0.81	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20210115.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950566	,2021.01.16	,智利甲	,塞雷那	,尤尼昂	,受让平手/半球	,平手	,0.83/1.05	,2.5	,2.5/3	,1.06/0.80	,2.5	,0.87/0.99	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20210114.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950568	,2021.01.15	,智利甲	,智利大学	,帕莱斯蒂诺	,受让平手/半球	,受让半球	,0.81/1.07	,2.5	,2.5/3	,1.01/0.85	,3/3.5	,0.90/0.96	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20210113.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1963051	,2021.01.14	,英锦赛	,特兰米尔	,李斯特城U21	,平手/半球	,半球	,1.00/0.82	,2.5/3	,3	,1.06/0.80	,5.5	,0.85/1.01	,4	,6	,0	,0	
http://bf.win007.com/football/Over_20210113.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905102	,2021.01.14	,英乙	,奥德汉姆	,曼斯菲特	,受让平手/半球	,受让平手/半球	,0.82/1.06	,2.5	,2.5/3	,0.93/0.93	,4.5	,0.85/1.01	,3	,5	,1	,1	
http://bf.win007.com/football/Over_20210112.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1963045	,2021.01.13	,英锦赛	,布里斯托流浪	,AFC温布尔登	,平手/半球	,平手	,0.90/0.92	,2.5	,2.5/3	,1.00/0.80	,1/1.5	,1.08/0.78	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20210111.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1911091	,2021.01.11	,土甲	,阿卡沙	,艾丹亚斯普	,平手/半球	,受让一球/球半	,0.76/1.06	,2.5	,2.5/3	,0.97/0.83	,1.5	,0.96/0.86	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20210111.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1915435	,2021.01.12	,意甲	,斯佩齐亚	,桑普多利亚	,受让平手/半球	,受让平手/半球	,0.90/1.00	,2.5	,2.5/3	,0.95/0.95	,3/3.5	,0.78/1.11	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20210111.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950558	,2021.01.12	,智利甲	,圣地亚哥漫游者	,科布雷索	,平手/半球	,半球	,0.94/0.94	,2.5	,2.5/3	,0.86/1.00	,1/1.5	,0.88/0.98	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20210111.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950553	,2021.01.12	,智利甲	,奥达斯	,华奇巴托	,平手/半球	,平手	,0.90/0.98	,2.5	,2.5/3	,0.89/0.97	,1/1.5	,0.87/0.99	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20210110.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894987	,2021.01.10	,德乙	,雷根斯堡	,波鸿	,平手	,受让平手/半球	,0.92/0.97	,2.5	,2.5/3	,0.93/0.95	,1.5	,1.07/0.80	,0	,1	,1	,0	
http://bf.win007.com/football/Over_20210110.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890304	,2021.01.10	,比甲	,梅赫伦	,安特卫普	,平手	,平手	,0.85/1.05	,2.5/3	,3	,1.05/0.82	,1.5	,0.91/0.95	,0	,3	,0	,0	
http://bf.win007.com/football/Over_20210110.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894677	,2021.01.10	,德甲	,奥格斯堡	,斯图加特	,受让平手/半球	,受让半球	,1.04/0.86	,2.5/3	,3	,1.07/0.83	,3.5/4	,0.81/1.07	,2	,5	,1	,1	
http://bf.win007.com/football/Over_20210109.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894985	,2021.01.09	,德乙	,纽伦堡	,汉堡	,受让平手/半球	,受让平手/半球	,1.05/0.85	,2.5	,2.5/3	,0.87/1.01	,3.5	,0.98/0.89	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20210109.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894989	,2021.01.09	,德乙	,圣保利	,基尔高士丁	,受让平手/半球	,受让半球/一球	,0.84/1.06	,2.5/3	,3	,1.05/0.83	,1.5	,0.81/1.06	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20210109.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1910737	,2021.01.09	,土超	,开塞利体育	,马拉蒂亚体育	,受让平手/半球	,受让平手/半球	,0.86/1.04	,2.5	,2.5/3	,0.96/0.90	,2.5	,0.85/1.01	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20210109.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894682	,2021.01.10	,德甲	,RB莱比锡	,多特蒙德	,平手/半球	,平手	,0.88/1.02	,2.5/3	,3	,1.04/0.86	,1/1.5	,0.82/1.06	,0	,4	,2	,2	
http://bf.win007.com/football/Over_20210109.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890302	,2021.01.10	,比甲	,色格拉布鲁日	,欧本	,平手	,平手	,1.07/0.83	,2.5	,2.5/3	,0.99/0.88	,1.5	,1.06/0.80	,0	,3	,1	,0	
http://bf.win007.com/football/Over_20210109.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1962222	,2021.01.10	,墨西联	,阿特拿斯	,蒙特瑞	,受让平手/半球	,受让半球	,0.91/0.98	,2.5	,2.5/3	,1.00/0.86	,3.5	,1.01/0.85	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20210108.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894984	,2021.01.09	,德乙	,卡尔斯鲁厄	,菲尔特	,平手	,受让平手/半球	,0.82/1.08	,2.5/3	,3	,1.06/0.82	,5.5	,0.90/0.97	,4	,5	,1	,1	
http://bf.win007.com/football/Over_20210107.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1952117	,2021.01.07	,印度超	,可拉拉	,奥迪萨	,平手/半球	,平手/半球	,0.94/0.88	,2.5	,2.5/3	,0.98/0.82	,4.5	,0.92/0.92	,3	,6	,1	,0	
http://bf.win007.com/football/Over_20210107.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1962472	,2021.01.07	,卡塔尔联	,阿尔赖扬	,加拉法	,平手	,平手	,1.01/0.87	,2.5	,2.5/3	,0.88/0.98	,4.5	,1.02/0.84	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20210106.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1915421	,2021.01.06	,意甲	,卡利亚里	,贝内文托	,平手/半球	,平手	,1.03/0.87	,2.5/3	,3	,1.03/0.87	,4.5	,0.93/0.95	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20210106.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894963	,2021.01.07	,德乙	,维尔茨堡踢球者	,圣保利	,受让平手/半球	,平手	,1.08/0.82	,2.5/3	,3	,0.97/0.91	,2.5/3	,1.05/0.82	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20210106.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1877380	,2021.01.07	,法甲	,布雷斯特	,尼斯	,平手	,平手	,0.80/1.11	,2.5	,2.5/3	,0.95/0.93	,3.5	,0.98/0.89	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20210105.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1877770	,2021.01.06	,法乙	,图卢兹	,巴黎足球会	,平手/半球	,平手/半球	,1.02/0.86	,2.5	,2.5/3	,1.00/0.86	,1/1.5	,1.06/0.80	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20210104.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1962615	,2021.01.04	,科王杯	,阿尔塔达孟	,阿尔杰拉	,受让平手/半球	,受让平手/半球	,0.84/0.98	,2.5	,2.5/3	,1.00/0.80	,2	,0	,0	
http://bf.win007.com/football/Over_20210104.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950535	,2021.01.05	,智利甲	,奥达斯	,西班牙联合	,平手	,平手	,0.92/0.96	,2.5/3	,3	,1.08/0.78	,2.5	,0.90/0.96	,1	,4	,1	,1	
http://bf.win007.com/football/Over_20210102.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894974	,2021.01.02	,德乙	,波鸿	,达姆斯塔特	,平手/半球	,平手/半球	,0.98/0.91	,2.5/3	,3	,1.02/0.86	,1.5	,0.95/0.92	,0	,3	,3	,2	
http://bf.win007.com/football/Over_20210102.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905696	,2021.01.02	,英甲	,普利茅斯	,吉林汉姆	,平手/半球	,半球	,0.95/0.93	,2.5	,2.5/3	,0.80/1.06	,2.5	,0.89/0.97	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20210102.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905084	,2021.01.02	,英乙	,博尔顿	,克劳利	,平手	,平手	,0.85/1.03	,2.5	,2.5/3	,1.02/0.84	,1/1.5	,0.83/1.03	,0	,1	,0	,0	
