当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20201220.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873345	,2020.12.20	,日职乙	,东京绿茵	,水户蜀葵	,平手/半球	,平手/半球	,1.09/0.79	,2.5	,2.5/3	,0.99/0.89	,1.5	,0.86/1.00	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201220.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894971	,2020.12.20	,德乙	,圣保利	,杜塞尔多夫	,平手	,受让平手/半球	,0.78/1.13	,2.5	,2.5/3	,0.88/1.00	,2.5	,0.94/0.93	,1	,3	,1	,1	
http://bf.win007.com/football/Over_20201220.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890187	,2020.12.20	,比甲	,奥德赫维里	,梅赫伦	,平手	,受让半球	,0.93/0.96	,2.5/3	,3	,0.86/1.01	,3.5/4	,0.92/0.94	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20201220.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1888112	,2020.12.21	,波兰超	,乔治罗尼亚	,萨比利斯	,平手	,受让平手/半球	,0.85/1.05	,2.5	,2.5/3	,0.89/0.97	,1/1.5	,0.75/1.12	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201220.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950516	,2020.12.21	,智利甲	,安托法加斯塔	,圣地亚哥漫游者	,平手/半球	,平手	,1.03/0.85	,2.5/3	,3	,0.99/0.87	,3.5	,0.93/0.93	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872615	,2020.12.19	,日职联	,浦和红钻	,札幌冈萨多	,平手	,受让平手/半球	,0.92/0.97	,2.5/3	,3	,0.92/0.96	,1.5	,0.84/1.03	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1910689	,2020.12.19	,土超	,马拉蒂亚体育	,卡斯帕萨	,平手/半球	,平手	,0.83/1.07	,2.5	,2.5/3	,0.94/0.92	,2.5	,0.90/0.96	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880261	,2020.12.19	,匈甲	,MTK匈格利亚	,保克什	,平手	,平手	,0.97/0.87	,2.5/3	,3	,1.02/0.80	,1.5	,0.82/1.00	,0	,4	,3	,2	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1906248	,2020.12.19	,英冠	,韦康比流浪者	,女王公园巡游者	,受让平手/半球	,受让半球	,0.89/1.01	,2.5	,2.5/3	,0.91/0.96	,2.5	,0.94/0.92	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905048	,2020.12.19	,英乙	,莱顿东方	,克劳利	,平手/半球	,平手	,0.83/1.05	,2.5	,2.5/3	,1.03/0.83	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905049	,2020.12.19	,英乙	,科切斯特联	,莫雷坎比	,平手	,受让平手/半球	,0.81/1.07	,2.5	,2.5/3	,1.00/0.86	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1887551	,2020.12.19	,苏冠	,摩顿	,南部女王	,平手/半球	,平手/半球	,0.94/0.90	,2.5	,2.5/3	,0.89/0.93	,2/2.5	,0.84/0.98	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890182	,2020.12.20	,比甲	,威尔郡	,圣图尔登	,平手/半球	,平手	,1.00/0.89	,2.5/3	,3	,1.06/0.81	,1.5	,1.00/0.86	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20201219.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1833685	,2020.12.20	,玻利甲	,布鲁明	,帕瑞	,受让平手/半球	,平手	,0.96/0.88	,2.5/3	,3	,0.89/0.93	,1.5/2	,1.04/0.78	,0	,1	,1	,1	
http://bf.win007.com/football/Over_20201218.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1843258	,2020.12.18	,泰超	,素可泰	,春武里	,平手/半球	,平手/半球	,1.17/0.67	,2.5/3	,3	,0.95/0.85	,3	,1	,0	
http://bf.win007.com/football/Over_20201218.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894969	,2020.12.19	,德乙	,雷根斯堡	,汉诺威96	,平手	,受让平手/半球	,0.89/1.01	,2.5	,2.5/3	,1.02/0.86	,1.5	,1.03/0.84	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20201218.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1884846	,2020.12.19	,荷乙	,布雷达	,福伦丹	,平手	,平手	,0.95/0.93	,2.5/3	,3	,0.91/0.95	,1.5/2	,0.88/0.98	,0	,3	,1	,0	
http://bf.win007.com/football/Over_20201217.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894955	,2020.12.18	,德乙	,奥厄	,卡尔斯鲁厄	,受让平手/半球	,受让平手/半球	,0.94/0.95	,2.5	,2.5/3	,1.08/0.80	,3.5	,0.93/0.94	,2	,5	,1	,1	
http://bf.win007.com/football/Over_20201216.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873336	,2020.12.16	,日职乙	,北九州向日葵	,山形山神	,受让平手/半球	,受让平手/半球	,0.97/0.92	,2.5	,2.5/3	,0.90/0.98	,3.5/4	,0.80/1.07	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20201216.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894961	,2020.12.17	,德乙	,基尔高士丁	,纽伦堡	,平手/半球	,平手/半球	,0.85/1.05	,2.5	,2.5/3	,0.87/1.01	,1/1.5	,0.91/0.96	,0	,1	,1	,0	
http://bf.win007.com/football/Over_20201216.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1903918	,2020.12.17	,英超	,阿森纳	,南安普敦	,平手/半球	,平手/半球	,0.86/1.04	,2.5	,2.5/3	,1.02/0.88	,2.5	,0.89/0.99	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20201216.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1950513	,2020.12.17	,智利甲	,维尼亚德马埃弗顿	,西班牙联合	,平手/半球	,半球	,0.96/0.92	,2.5	,2.5/3	,0.96/0.90	,4.5/5	,1.03/0.83	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20201216.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1934118	,2020.12.17	,厄瓜甲	,德芬	,利加大学	,受让平手/半球	,受让平手/半球	,1.02/0.80	,2.5	,2.5/3	,0.88/0.92	,1.5	,0.95/0.87	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20201216.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894963	,2021.01.07	,德乙	,维尔茨堡踢球者	,圣保利	,受让平手/半球	,平手	,1.08/0.82	,2.5/3	,3	,0.97/0.91	,2.5/3	,1.05/0.82	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20201215.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894959	,2020.12.16	,德乙	,汉诺威96	,波鸿	,平手/半球	,平手	,0.84/1.06	,2.5	,2.5/3	,1.01/0.87	,2.5	,0.77/1.11	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20201215.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1922048	,2020.12.16	,意乙	,萨勒尼塔纳	,莱切	,受让平手/半球	,受让半球	,0.98/0.91	,2.5	,2.5/3	,0.91/0.96	,2.5	,0.90/0.96	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20201215.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1856317	,2020.12.16	,美冠杯	,CD奥林匹亚	,蒙特利尔冲击	,平手	,平手/半球	,0.92/0.90	,2.5	,2.5/3	,0.85/0.95	,1.5	,1.03/0.83	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201213.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1910673	,2020.12.13	,土超	,埃祖姆BB	,根克勒比利吉	,平手/半球	,平手/半球	,0.88/1.02	,2.5	,2.5/3	,0.95/0.91	,1.5	,1.03/0.83	,0	,2	,2	,2	
http://bf.win007.com/football/Over_20201213.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873505	,2020.12.13	,挪甲	,诺霍斯	,KFUM奥斯陆	,平手/半球	,半球	,0.85/1.03	,2.5/3	,3	,0.77/1.09	,3.5/4	,0.88/0.98	,2	,8	,4	,4	
http://bf.win007.com/football/Over_20201213.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1921590	,2020.12.13	,瑞士超	,洛桑	,圣加仑	,平手/半球	,平手	,0.98/0.91	,2.5/3	,3	,0.83/1.04	,1.5/2	,0.86/1.00	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201213.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1910670	,2020.12.13	,土超	,阿兰亚斯堡	,贝西克塔斯	,平手	,平手	,1.09/0.81	,2.5	,2.5/3	,0.88/0.98	,2.5	,0.95/0.91	,1	,3	,2	,1	
http://bf.win007.com/football/Over_20201213.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1932712	,2020.12.14	,挪超	,桑德菲杰	,奥德格伦兰	,受让平手/半球	,受让半球	,1.03/0.87	,2.5	,2.5/3	,0.93/0.95	,1/1.5	,0.84/1.03	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20201213.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1934108	,2020.12.14	,厄瓜甲	,奥卡斯	,瓜亚基尔	,受让平手/半球	,受让平手/半球	,0.90/0.92	,2.5/3	,3	,0.90/0.90	,2.5/3	,1.02/0.80	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20201212.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872597	,2020.12.12	,日职联	,大阪樱花	,柏太阳神	,平手	,半球	,1.02/0.88	,2.5	,2.5/3	,1.04/0.84	,1.5	,1.07/0.80	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20201212.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894948	,2020.12.12	,德乙	,达姆斯塔特	,汉堡	,受让平手/半球	,受让半球	,0.87/1.03	,2.5/3	,3	,0.95/0.93	,1.5	,0.97/0.90	,0	,3	,2	,1	
http://bf.win007.com/football/Over_20201212.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1906226	,2020.12.12	,英冠	,布莱克本	,诺维奇	,平手	,平手	,0.82/1.08	,2.5/3	,3	,1.01/0.86	,2.5/3	,1.01/0.85	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20201211.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894946	,2020.12.12	,德乙	,波鸿	,柏德博恩	,平手/半球	,平手/半球	,0.95/0.94	,2.5/3	,3	,1.04/0.84	,1.5	,0.84/1.03	,0	,3	,0	,0	
http://bf.win007.com/football/Over_20201211.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894953	,2020.12.12	,德乙	,桑德豪森	,菲尔特	,受让平手/半球	,受让平手/半球	,0.94/0.95	,2.5	,2.5/3	,0.87/1.01	,3.5	,1.04/0.83	,2	,3	,1	,1	
http://bf.win007.com/football/Over_20201211.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880246	,2020.12.12	,匈甲	,乌比斯迪	,普斯卡斯学院	,受让平手/半球	,受让平手/半球	,0.94/0.90	,2.5	,2.5/3	,0.99/0.83	,1.5	,0.97/0.85	,0	,3	,0	,0	
http://bf.win007.com/football/Over_20201211.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890171	,2020.12.12	,比甲	,安德莱赫特	,亨克	,平手	,平手	,0.83/1.07	,2.5/3	,3	,0.96/0.91	,1.5	,0.97/0.89	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201211.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1887544	,2020.12.12	,苏冠	,艾尔联	,拉茨流浪者	,平手/半球	,平手	,0.80/1.04	,2.5	,2.5/3	,0.95/0.87	,1/1.5	,0.84/0.98	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20201211.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1934113	,2020.12.12	,厄瓜甲	,里奥邦巴	,库恩卡	,平手/半球	,半球	,0.95/0.89	,2.5	,2.5/3	,0.97/0.85	,2.5	,1.01/0.81	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20201210.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1957305	,2020.12.11	,哥斯甲	,肯塔吉内斯	,阿拉胡埃伦斯	,平手	,平手	,0.98/0.84	,2.5	,2.5/3	,1.00/0.80	,4.5	,0.88/0.92	,3	,5	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1893794	,2020.12.09	,斯亚甲	,ASK布拉沃	,多明萨尔	,受让平手/半球	,受让平手/半球	,0.80/1.02	,2.5	,2.5/3	,0.85/0.95	,2/2.5	,0.77/1.03	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1921584	,2020.12.10	,瑞士超	,苏黎世	,圣加仑	,平手	,平手/半球	,0.80/1.11	,2.5/3	,3	,0.92/0.95	,4.5/5	,0.83/1.03	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1906210	,2020.12.10	,英冠	,布里斯托城	,布莱克本	,受让平手/半球	,受让平手/半球	,0.87/1.02	,2.5	,2.5/3	,1.01/0.86	,1.5	,1.08/0.78	,0	,1	,1	,1	
http://bf.win007.com/football/Over_20201209.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1936089	,2020.12.10	,欧冠杯	,萨尔茨堡	,马德里竞技	,受让平手/半球	,受让半球	,0.89/1.01	,2.5/3	,3	,1.04/0.86	,2.5/3	,1.01/0.87	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20201207.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873496	,2020.12.07	,挪甲	,桑德尼斯	,谢夫	,平手/半球	,半球/一球	,1.04/0.84	,2.5/3	,3	,1.01/0.85	,4.5/5	,1.03/0.83	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20201207.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890781	,2020.12.08	,丹麦超	,奥胡斯	,布隆德比	,平手/半球	,平手/半球	,0.90/0.98	,2.5/3	,3	,1.01/0.87	,3/3.5	,0.78/1.09	,2	,4	,2	,0	
http://bf.win007.com/football/Over_20201207.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1922025	,2020.12.08	,意乙	,波德诺内	,恩波利	,平手	,平手	,0.81/1.07	,2.5	,2.5/3	,0.93/0.93	,1/1.5	,0.81/1.05	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20201206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873315	,2020.12.06	,日职乙	,山口雷法	,北九州向日葵	,受让平手/半球	,受让半球	,0.95/0.94	,2.5/3	,3	,0.91/0.97	,5	,1.09/0.78	,3	,5	,1	,1	
http://bf.win007.com/football/Over_20201206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873317	,2020.12.06	,日职乙	,水户蜀葵	,德岛漩涡	,受让平手/半球	,受让半球/一球	,0.86/1.04	,2.5	,2.5/3	,1.02/0.86	,1.5	,0.99/0.88	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894937	,2020.12.06	,德乙	,奥厄	,雷根斯堡	,平手/半球	,平手	,0.81/1.09	,2.5	,2.5/3	,0.94/0.94	,3.5	,0.80/1.07	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20201206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894945	,2020.12.06	,德乙	,维尔茨堡踢球者	,桑德豪森	,平手	,受让平手/半球	,0.929/0.961	,2.5	,2.5/3	,0.929/0.951	,3.5	,1.06/0.81	,2	,5	,1	,1	
http://bf.win007.com/football/Over_20201206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1877332	,2020.12.06	,法甲	,第戎	,圣埃蒂安	,平手	,受让半球	,0.84/1.06	,2.5	,2.5/3	,1.06/0.82	,1/1.5	,0.83/1.04	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20201206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890162	,2020.12.07	,比甲	,奥斯坦德	,根特	,受让平手/半球	,受让平手/半球	,1.03/0.87	,2.5/3	,3	,1.01/0.86	,2.5	,0.86/1.00	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20201206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1936647	,2020.12.07	,洪都甲	,伊斯帕诺	,CD维达	,平手	,受让半球	,1.11/0.50	,2.5/3	,3	,0.55/1.05	,1/1.5	,0.73/0.97	,0	,1	,1	,1	
http://bf.win007.com/football/Over_20201205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905618	,2020.12.05	,英甲	,吉林汉姆	,斯文登	,平手/半球	,平手/半球	,0.87/1.01	,2.5	,2.5/3	,1.03/0.83	,2.5	,1.05/0.81	,1	,2	,1	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879634	,2020.12.05	,瑞典甲	,瓦斯特拉斯	,奥斯达	,平手	,半球	,1.05/0.85	,2.5	,2.5/3	,0.80/1.06	,3.5	,0.93/0.93	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879635	,2020.12.05	,瑞典甲	,达尔科德	,哥德堡盖斯	,平手/半球	,平手	,1.06/0.84	,2.5	,2.5/3	,0.85/1.01	,1.5	,0.88/0.98	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1906207	,2020.12.05	,英冠	,哈德斯菲尔德	,女王公园巡游者	,平手/半球	,平手	,0.80/1.11	,2.5	,2.5/3	,0.99/0.88	,3.5	,0.84/1.02	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905626	,2020.12.05	,英甲	,伯顿	,克鲁	,平手	,受让半球	,0.84/1.04	,2.5	,2.5/3	,1.03/0.83	,1/1.5	,0.98/0.88	,0	,2	,2	,1	
http://bf.win007.com/football/Over_20201205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1883921	,2020.12.05	,荷甲	,瓦尔韦克	,芬洛	,平手	,平手/半球	,1.03/0.87	,2.5/3	,3	,0.91/0.97	,3.5/4	,0.94/0.93	,2	,5	,1	,1	
http://bf.win007.com/football/Over_20201204.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1921689	,2020.12.05	,瑞士甲	,纳沙泰尔	,阿劳	,平手	,受让平手/半球	,0.96/0.92	,2.5/3	,3	,0.80/1.06	,5	,1.04/0.82	,3	,6	,1	,0	
http://bf.win007.com/football/Over_20201204.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1833644	,2020.12.05	,玻利甲	,瓜比拉	,威斯特曼	,平手/半球	,平手/半球	,0.96/0.86	,2.5	,2.5/3	,1.08/0.72	,3/3.5	,0.89/0.93	,2	,4	,2	,1	
http://bf.win007.com/football/Over_20201203.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1840868	,2020.12.03	,亚冠杯	,上海绿地申花	,蔚山现代	,平手/半球	,平手	,1.09/0.79	,2.5/3	,3	,0.98/0.88	,3.5	,0.83/1.04	,2	,5	,1	,1	
http://bf.win007.com/football/Over_20201203.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890124	,2020.12.03	,比甲	,欧本	,梅赫伦	,平手	,平手	,1.03/0.87	,2.5	,2.5/3	,0.98/0.89	,2.5	,0.88/0.98	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20201202.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873305	,2020.12.02	,日职乙	,FC琉球	,金泽	,平手	,受让平手/半球	,0.84/1.06	,2.5	,2.5/3	,0.88/1.00	,1.5	,0.91/0.96	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20201202.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1951739	,2020.12.02	,科威特联	,阿尔塔达孟	,艾沙比KUW	,平手	,平手/半球	,0.95/0.75	,2.5	,2.5/3	,0.85/0.85	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20201202.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1936171	,2020.12.03	,欧冠杯	,曼彻斯特联	,巴黎圣日尔曼	,受让平手/半球	,平手	,0.85/1.05	,2.5/3	,3	,1.06/0.84	,3.5/4	,1.06/0.82	,2	,4	,1	,1	
http://bf.win007.com/football/Over_20201201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1921670	,2020.12.02	,瑞士甲	,纳沙泰尔	,乌契	,受让平手/半球	,受让半球	,1.04/0.84	,2.5/3	,3	,0.95/0.91	,1.5	,0.87/0.99	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20201201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1905002	,2020.12.02	,英乙	,科切斯特联	,克劳利	,平手/半球	,平手	,0.73/1.17	,2.5	,2.5/3	,1.03/0.83	,3/3.5	,0.78/1.08	,2	,2	,0	,0	
