当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,下半场75前进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20201213.htm	,http://live.win007.com/detail/1915370cn.htm	,2020.12.13	,意甲	,博洛尼亚	,罗马	,受让半球	,受让半球/一球	,0.88/1.02	,3/3.5	,3/3.5	,0.91/0.99	,8	,0.96/0.92	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20201213.htm	,http://live.win007.com/detail/1952099cn.htm	,2020.12.13	,印度超	,邦加罗尔	,可拉拉	,半球/一球	,半球/一球	,0.89/0.93	,2.5	,2.5	,0.86/0.94	,3/3.5	,0.96/0.88	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20201212.htm	,http://live.win007.com/detail/1922034cn.htm	,2020.12.12	,意乙	,克雷莫纳	,阿斯科利	,半球	,半球/一球	,1.07/0.83	,2/2.5	,2/2.5	,0.84/1.03	,5.5	,0.94/0.92	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201212.htm	,http://live.win007.com/detail/1958151cn.htm	,2020.12.13	,巴拉甲	,亚松森奥林匹亚	,迪亚兹	,两球/两球半	,两球	,1.02/0.80	,3/3.5	,3.5	,0.92/0.88	,6	,1.06/0.78	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://live.win007.com/detail/1925927cn.htm	,2020.12.09	,俄青联	,莫斯科火车头青年队	,科诺普廖夫青年队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://live.win007.com/detail/1889809cn.htm	,2020.12.09	,斯伐甲	,斯利纳B队	,波普拉德	,球半/两球	,两球	,0.81/1.01	,3	,3/3.5	,0.76/1.04	,7/7.5	,0.87/0.93	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201209.htm	,http://live.win007.com/detail/1936172cn.htm	,2020.12.10	,欧冠杯	,巴黎圣日尔曼	,伊斯坦堡普野社希尔	,两球/两球半	,两球半	,0.98/0.91	,3.5	,3.5	,1.01/0.87	,5/5.5	,0.92/0.96	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201207.htm	,http://live.win007.com/detail/1833650cn.htm	,2020.12.08	,玻利甲	,阿拉维准备	,布鲁明	,球半/两球	,两球/两球半	,0.73/0.97	,3/3.5	,3.5/4	,0.80/0.90	,7.5	,1.02/0.80	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20201207.htm	,http://live.win007.com/detail/1953605cn.htm	,2020.12.08	,巴拉甲	,巴拉圭国民	,波特诺山丘	,受让平手/半球	,受让平手/半球	,1.06/0.80	,2/2.5	,2/2.5	,0.94/0.90	,5/5.5	,0.81/1.03	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1879633cn.htm	,2020.12.05	,瑞典甲	,特雷勒堡	,哈尔姆斯达斯	,受让平手/半球	,受让半球/一球	,0.91/0.98	,2.5/3	,2.5	,0.80/1.06	,6.5	,0.86/1.00	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1897352cn.htm	,2020.12.05	,波兰超	,乔治罗尼亚	,瓦塔波兹南	,半球	,半球	,1.07/0.83	,2/2.5	,2/2.5	,0.85/1.01	,6/6.5	,0.75/1.12	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1905624cn.htm	,2020.12.05	,英甲	,AFC温布尔登	,布里斯托流浪	,平手/半球	,平手	,0.85/1.03	,2/2.5	,2/2.5	,0.89/0.97	,6.5	,1.06/0.80	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20201205.htm	,http://live.win007.com/detail/1898681cn.htm	,2020.12.05	,乌克超	,顿涅茨克矿工	,米尼	,两球/两球半	,两球半/三球	,0.60/1.11	,3/3.5	,4	,0.55/1.17	,没有中场或45或46	,没有中场或45或46	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20201201.htm	,http://live.win007.com/detail/1783656cn.htm	,2020.12.01	,女欧国杯	,捷克女足	,摩尔多瓦女足	,五球	,四球半/五球	,0.40/1.25	,5/5.5	,5/5.5	,0.70/0.90	,9	,0.96/0.84	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20201201.htm	,http://live.win007.com/detail/1783689cn.htm	,2020.12.02	,女欧国杯	,斯洛伐克女足	,瑞典女足	,受让三球/三球半	,受让三球/三球半	,0.60/1.00	,4.5	,4/4.5	,1.05/0.55	,5/5.5	,0.95/0.85	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20201201.htm	,http://live.win007.com/detail/1905609cn.htm	,2020.12.02	,英甲	,克鲁	,斯文登	,半球	,半球	,0.89/0.99	,2.5/3	,2.5	,0.86/1.00	,4.5	,1.04/0.82	,3	,6	,3	,0	,0	
