当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,下半场75前进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200921.htm	,http://live.win007.com/detail/1834531cn.htm	,2020.09.22	,爱超	,沙姆洛克流浪	,沃特福德联队	,球半	,球半	,0.90/0.99	,2.5	,2.5	,0.86/1.01	,4.5	,1.04/0.82	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200921.htm	,http://live.win007.com/detail/1832301cn.htm	,2020.09.22	,冰岛超	,斯塔尔南	,瓦路尔	,受让平手/半球	,受让平手/半球	,1.07/0.83	,3/3.5	,3	,0.85/1.01	,7	,0.94/0.92	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200920.htm	,http://live.win007.com/detail/1917678cn.htm	,2020.09.20	,奥乙	,BW林茨	,奥地利卢斯特瑙	,平手/半球	,平手/半球	,0.93/0.95	,3	,3/3.5	,0.95/0.91	,6.5/7	,0.86/1.00	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200920.htm	,http://live.win007.com/detail/1890082cn.htm	,2020.09.20	,比甲	,威尔郡	,布鲁日	,受让一球	,受让一球/球半	,1.05/0.85	,2.5/3	,3	,0.87/1.00	,5.5/6	,0.80/1.06	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200919.htm	,http://live.win007.com/detail/1903336cn.htm	,2020.09.20	,巴拉甲	,亚松森奥林匹亚	,卢捷诺体育会	,一球	,一球	,0.89/0.93	,2.5/3	,3	,0.98/0.82	,5.5	,0.94/0.90	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200918.htm	,http://live.win007.com/detail/1912860cn.htm	,2020.09.19	,葡超	,法马利卡奥	,本菲卡	,受让球半	,受让球半	,0.86/1.04	,2.5/3	,2.5/3	,0.83/1.04	,4.5/5	,0.79/1.07	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200918.htm	,http://live.win007.com/detail/1892917cn.htm	,2020.09.19	,捷甲	,布拉格斯拉维亚	,特普利斯	,两球/两球半	,两球半	,0.86/1.02	,3	,3.5	,0.90/0.96	,5/5.5	,1.12/0.75	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200917.htm	,http://live.win007.com/detail/1915176cn.htm	,2020.09.17	,欧罗巴杯	,文茨皮尔斯	,罗森博格	,受让球半	,受让球半/两球	,0.88/0.94	,3/3.5	,3/3.5	,1.01/0.79	,没有中场或45或46	,没有中场或45或46	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200917.htm	,http://live.win007.com/detail/1915191cn.htm	,2020.09.18	,欧罗巴杯	,巴奇卡托波拉	,布加勒斯特星	,受让平手/半球	,平手	,0.84/0.86	,2.5/3	,2.5/3	,0.81/0.89	,4.5	,0.93/0.87	,3	,8	,3	,6	,6	
http://bf.win007.com/football/Over_20200916.htm	,http://live.win007.com/detail/1870254cn.htm	,2020.09.16	,芬甲	,查路	,EIF埃克纳斯	,半球	,半球	,0.83/1.07	,3	,2.5/3	,0.85/1.02	,5.5	,0.80/1.06	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200916.htm	,http://live.win007.com/detail/1896947cn.htm	,2020.09.17	,丹麦甲	,维堡	,科灵	,一球	,半球/一球	,0.88/1.00	,2.5/3	,3	,0.88/0.98	,5.5/6	,0.93/0.93	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200915.htm	,http://live.win007.com/detail/1919649cn.htm	,2020.09.15	,南非甲	,塔斯哈克修玛TM	,开普敦阿贾克斯人	,平手	,受让平手/半球	,0.72/1.04	,2	,2	,0.85/0.91	,2	,0.74/1.06	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20200915.htm	,http://live.win007.com/detail/1840845cn.htm	,2020.09.15	,亚冠杯	,阿尔艾因	,阿尔萨德	,受让一球/球半	,受让球半	,0.98/0.90	,3	,3.5	,0.87/0.99	,5	,0.80/1.06	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200915.htm	,http://live.win007.com/detail/1778559cn.htm	,2020.09.16	,沙地甲	,卡利杰	,卡威帕	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200914.htm	,http://live.win007.com/detail/1873382cn.htm	,2020.09.14	,挪甲	,康斯文格	,阿萨纳	,平手	,平手	,0.92/0.96	,2.5/3	,3	,0.98/0.88	,2.5/3	,0.69/1.20	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://live.win007.com/detail/1885367cn.htm	,2020.09.13	,俄甲	,克拉斯诺达尔B队	,SKA哈巴罗夫斯克	,受让平手/半球	,受让平手/半球	,0.71/1.12	,2.5	,2.5	,0.92/0.88	,5.5	,0.90/0.96	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://live.win007.com/detail/1880188cn.htm	,2020.09.13	,匈甲	,乌比斯迪	,华达塞	,半球	,半球	,1.07/0.75	,2/2.5	,2/2.5	,0.83/0.97	,5/5.5	,0.86/0.96	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://live.win007.com/detail/1907989cn.htm	,2020.09.13	,德国杯	,诺德施泰特	,勒沃库森	,受让四球	,受让四球半	,0.98/0.84	,5	,5.5	,0.91/0.89	,8.5/9	,0.88/0.98	,6	,7	,0	,1	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://live.win007.com/detail/1892905cn.htm	,2020.09.13	,捷甲	,卡尔维纳	,布拉格斯巴达	,受让一球	,受让半球/一球	,0.96/0.92	,3/3.5	,2.5/3	,0.99/0.87	,5/5.5	,0.85/1.01	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200913.htm	,http://live.win007.com/detail/1897628cn.htm	,2020.09.14	,挪超	,瓦勒伦加	,布兰	,平手/半球	,半球	,0.85/1.05	,2.5/3	,2.5/3	,0.87/1.01	,7.5/8	,0.88/0.99	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://live.win007.com/detail/1918274cn.htm	,2020.09.14	,美职业	,温哥华白帽	,蒙特利尔冲击	,平手	,受让平手/半球	,0.95/0.94	,2.5	,2.5/3	,1.03/0.85	,4.5	,0.80/1.07	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200912.htm	,http://live.win007.com/detail/1831403cn.htm	,2020.09.12	,韩K联	,光州FC	,全北现代	,受让一球	,受让半球/一球	,1.03/0.87	,2.5/3	,2.5/3	,1.02/0.85	,5.5	,0.93/0.93	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200912.htm	,http://live.win007.com/detail/1908000cn.htm	,2020.09.12	,德国杯	,奥布兰德	,门兴格拉德巴赫	,受让四球半	,受让五球	,1.04/0.78	,5.5	,6	,0.82/0.98	,8.5	,1.09/0.77	,5	,8	,1	,2	,1	
http://bf.win007.com/football/Over_20200912.htm	,http://live.win007.com/detail/1903813cn.htm	,2020.09.13	,英超	,利物浦	,利兹联	,球半/两球	,球半/两球	,1.08/0.83	,3/3.5	,3/3.5	,1.06/0.84	,7	,1.05/0.83	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200912.htm	,http://live.win007.com/detail/1910563cn.htm	,2020.09.13	,土超	,哥茲塔比	,代尼兹利体育	,半球	,平手/半球	,0.92/0.97	,2/2.5	,2.5	,1.06/0.80	,4.5	,1.05/0.81	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200912.htm	,http://live.win007.com/detail/1888042cn.htm	,2020.09.13	,波兰超	,史拉斯科	,莱克普斯纳	,受让平手/半球	,受让平手/半球	,0.96/0.93	,2.5/3	,2.5/3	,1.00/0.86	,6.5	,0.88/0.98	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200912.htm	,http://live.win007.com/detail/1896884cn.htm	,2020.09.13	,美职业	,纳什威尔	,亚特兰大联	,平手	,半球	,1.09/0.81	,2.5	,2/2.5	,0.97/0.91	,5/5.5	,0.89/0.98	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200909.htm	,http://live.win007.com/detail/1913017cn.htm	,2020.09.10	,英锦赛	,索尔福德市	,曼彻斯特联U21	,平手	,平手/半球	,0.85/0.97	,2.5/3	,3	,0.86/0.94	,3.5/4	,0.83/1.03	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200908.htm	,http://live.win007.com/detail/1873379cn.htm	,2020.09.08	,挪甲	,UII奇萨	,艾伊加登	,半球	,半球/一球	,1.03/0.85	,3	,3	,1.01/0.85	,4.5/5	,0.98/0.88	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200908.htm	,http://live.win007.com/detail/1873380cn.htm	,2020.09.08	,挪甲	,阿萨纳	,谢夫	,半球	,半球	,0.84/1.04	,3	,3/3.5	,0.84/1.02	,4	,0.99/0.87	,2	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200908.htm	,http://live.win007.com/detail/1913100cn.htm	,2020.09.09	,英锦赛	,彼得堡联	,伯顿	,半球	,平手/半球	,1.02/0.80	,2.5/3	,2.5/3	,0.91/0.89	,4.5	,1.03/0.83	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200907.htm	,http://live.win007.com/detail/1858417cn.htm	,2020.09.08	,欧国联	,北爱尔兰	,挪威	,平手/半球	,受让半球	,0.91/0.98	,2	,2	,0.95/0.93	,5/5.5	,1.00/0.87	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200904.htm	,http://live.win007.com/detail/1885889cn.htm	,2020.09.04	,澳威超	,曼立联队	,莱卡特老虎	,平手	,半球	,1.05/0.83	,3	,2.5/3	,0.87/0.99	,5.5	,0.85/1.01	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200903.htm	,http://live.win007.com/detail/1830641cn.htm	,2020.09.03	,科威特联	,雅蒙克	,萨尔米亚	,受让球半	,受让一球/球半	,0.79/0.97	,3	,3/3.5	,0.85/0.91	,没有中场或45或46	,没有中场或45或46	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200903.htm	,http://live.win007.com/detail/1902800cn.htm	,2020.09.04	,以甲	,阿富拉夏普尔	,拿撒勒伊里特夏普尔	,受让平手/半球	,受让平手/半球	,1.03/0.81	,2.5	,2.5	,0.93/0.89	,5/5.5	,0.80/1.02	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200901.htm	,http://live.win007.com/detail/1879918cn.htm	,2020.09.01	,中超	,北京中赫国安	,重庆当代	,球半	,一球	,0.92/0.94	,3	,3/3.5	,0.96/0.88	,4.5/5	,0.96/0.88	,3	,7	,3	,1	,1	
