当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200209.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1828502	,2020.02.10	,哥斯甲	,肯塔吉内斯	,森卡洛斯	,平手/半球	,半球	,0.86/0.96	,2.5/3	,3	,0.97/0.83	,5	,0	,0	
http://bf.win007.com/football/Over_20200209.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1839923	,2020.02.10	,奥南美预	,哥伦比亚U23	,乌拉圭U23	,平手/半球	,半球	,0.88/0.94	,2.5	,2.5/3	,0.93/0.87	,2/2.5	,0.99/0.87	,1	,4	,1	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1740366	,2020.02.08	,德丙	,马格德堡	,梅彭	,平手/半球	,半球	,1.04/0.84	,2.5	,2.5/3	,1.01/0.85	,1/1.5	,0.84/1.02	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1840453	,2020.02.08	,卡亲王杯	,阿拉比SC	,阿尔科尔	,平手/半球	,半球	,0.78/0.98	,2.5/3	,3	,0.97/0.79	,4	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1728993	,2020.02.08	,英乙	,索尔福德市	,克劳利	,平手/半球	,半球	,0.91/0.97	,2.5	,2.5/3	,1.00/0.86	,1.5	,1.06/0.80	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1721486	,2020.02.09	,波兰超	,克拉科夫	,乔治罗尼亚	,平手	,平手	,1.08/0.82	,2.5	,2.5/3	,0.94/0.92	,2.5	,1.08/0.78	,1	,3	,1	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1723473	,2020.02.09	,荷甲	,瓦尔韦克	,泽沃勒	,平手	,受让平手/半球	,0.81/1.09	,2.5/3	,3	,1.06/0.82	,1/1.5	,0.90/0.97	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1730532	,2020.02.26	,苏甲	,彼得黑德	,科化体育会	,平手/半球	,半球/一球	,0.82/0.88	,2.5/3	,3	,0.79/0.91	,1	,0.75/0.95	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20200207.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1825248	,2020.02.07	,芬兰杯	,TPS土尔库	,HIFK足球	,受让平手/半球	,平手	,0.92/0.96	,2.5	,2.5/3	,1.00/0.86	,2/2.5	,0.84/1.02	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200207.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1837660	,2020.02.07	,沙地联	,阿勒汉斯	,费哈	,平手	,平手/半球	,0.81/1.07	,2.5	,2.5/3	,0.88/0.98	,6	,0	,0	
http://bf.win007.com/football/Over_20200206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1826976	,2020.02.06	,墨西联	,拿加沙	,蒙特瑞	,受让平手/半球	,受让平手/半球	,1.02/0.88	,2.5	,2.5/3	,0.95/0.91	,3/3.5	,0.83/1.03	,2	,3	,1	,1	
http://bf.win007.com/football/Over_20200206.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1840970	,2020.02.07	,以丙	,MS哈波尔洛德	,奈蒂沃特马卡比	,平手/半球	,平手/半球	,1.04/0.78	,2.5	,2.5/3	,0.70/1.11	,2	,1	,1	
http://bf.win007.com/football/Over_20200205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1838825	,2020.02.06	,土杯	,阿兰亚斯堡	,加拉塔萨雷	,平手	,半球	,0.92/0.96	,2.5	,2.5/3	,0.94/0.92	,2	,0	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1762261	,2020.02.06	,英依超	,基士多尼亚	,霍舍姆	,平手	,平手	,0.94/0.90	,2.5/3	,3	,0.83/0.99	,1.5	,0.96/0.86	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20200204.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831064	,2020.02.05	,英锦赛	,纽波特	,李斯特城U21	,平手	,平手	,0.87/0.95	,2.5	,2.5/3	,0.83/0.97	,2/2.5	,1.01/0.85	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200204.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1759496	,2020.02.05	,英北超	,莫佩斯��	,南希尔兹	,受让平手/半球	,受让平手/半球	,0.79/1.03	,2.5/3	,3	,0.98/0.82	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20200203.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1839986	,2020.02.04	,雷克锦标	,瓦路尔	,KR雷克雅未克	,平手	,平手	,0.88/0.98	,2.5/3	,3	,0.97/0.87	,2.5	,0.88/0.96	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200203.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1735069	,2020.02.04	,德乙	,波鸿	,汉堡	,受让平手/半球	,受让半球/一球	,1.11/0.80	,2.5/3	,3	,1.03/0.85	,1.5	,0.94/0.93	,0	,4	,1	,1	
http://bf.win007.com/football/Over_20200202.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1755809	,2020.02.02	,土超	,安卡拉古库	,卡斯帕萨	,平手	,平手/半球	,1.08/0.82	,2.5/3	,3	,1.04/0.82	,2.5	,0.98/0.88	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1761751	,2020.02.02	,土甲	,阿特诺度	,阿卡沙	,受让平手/半球	,受让半球	,0.97/0.87	,2.5	,2.5/3	,1.05/0.77	,2.5/3	,0.98/0.84	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1784051	,2020.02.01	,澳洲甲	,新城堡联队	,西部联	,平手	,半球	,0.88/1.02	,2.5/3	,3	,1.03/0.85	,1.5/2	,1.01/0.86	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1794672	,2020.02.01	,意青联	,费伦天拿青年队	,国际米兰青年队	,受让平手/半球	,受让平手/半球	,1.00/0.82	,2.5/3	,3	,1.01/0.79	,3	,1	,0	
http://bf.win007.com/football/Over_20200201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1740351	,2020.02.01	,德丙	,拜仁慕尼黑青年队	,罗斯托克	,平手	,平手/半球	,1.02/0.86	,2.5	,2.5/3	,0.86/1.00	,2.5	,1.07/0.79	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1727885	,2020.02.01	,英冠	,查尔顿	,巴恩斯利	,平手	,平手	,1.01/0.89	,2.5	,2.5/3	,0.99/0.88	,3/3.5	,0.93/0.93	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20200201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1727892	,2020.02.01	,英冠	,女王公园巡游者	,布里斯托城	,平手/半球	,半球	,1.06/0.84	,2.5/3	,3	,1.02/0.85	,2.5	,0.97/0.89	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1728977	,2020.02.01	,英乙	,沃尔索尔	,克鲁	,受让平手/半球	,受让平手/半球	,0.95/0.93	,2.5	,2.5/3	,1.01/0.85	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20200201.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1745595	,2020.02.01	,比乙	,洛克伦	,圣吉罗斯	,平手/半球	,受让半球/一球	,1.03/0.83	,2.5	,2.5/3	,1.09/0.75	,大小球变化表没有时间和比分	
