当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200822.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831382	,2020.08.22	,韩K联	,釜山偶像	,浦项制铁	,受让平手/半球	,受让半球	,1.04/0.86	,2.5	,2.5/3	,0.83/1.03	,3.5/4	,0.91/0.95	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20200822.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831367	,2020.08.22	,韩K联	,江原FC	,大邱FC	,受让平手/半球	,受让平手/半球	,1.08/0.82	,2.5	,2.5/3	,0.92/0.95	,1.5	,1.08/0.78	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200822.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879910	,2020.08.22	,中超	,北京中赫国安	,上海上港	,平手	,受让平手/半球	,0.90/0.96	,2.5/3	,3	,1.00/0.84	,3.5	,0.88/0.96	,2	,3	,1	,0	
http://bf.win007.com/football/Over_20200822.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880700	,2020.08.23	,塞尔超	,嘉沃伊万基卡	,苏杜利察	,平手/半球	,平手/半球	,0.84/0.92	,2.5	,2.5/3	,0.92/0.84	,3	,0	,0	
http://bf.win007.com/football/Over_20200822.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880706	,2020.08.23	,塞尔超	,萨博迪卡	,瑞德尼基	,平手/半球	,平手/半球	,0.86/0.90	,2.5	,2.5/3	,0.85/0.91	,3.5	,0.82/0.98	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20200821.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1888028	,2020.08.21	,波兰超	,卢宾扎格勒比	,莱克普斯纳	,受让平手/半球	,受让平手/半球	,0.97/0.92	,2.5/3	,3	,0.93/0.93	,2.5/3	,0.92/0.94	,1	,3	,2	,2	
http://bf.win007.com/football/Over_20200821.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1896809	,2020.08.22	,美职业	,明尼苏达联	,肯萨斯竞技	,平手/半球	,平手	,0.98/0.91	,2.5/3	,3	,0.98/0.90	,3.5	,0.80/1.07	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20200820.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879854	,2020.08.20	,中超	,深圳佳兆业	,大连人	,受让平手/半球	,受让平手/半球	,0.94/0.92	,2.5	,2.5/3	,0.90/0.94	,3.5	,0.92/0.95	,2	,5	,0	,0	
http://bf.win007.com/football/Over_20200820.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1830628	,2020.08.21	,科威特联	,艾沙比KUW	,阿尔塔达孟	,平手	,平手/半球	,0.78/0.98	,2.5/3	,3	,0.99/0.77	,2/2.5	,0.88/0.96	,0	,3	,0	,0	
http://bf.win007.com/football/Over_20200820.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1837733	,2020.08.21	,沙地联	,吉达阿赫利	,希拉尔	,受让平手/半球	,受让一球	,0.87/0.89	,2.5/3	,3	,0.79/0.97	,3	,0	,0	
http://bf.win007.com/football/Over_20200820.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1896811	,2020.08.21	,美职业	,新英格兰革命	,费城联合	,平手/半球	,平手/半球	,0.92/0.97	,2.5/3	,3	,1.06/0.82	,1.5	,0.88/0.99	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200819.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872410	,2020.08.19	,日职联	,神户胜利船	,柏太阳神	,平手/半球	,平手	,0.92/0.97	,2.5/3	,3	,0.92/0.96	,2.5	,0.92/0.95	,1	,5	,3	,2	
http://bf.win007.com/football/Over_20200819.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1838401	,2020.08.20	,秘鲁甲	,拉库巴	,英提加斯	,受让平手/半球	,受让半球	,0.98/0.84	,2.5	,2.5/3	,0.91/0.89	,3.5	,0.86/1.00	,2	,4	,0	,0	
http://bf.win007.com/football/Over_20200818.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879497	,2020.08.19	,瑞典甲	,奥尔格里特	,佐高平斯	,平手	,受让平手/半球	,0.83/1.07	,2.5	,2.5/3	,0.99/0.87	,3/3.5	,0.80/1.06	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20200817.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1876455	,2020.08.18	,瑞典超	,哥德堡	,诺科平	,受让平手/半球	,平手	,1.03/0.87	,2.5/3	,3	,1.07/0.81	,3.5/4	,1.01/0.86	,2	,4	,0	,0	
http://bf.win007.com/football/Over_20200817.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1876458	,2020.08.18	,瑞典超	,赫尔辛堡	,天狼星	,平手	,受让平手/半球	,0.93/0.96	,2.5/3	,3	,1.04/0.84	,3.5	,1.12/0.76	,2	,3	,1	,1	
http://bf.win007.com/football/Over_20200816.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1876457	,2020.08.16	,瑞典超	,哈马比	,埃尔夫斯堡	,平手/半球	,平手/半球	,0.94/0.94	,2.5	,2.5/3	,0.82/1.05	,3.5/4	,0.99/0.88	,2	,4	,1	,0	
http://bf.win007.com/football/Over_20200816.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1876862	,2020.08.16	,挪超	,奥德格伦兰	,基斯迪辛特	,平手/半球	,半球	,0.94/0.95	,2.5	,2.5/3	,0.88/1.00	,4.5	,0.81/1.06	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20200815.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872404	,2020.08.15	,日职联	,仙台维加泰	,清水鼓动	,平手/半球	,平手	,1.03/0.85	,2.5/3	,3	,0.90/0.97	,1.5/2	,0.97/0.90	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200815.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880404	,2020.08.16	,墨西联	,马萨特兰FC	,普马斯	,平手	,平手/半球	,0.94/0.95	,2.5	,2.5/3	,1.01/0.85	,1	,0.80/1.06	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200814.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1870388	,2020.08.14	,挪甲	,康斯文格	,斯托曼	,平手/半球	,平手/半球	,1.02/0.86	,2.5	,2.5/3	,0.90/0.96	,2.5	,0.92/0.94	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200812.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1844940	,2020.08.12	,日联杯	,清水鼓动	,鹿岛鹿角	,受让平手/半球	,受让半球/一球	,0.90/0.99	,2.5/3	,3	,1.00/0.88	,4	,0.94/0.93	,2	,5	,2	,1	
http://bf.win007.com/football/Over_20200812.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1784090	,2020.08.12	,澳洲甲	,西悉尼流浪者	,墨尔本胜利	,平手	,平手	,0.82/1.06	,2.5/3	,3	,0.96/0.91	,2.5	,1.08/0.79	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20200812.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879490	,2020.08.13	,瑞典甲	,特雷勒堡	,瓦斯特拉斯	,平手	,平手	,0.84/1.06	,2.5	,2.5/3	,1.00/0.86	,1	,1	,0	
http://bf.win007.com/football/Over_20200812.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880393	,2020.08.13	,墨西联	,普马斯	,蒙特瑞	,受让平手/半球	,受让平手/半球	,0.83/1.07	,2.5	,2.5/3	,0.93/0.93	,2.5	,0.91/0.95	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200811.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879495	,2020.08.12	,瑞典甲	,阿卡波利斯	,松兹瓦尔	,受让平手/半球	,受让平手/半球	,0.87/1.03	,2.5	,2.5/3	,0.99/0.87	,2.5	,1.06/0.80	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200811.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880399	,2020.08.12	,墨西联	,拿加沙	,马萨特兰FC	,平手/半球	,半球	,0.97/0.92	,2.5	,2.5/3	,1.03/0.83	,2/2.5	,0.81/1.05	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200810.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1892828	,2020.08.11	,欧罗巴杯	,国际米兰	,勒沃库森	,平手/半球	,平手/半球	,0.85/1.04	,2.5	,2.5/3	,0.87/1.01	,4.5	,0.86/1.02	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20200808.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880387	,2020.08.08	,墨西联	,马萨特兰FC	,托卢卡	,平手	,平手/半球	,1.06/0.84	,2.5	,2.5/3	,1.03/0.83	,4.5	,0.88/0.98	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20200808.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831318	,2020.08.08	,韩K联	,大邱FC	,全北现代	,受让平手/半球	,受让半球/一球	,0.99/0.90	,2.5	,2.5/3	,0.959/0.911	,3.5	,0.96/0.90	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20200805.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879841	,2020.08.05	,中超	,山东鲁能泰山	,上海绿地申花	,平手/半球	,平手/半球	,0.98/0.88	,2.5	,2.5/3	,0.98/0.86	,1.5	,0.92/0.92	,0	,1	,1	,1	
http://bf.win007.com/football/Over_20200805.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879842	,2020.08.05	,中超	,河南建业	,广州富力	,平手/半球	,平手/半球	,0.91/0.95	,2.5	,2.5/3	,0.86/0.98	,2.5	,0.90/0.94	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200805.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1853515	,2020.08.06	,欧罗巴杯	,顿涅茨克矿工	,沃尔夫斯堡	,平手	,受让半球	,0.84/1.06	,2.5/3	,3	,1.05/0.83	,1.5/2	,0.92/0.96	,0	,3	,3	,3	
http://bf.win007.com/football/Over_20200802.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1784101	,2020.08.02	,澳洲甲	,新城堡联队	,西部联	,平手/半球	,半球	,1.01/0.89	,2.5	,2.5/3	,0.92/0.96	,2.5	,0.87/1.00	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200802.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1876425	,2020.08.02	,瑞典超	,赫尔辛堡	,哈马比	,受让平手/半球	,受让半球	,1.02/0.88	,2.5/3	,3	,1.06/0.82	,2.5	,0.90/0.97	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200801.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872384	,2020.08.01	,日职联	,大阪钢巴	,川崎前锋	,受让平手/半球	,受让半球/一球	,0.89/1.00	,2.5/3	,3	,1.02/0.86	,1.5	,0.90/0.97	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20200801.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1885150	,2020.08.01	,白俄超	,斯莫列维奇	,伯希纳博布鲁伊斯克	,平手	,受让半球	,0.88/0.94	,2.5	,2.5/3	,0.98/0.82	,3	,0	,0	
http://bf.win007.com/football/Over_20200801.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879479	,2020.08.01	,瑞典甲	,松兹瓦尔	,迪格弗斯	,受让平手/半球	,受让半球	,0.96/0.93	,2.5/3	,3	,1.02/0.84	,3.5	,0.87/0.99	,2	,5	,1	,1	
