当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200927.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1928922	,2020.09.28	,美职业	,达拉斯FC	,奥兰多城	,平手/半球	,平手/半球	,1.06/0.84	,2.5/3	,3	,0.97/0.91	,1.5	,0.84/1.03	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200926.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894866	,2020.09.26	,德乙	,布伦斯维克	,基尔高士丁	,平手	,受让平手/半球	,1.06/0.84	,2.5	,2.5/3	,0.86/1.02	,1.5	,0.90/0.97	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200926.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1832384	,2020.09.26	,马来超	,雪州	,玛拉工艺大学	,平手/半球	,半球/一球	,0.83/0.93	,2.5/3	,3	,0.94/0.82	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20200926.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1888055	,2020.09.27	,波兰超	,乔治罗尼亚	,卢宾扎格勒比	,平手/半球	,平手	,0.84/1.06	,2.5	,2.5/3	,0.94/0.92	,2.5	,0.88/0.98	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200926.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1897573	,2020.09.27	,厄瓜甲	,里奥邦巴	,奥卡斯	,受让平手/半球	,受让平手/半球	,0.81/1.01	,2.5	,2.5/3	,0.97/0.83	,5	,2	,0	
http://bf.win007.com/football/Over_20200925.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879937	,2020.09.25	,中超	,武汉卓尔	,河北华夏幸福	,受让平手/半球	,受让半球	,0.82/1.04	,2.5	,2.5/3	,0.94/0.90	,2.5	,1.07/0.77	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20200925.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1870265	,2020.09.25	,芬甲	,查路	,奥卢	,平手	,平手/半球	,0.93/0.96	,2.5/3	,3	,1.07/0.80	,1.5	,1.05/0.81	,0	,1	,1	,1	
http://bf.win007.com/football/Over_20200925.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1911855	,2020.09.25	,波兰甲	,GKS贝查特	,维德祖罗��	,受让平手/半球	,受让一球	,0.86/0.96	,2.5	,2.5/3	,0.96/0.84	,2.5	,1.11/0.76	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200925.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1911859	,2020.09.25	,波兰甲	,布鲁克贝特马利卡纳斯萨	,阿尔卡	,平手	,平手	,0.79/1.03	,2.5	,2.5/3	,0.98/0.82	,1/1.5	,0.94/0.92	,0	,1	,1	,1	
http://bf.win007.com/football/Over_20200925.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894873	,2020.09.26	,德乙	,奥斯纳布鲁克	,汉诺威96	,受让平手/半球	,受让半球	,0.90/0.99	,2.5	,2.5/3	,0.93/0.95	,2.5	,0.90/0.97	,1	,3	,1	,1	
http://bf.win007.com/football/Over_20200925.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894564	,2020.09.26	,德甲	,柏林赫塔	,法兰克福	,平手/半球	,平手/半球	,1.04/0.87	,2.5/3	,3	,0.86/1.04	,3.5	,0.84/1.04	,2	,4	,1	,0	
http://bf.win007.com/football/Over_20200924.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879880	,2020.09.24	,中超	,大连人	,深圳佳兆业	,平手/半球	,平手	,1.06/0.80	,2.5/3	,3	,0.93/0.91	,4.5	,0.83/1.01	,3	,4	,0	,0	
http://bf.win007.com/football/Over_20200924.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1927709	,2020.09.25	,英联杯	,布里斯托城	,阿斯顿维拉	,受让平手/半球	,受让平手/半球	,1.02/0.86	,2.5	,2.5/3	,1.00/0.86	,3.5	,0.83/1.03	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20200923.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873114	,2020.09.23	,日职乙	,北九州向日葵	,水户蜀葵	,平手/半球	,平手	,0.98/0.91	,2.5	,2.5/3	,0.88/1.00	,2.5/3	,0.82/1.05	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20200923.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1889798	,2020.09.23	,斯伐甲	,塔特拉	,斯卡利卡	,平手	,平手	,0.75/1.07	,2.5	,2.5/3	,0.91/0.89	,3	,0	,0	
http://bf.win007.com/football/Over_20200923.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1870005	,2020.09.23	,芬超	,玛丽港	,埃尔维斯	,受让平手/半球	,受让半球	,0.87/1.03	,2.5	,2.5/3	,0.96/0.92	,1.5	,0.94/0.93	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20200923.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1927706	,2020.09.24	,英联杯	,莱切斯特城	,阿森纳	,平手	,受让平手/半球	,1.06/0.82	,2.5	,2.5/3	,0.98/0.88	,1.5	,0.85/1.01	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20200923.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1838469	,2020.09.24	,秘鲁甲	,西恩夏诺	,梅尔加	,平手	,受让平手/半球	,0.78/1.04	,2.5	,2.5/3	,0.83/1.03	,4	,0	,0	
http://bf.win007.com/football/Over_20200923.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1923313	,2020.09.24	,美职业	,纽约城	,多伦多FC	,平手/半球	,平手/半球	,1.11/0.80	,2.5/3	,3	,0.95/0.93	,1.5/2	,1.03/0.84	,0	,1	,1	,1	
http://bf.win007.com/football/Over_20200923.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1875963	,2020.09.24	,美乙	,洛杉矶银河B队	,圣地亚哥忠诚	,平手	,平手	,0.84/0.92	,2.5/3	,3	,0.95/0.81	,2.5	,1.03/0.79	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20200922.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894183	,2020.09.22	,捷乙	,治鲁迪	,伊赫拉瓦	,平手	,平手	,0.79/1.05	,2.5/3	,3	,0.95/0.87	,2.5	,0.88/0.94	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20200922.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1783729	,2020.09.23	,女欧国杯	,瑞士女足	,比利时女足	,平手/半球	,平手/半球	,0.92/0.68	,2.5/3	,3	,0.89/0.71	,2/2.5	,0.90/0.90	,1	,3	,0	,0	
http://bf.win007.com/football/Over_20200921.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1876500	,2020.09.22	,瑞典超	,埃尔夫斯堡	,赫根	,平手	,平手	,1.09/0.81	,2.5/3	,3	,1.01/0.87	,2.5	,0.93/0.94	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20200921.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1847210	,2020.09.22	,爱甲	,韦克斯福德青年	,阿斯隆城	,平手/半球	,受让平手/半球	,1.03/0.85	,2.5	,2.5/3	,0.83/1.03	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894862	,2020.09.20	,德乙	,基尔高士丁	,柏德博恩	,平手	,平手/半球	,1.04/0.86	,2.5/3	,3	,0.81/1.07	,1.5	,0.89/0.98	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890730	,2020.09.20	,丹麦超	,欧登塞	,洛斯查兰特	,平手/半球	,平手/半球	,0.87/1.03	,2.5/3	,3	,1.03/0.85	,1.5	,0.97/0.90	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1888049	,2020.09.20	,波兰超	,卢宾扎格勒比	,克拉科维亚	,平手/半球	,平手/半球	,0.88/1.02	,2.5	,2.5/3	,0.82/1.04	,1.5	,0.93/0.93	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890729	,2020.09.20	,丹麦超	,兰德斯	,奥胡斯	,平手	,受让平手/半球	,0.82/1.08	,2.5	,2.5/3	,1.03/0.85	,1/1.5	,0.86/1.01	,0	,2	,2	,2	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1903814	,2020.09.20	,英超	,切尔西	,利物浦	,受让平手/半球	,受让平手/半球	,1.06/0.85	,2.5/3	,3	,1.09/0.81	,1.5	,0.90/0.98	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1876496	,2020.09.20	,瑞典超	,诺科平	,马尔默	,受让平手/半球	,受让平手/半球	,0.94/0.95	,2.5/3	,3	,0.99/0.89	,1.5	,1.05/0.82	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1894558	,2020.09.20	,德甲	,沃尔夫斯堡	,勒沃库森	,受让平手/半球	,受让平手/半球	,0.88/1.03	,2.5/3	,3	,1.07/0.83	,1.5	,0.85/1.03	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1908939	,2020.09.20	,挪超	,斯达	,基斯迪辛特	,受让平手/半球	,受让平手/半球	,0.80/1.11	,2.5/3	,3	,0.90/0.98	,3.5/4	,0.95/0.92	,2	,3	,1	,1	
http://bf.win007.com/football/Over_20200920.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880455	,2020.09.21	,墨西联	,圣路易斯竞技	,蒙特瑞	,受让平手/半球	,受让半球	,1.07/0.83	,2.5	,2.5/3	,0.85/1.01	,4.5	,1.02/0.84	,3	,3	,0	,0	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873104	,2020.09.19	,日职乙	,FC琉球	,水户蜀葵	,受让平手/半球	,受让半球	,0.86/1.04	,2.5/3	,3	,0.92/0.96	,2.5/3	,0.92/0.95	,1	,4	,1	,1	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873101	,2020.09.19	,日职乙	,山口雷法	,东京绿茵	,受让平手/半球	,受让半球	,0.98/0.91	,2.5	,2.5/3	,0.86/1.02	,1.5	,0.88/0.99	,0	,3	,1	,1	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1896951	,2020.09.19	,丹麦甲	,锡尔克堡	,埃斯比约	,平手	,平手	,1.06/0.82	,2.5/3	,3	,0.98/0.88	,3.5/4	,1.01/0.85	,2	,4	,1	,1	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1919101	,2020.09.19	,威超	,巴里镇联	,卡那封	,平手	,平手	,0.79/1.03	,2.5/3	,3	,0.99/0.81	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890087	,2020.09.19	,比甲	,奥斯坦德	,奥德赫维里	,平手/半球	,半球	,0.87/1.03	,2.5/3	,3	,0.93/0.94	,2.5/3	,0.86/1.00	,1	,4	,1	,0	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1915276	,2020.09.20	,意甲	,维罗纳	,罗马	,受让平手/半球	,受让半球/一球	,0.85/1.06	,2.5	,2.5/3	,0.95/0.95	,1.5	,0.87/1.01	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1877248	,2020.09.20	,法甲	,雷恩	,摩纳哥	,平手/半球	,平手/半球	,1.07/0.83	,2.5	,2.5/3	,1.04/0.84	,2.5	,0.91/0.96	,1	,3	,2	,1	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1883837	,2020.09.20	,荷甲	,福图纳锡塔德	,海伦芬	,受让平手/半球	,受让平手/半球	,0.98/0.91	,2.5/3	,3	,1.05/0.83	,4.5/5	,0.95/0.92	,3	,4	,0	,0	
http://bf.win007.com/football/Over_20200919.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1923310	,2020.09.20	,美职业	,新英格兰革命	,纽约城	,平手	,受让平手/半球	,0.83/1.07	,2.5/3	,3	,1.00/0.88	,1.5	,0.92/0.95	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200918.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1896954	,2020.09.19	,丹麦甲	,希尔星格	,文德斯尔	,平手	,半球	,0.98/0.90	,2.5/3	,3	,0.91/0.95	,2.5	,1.09/0.77	,1	,3	,1	,0	
http://bf.win007.com/football/Over_20200918.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1896179	,2020.09.19	,比乙	,莫伦贝克	,洛默尔	,平手/半球	,平手/半球	,0.93/0.77	,2.5	,2.5/3	,0.98/0.72	,1.5	,1.00/0.84	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20200918.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1903335	,2020.09.19	,巴拉甲	,奥杜巴雷	,索尔美洲队	,平手/半球	,受让平手/半球	,0.92/0.94	,2.5	,2.5/3	,0.99/0.85	,2.5	,0.82/1.02	,1	,3	,1	,1	
http://bf.win007.com/football/Over_20200917.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1837347	,2020.09.17	,智利甲	,安托法加斯塔	,西班牙联合	,平手	,受让平手/半球	,0.92/0.96	,2.5	,2.5/3	,0.81/1.05	,2.5/3	,0.86/1.00	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20200916.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831363	,2020.09.16	,韩K联	,釜山偶像	,江原FC	,平手	,平手	,1.07/0.83	,2.5	,2.5/3	,0.981/0.889	,1.5	,0.94/0.92	,0	,3	,1	,1	
http://bf.win007.com/football/Over_20200916.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872423	,2020.09.16	,日职联	,鸟栖沙岩	,札幌冈萨多	,平手/半球	,受让平手/半球	,1.02/0.86	,2.5	,2.5/3	,0.91/0.96	,1.5	,0.97/0.90	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20200916.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1884221	,2020.09.16	,匈乙	,迪比辛尼AC	,卡辛巴斯凯	,平手/半球	,平手/半球	,1.03/0.79	,2.5	,2.5/3	,0.94/0.86	,1	,0	,0	
http://bf.win007.com/football/Over_20200916.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1914571	,2020.09.17	,欧冠杯	,米迪兰特	,年青人	,平手	,受让平手/半球	,0.85/1.03	,2.5	,2.5/3	,1.03/0.83	,1/1.5	,0.90/0.96	,0	,3	,1	,1	
http://bf.win007.com/football/Over_20200915.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831327	,2020.09.15	,韩K联	,全北现代	,蔚山现代	,平手/半球	,平手/半球	,1.04/0.86	,2.5	,2.5/3	,0.89/0.98	,2.5	,0.87/0.99	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200915.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1914572	,2020.09.16	,欧冠杯	,基辅迪纳摩	,艾克马亚	,平手/半球	,受让平手/半球	,0.81/1.07	,2.5	,2.5/3	,0.96/0.90	,1/1.5	,0.84/1.02	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20200915.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1919869	,2020.09.16	,英联杯	,雷丁	,卢顿	,平手/半球	,受让平手/半球	,0.85/1.03	,2.5	,2.5/3	,0.97/0.89	,2/2.5	,0.91/0.95	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200915.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1914575	,2020.09.16	,欧冠杯	,根特	,维也纳快速	,平手	,平手/半球	,0.96/0.92	,2.5	,2.5/3	,0.96/0.90	,2.5	,1.09/0.77	,1	,3	,1	,1	
http://bf.win007.com/football/Over_20200915.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1919873	,2020.09.16	,英联杯	,莱顿东方	,普利茅斯	,受让平手/半球	,受让平手/半球	,0.82/1.06	,2.5	,2.5/3	,0.98/0.88	,4	,0.81/1.05	,2	,4	,0	,0	
http://bf.win007.com/football/Over_20200914.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1869993	,2020.09.14	,芬超	,TPS土尔库	,玛丽港	,平手	,平手/半球	,1.02/0.88	,2.5	,2.5/3	,0.99/0.89	,1.5	,0.98/0.89	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20200914.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1869994	,2020.09.14	,芬超	,拉赫蒂	,古比斯	,受让平手/半球	,受让半球/一球	,0.91/0.97	,2.5/3	,3	,1.05/0.82	,2.5	,0.87/1.00	,1	,3	,1	,1	
http://bf.win007.com/football/Over_20200914.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1873382	,2020.09.14	,挪甲	,康斯文格	,阿萨纳	,平手	,平手	,0.92/0.96	,2.5/3	,3	,0.98/0.88	,2.5/3	,0.69/1.20	,1	,6	,0	,0	
http://bf.win007.com/football/Over_20200914.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1838448	,2020.09.14	,秘鲁甲	,圣马丁大学	,库斯科	,受让平手/半球	,受让平手/半球	,0.88/0.94	,2.5	,2.5/3	,0.95/0.85	,3.5	,1.06/0.80	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20200914.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1886540	,2020.09.15	,德国杯	,维尔茨堡踢球者	,汉诺威96	,受让平手/半球	,受让半球	,0.98/0.90	,2.5/3	,3	,0.94/0.92	,4	,2	,1	
http://bf.win007.com/football/Over_20200914.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1890073	,2020.09.15	,比甲	,维吉克	,亨克	,受让平手/半球	,受让平手/半球	,0.95/0.94	,2.5/3	,3	,1.03/0.84	,3.5	,0.81/1.05	,2	,7	,3	,2	
http://bf.win007.com/football/Over_20200914.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880445	,2020.09.15	,墨西联	,帕丘卡	,蒙特瑞	,平手	,平手/半球	,0.95/0.94	,2.5	,2.5/3	,0.93/0.93	,2.5/3	,0.92/0.94	,1	,2	,1	,1	
http://bf.win007.com/football/Over_20200913.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872458	,2020.09.13	,日职联	,札幌冈萨多	,浦和红钻	,平手	,平手/半球	,0.90/0.99	,2.5/3	,3	,0.94/0.94	,5.5/6	,0.99/0.88	,4	,6	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831349	,2020.09.13	,韩K联	,江原FC	,浦项制铁	,受让平手/半球	,受让平手/半球	,1.08/0.82	,2.5/3	,3	,0.98/0.89	,3.5/4	,0.96/0.90	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1907992	,2020.09.13	,德国杯	,凯泽斯劳滕	,雷根斯堡	,平手	,平手	,0.90/0.92	,2.5	,2.5/3	,1.00/0.80	,2/2.5	,0.79/1.07	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1897626	,2020.09.13	,挪超	,奥勒松	,萨普斯堡	,受让平手/半球	,平手	,0.87/1.03	,2.5/3	,3	,1.08/0.80	,1/1.5	,0.81/1.06	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1832297	,2020.09.13	,冰岛超	,KA阿克雷里	,费基尔	,平手/半球	,平手/半球	,0.90/1.00	,2.5/3	,3	,0.95/0.91	,3.5/4	,0.78/1.08	,2	,2	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1897563	,2020.09.14	,厄瓜甲	,瓜亚基尔	,基多天主大学	,平手/半球	,半球	,0.97/0.85	,2.5	,2.5/3	,0.88/0.92	,2.5	,1.02/0.80	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200913.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1918274	,2020.09.14	,美职业	,温哥华白帽	,蒙特利尔冲击	,平手	,受让平手/半球	,0.95/0.94	,2.5	,2.5/3	,1.03/0.85	,4.5	,0.80/1.07	,3	,6	,0	,0	
http://bf.win007.com/football/Over_20200912.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1847198	,2020.09.13	,爱甲	,朗福德城	,德罗赫达联	,平手	,受让平手/半球	,0.98/0.90	,2.5	,2.5/3	,1.05/0.81	,大小球变化表没有时间和比分	
http://bf.win007.com/football/Over_20200909.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1872444	,2020.09.09	,日职联	,大阪樱花	,札幌冈萨多	,平手/半球	,半球	,0.84/1.06	,2.5	,2.5/3	,1.00/0.88	,2.5	,1.02/0.85	,1	,2	,0	,0	
http://bf.win007.com/football/Over_20200909.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1869985	,2020.09.09	,芬超	,玛丽港	,拉赫蒂	,平手/半球	,平手	,0.80/1.11	,2.5/3	,3	,0.93/0.95	,2.5	,0.80/1.07	,1	,4	,0	,0	
http://bf.win007.com/football/Over_20200909.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1885360	,2020.09.09	,俄甲	,韦莱斯	,克拉斯诺达尔B队	,平手/半球	,半球	,1.03/0.85	,2.5	,2.5/3	,1.01/0.85	,4	,0	,0	
http://bf.win007.com/football/Over_20200909.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1913017	,2020.09.10	,英锦赛	,索尔福德市	,曼彻斯特联U21	,平手	,平手/半球	,0.85/0.97	,2.5/3	,3	,0.86/0.94	,3.5/4	,0.83/1.03	,2	,6	,0	,0	
http://bf.win007.com/football/Over_20200909.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1896876	,2020.09.10	,美职业	,明尼苏达联	,达拉斯FC	,平手/半球	,半球/一球	,0.98/0.91	,2.5/3	,3	,0.94/0.94	,4.5	,0.82/1.05	,3	,5	,1	,0	
http://bf.win007.com/football/Over_20200908.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879867	,2020.09.08	,中超	,广州富力	,河南建业	,平手	,平手/半球	,1.01/0.85	,2.5/3	,3	,0.99/0.85	,5.5	,0.86/0.98	,4	,4	,0	,0	
http://bf.win007.com/football/Over_20200908.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1686996	,2020.09.08	,欧青U21外	,比利时U21	,德国U21	,受让平手/半球	,受让半球	,0.94/0.95	,2.5/3	,3	,0.98/0.89	,3.5	,1.03/0.83	,2	,5	,0	,0	
http://bf.win007.com/football/Over_20200908.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1913024	,2020.09.09	,英锦赛	,博尔顿	,克鲁	,平手	,平手	,0.90/0.92	,2.5	,2.5/3	,0.96/0.84	,5	,1	,1	
http://bf.win007.com/football/Over_20200908.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1686796	,2020.09.09	,欧青U21外	,斯洛伐克U21	,瑞士U21	,受让平手/半球	,受让一球	,0.84/1.06	,2.5/3	,3	,0.91/0.96	,1.5	,0.92/0.94	,0	,3	,2	,2	
http://bf.win007.com/football/Over_20200908.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1838437	,2020.09.09	,秘鲁甲	,库斯科	,学术界体育	,平手/半球	,半球	,1.01/0.81	,2.5	,2.5/3	,0.96/0.84	,1/1.5	,0.77/1.09	,0	,2	,0	,0	
